Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABD_smooth,L_est_cm,theta_from_R(compose),phase_used
137605,3,Flex,>>,-1526,-125.19,521,363,551,58.611082335958585,-1.7838736619316753,49.112229589720606,Flex
137686,1,Flex,>>,1902,173.36,533,368,558,58.296716239868594,-1.9432373275131634,47.82299643963459,Flex
137701,2,Flex,>>,-523,-37.1,527,367,555,58.296716239868594,-1.863382303395453,48.48906243005124,Flex
137716,3,Flex,>>,-1592,-130.9,525,364,555,58.296716239868594,-1.8368409359459792,48.701525539929236,Flex
137798,1,Flex,>>,1863,169.85,536,374,565,57.6098546822948,-1.9832947330672432,47.473712706716995,Flex
137814,2,Flex,>>,-587,-42.55,533,372,564,57.6098546822948,-1.9432373275131634,47.82299643963459,Flex
137830,3,Flex,>>,-1658,-136.7,535,374,564,57.28532249621304,-1.96993264280883,47.591350858628076,Flex
137911,1,Flex,>>,1824,166.59,549,380,575,56.6440941255365,-2.1578774848018387,45.83310029322955,Flex
137927,2,Flex,>>,-651,-48.09,544,379,572,56.41115259140469,-2.0905378377884847,46.48871694547727,Flex
137942,3,Flex,>>,-1724,-142.51,543,379,574,56.41115259140469,-2.0770987736069753,46.61613135160769,Flex
138024,1,Flex,>>,1785,162.99,554,390,585,55.76447682432601,-2.225457675324868,45.146350727799685,Flex
138040,2,Flex,>>,-715,-53.63,551,389,584,55.76447682432601,-2.18488069578989,45.56215363908938,Flex
138056,3,Flex,>>,-1790,-148.31,548,390,584,55.64414179127196,-2.144390311918394,45.9667044205956,Flex
138138,1,Flex,>>,1746,159.56,553,392,590,55.51194730709983,-2.211922393739488,45.286206041302044,Flex
138154,2,Flex,>>,-779,-59.34,550,394,590,55.27317645383056,-2.1713742794256707,45.69825085284414,Flex
138169,3,Flex,>>,-1856,-154.02,544,390,591,55.27317645383056,-2.0905378377884847,46.48871694547727,Flex
138249,1,Flex,>>,1707,156.4,552,400,603,54.54034644023008,-2.198396733894495,45.42480618986132,Flex
138265,2,Flex,>>,-843,-64.7,548,399,601,54.11740989902348,-2.144390311918394,45.9667044205956,Flex
138280,3,Flex,>>,-1922,-159.65,546,396,599,54.11740989902348,-2.1174448313726657,46.23018656889974,Flex
138361,1,Flex,>>,1668,152.97,554,403,614,52.87761344637083,-2.225457675324868,45.146350727799685,Flex
138377,2,Flex,>>,-907,-70.24,552,403,608,52.87761344637083,-2.198396733894495,45.42480618986132,Flex
138393,3,Flex,>>,-1988,-165.45,548,400,610,52.62318095422727,-2.144390311918394,45.9667044205956,Flex
138475,1,Flex,>>,1629,149.54,563,406,618,52.22104246492471,-2.347708187910702,43.83076278967051,Flex
138491,2,Flex,>>,-971,-75.78,562,406,615,51.96865032861649,-2.334086310661839,43.98202582959833,Flex
138507,3,Flex,>>,-2054,-171.16,563,408,620,51.96865032861649,-2.347708187910702,43.83076278967051,Flex
138589,1,Flex,>>,1590,146.02,577,413,630,51.03792674101376,-2.5394247521354196,41.57755586393792,Flex
138604,2,Flex,>>,-1035,-81.41,570,410,630,51.03792674101376,-2.4433307373835786,42.73594454186417,Flex
138620,3,Flex,>>,-2120,-176.79,567,415,630,50.68804050983431,-2.402291914310024,43.21288659683871,Flex
138702,1,Flex,>>,1551,142.68,572,417,644,49.84615995057433,-2.4707380614678844,42.41150058450209,Flex
138717,2,Flex,>>,-1099,-86.95,570,414,642,49.84615995057433,-2.4433307373835786,42.73594454186417,Flex
138733,3,Flex,>>,-2186,-182.68,565,414,641,49.43101508796661,-2.3749808076295893,43.52439447232054,Flex
138815,1,Flex,>>,1512,139.43,573,425,656,48.60110773352223,-2.484456156120617,42.24732633805785,Flex
138830,2,Flex,>>,-1163,-92.66,566,423,655,48.29438575540397,-2.3886315500996127,43.369284223333544,Flex
138845,3,Flex,>>,-2252,-188.31,566,420,650,48.29438575540397,-2.3886315500996127,43.369284223333544,Flex
138925,1,Flex,>>,1473,136.09,570,432,664,47.55845468732146,-2.4433307373835786,42.73594454186417,Flex
138941,2,Flex,>>,-1227,-98.2,565,433,660,47.55845468732146,-2.3749808076295893,43.52439447232054,Flex
138957,3,Flex,>>,-2318,-193.93,566,430,659,47.32087860556626,-2.3886315500996127,43.369284223333544,Flex
139039,1,Flex,>>,1434,132.92,570,442,675,46.83627172365532,-2.4433307373835786,42.73594454186417,Flex
139055,2,Flex,>>,-1291,-103.82,569,443,673,46.56131370452764,-2.429641507952007,42.896219248902284,Flex
139071,3,Flex,>>,-2384,-199.74,565,437,668,46.56131370452764,-2.3749808076295893,43.52439447232054,Flex
139153,1,Flex,>>,1395,129.49,570,453,683,45.85283543594308,-2.4433307373835786,42.73594454186417,Flex
139169,2,Flex,>>,-1355,-109.45,570,451,681,45.85283543594308,-2.4433307373835786,42.73594454186417,Flex
139184,3,Flex,>>,-2450,-205.54,565,446,676,45.593635748058325,-2.3749808076295893,43.52439447232054,Flex
139267,1,Flex,>>,1356,126.15,569,453,687,44.96352336002766,-2.429641507952007,42.896219248902284,Flex
139282,2,Flex,>>,-1419,-115.16,568,452,684,44.96352336002766,-2.415961900260822,43.055199102668716,Flex
139297,3,Flex,>>,-2516,-211.34,562,449,684,44.63197976814432,-2.334086310661839,43.98202582959833,Flex
139379,1,Flex,>>,1317,122.9,572,442,687,43.93540726748576,-2.4707380614678844,42.41150058450209,Flex
139395,2,Flex,>>,-1483,-120.7,572,437,683,43.58873279631987,-2.4707380614678844,42.41150058450209,Flex
139410,3,Flex,>>,-2582,-217.14,567,437,684,43.58873279631987,-2.402291914310024,43.21288659683871,Flex
139492,1,Flex,>>,1278,119.47,579,436,684,42.74139450902508,-2.5669667805851426,41.23479145666946,Flex
139508,2,Flex,>>,-1547,-126.33,577,434,679,42.74139450902508,-2.5394247521354196,41.57755586393792,Flex
139523,3,Flex,>>,-2648,-222.68,567,430,678,42.554636670166616,-2.402291914310024,43.21288659683871,Flex
139604,1,Flex,>>,1239,116.31,580,433,682,42.27897749103192,-2.580752227420585,41.061430678904706,Flex
139621,2,Flex,>>,-1611,-131.78,579,437,679,42.122756202070576,-2.5669667805851426,41.23479145666946,Flex
139636,3,Flex,>>,-2714,-228.48,576,435,678,42.122756202070576,-2.5256681705211386,41.74696451411736,Flex
139717,1,Flex,>>,1200,113.14,586,446,686,41.713518190860846,-2.6636669649813647,39.99340754695412,Flex
139734,2,Flex,>>,-1675,-137.32,582,445,685,41.43957849426128,-2.60835198631263,40.710739410270094,Flex
139750,3,Flex,>>,-2780,-234.11,580,444,684,41.43957849426128,-2.580752227420585,41.061430678904706,Flex
139832,1,Flex,>>,1161,109.8,583,463,702,40.57714639361176,-2.6221662983692333,40.533403888200716,Flex
139847,2,Flex,>>,-1739,-142.95,577,458,699,40.57714639361176,-2.5394247521354196,41.57755586393792,Flex
139863,3,Flex,>>,-2846,-239.91,576,459,695,40.29232505598287,-2.5256681705211386,41.74696451411736,Flex
139944,1,Flex,>>,1122,106.46,582,473,713,39.89775610877258,-2.60835198631263,40.710739410270094,Flex
139959,2,Flex,>>,-1803,-148.4,579,474,711,39.75922319890217,-2.5669667805851426,41.23479145666946,Flex
139975,3,Flex,>>,-2912,-245.71,576,472,707,39.75922319890217,-2.5256681705211386,41.74696451411736,Flex
140056,1,Flex,>>,1083,103.3,587,490,723,39.41041783333591,-2.6775197639995163,39.81073710239703,Flex
140071,2,Flex,>>,-1867,-154.02,583,489,723,39.41041783333591,-2.6221662983692333,40.533403888200716,Flex
140087,3,Flex,>>,-2978,-251.6,579,484,721,39.223423883934345,-2.5669667805851426,41.23479145666946,Flex
140170,1,Flex,>>,1044,99.96,591,492,731,38.89087659799024,-2.733027177475991,39.0666296518602,Flex
140186,2,Flex,>>,-1931,-159.56,585,490,726,38.66495112978511,-2.6498237877036006,40.17474047740437,Flex
140202,3,Flex,>>,-3044,-257.41,588,492,723,38.66495112978511,-2.691382184758054,39.626726618486586,Flex
140283,1,Flex,>>,1005,96.7,599,499,737,38.17691065919357,-2.8445038479675175,37.51344472192433,Flex
140298,2,Flex,>>,-1995,-165.01,592,495,728,37.99497212796199,-2.7469280851960773,38.87723372299165,Flex
140313,3,Flex,>>,-3110,-262.95,588,498,730,37.99497212796199,-2.691382184758054,39.626726618486586,Flex
140394,1,Flex,>>,966,93.54,608,508,746,37.72124955429151,-2.970651165410091,35.66120426507745,Flex
140410,2,Flex,>>,-2059,-170.46,601,505,736,37.72124955429151,-2.8724692329942694,37.111494567110256,Flex
140425,3,Flex,>>,-3176,-268.4,598,501,731,37.63323026139036,-2.830535588064722,37.712362806626196,Flex
140505,1,Flex,>>,927,90.46,608,510,745,37.43163521571905,-2.970651165410091,35.66120426507745,Flex
140522,2,Flex,>>,-2123,-175.74,605,506,736,37.26714380390676,-2.928515463932417,36.291066909107236,Flex
140537,3,Flex,>>,-3242,-274.11,604,507,732,37.26714380390676,-2.9144894735872993,36.498246124333406,Flex
140618,1,Flex,>>,888,87.12,609,511,741,36.84395664724795,-2.9847156427167567,35.44846651653125,Flex
140634,2,Flex,>>,-2187,-181.19,606,508,737,36.84395664724795,-2.942551076017921,36.08250190016272,Flex
140650,3,Flex,>>,-3308,-279.74,605,509,737,36.84395664724795,-2.928515463932417,36.291066909107236,Flex
140732,1,Flex,>>,849,83.78,612,514,740,36.89797358250527,-3.026966805079075,34.801866775612304,Flex
140748,2,Flex,>>,-2251,-186.64,607,511,737,36.89797358250527,-2.9565963098438126,35.87254853892805,Flex
140763,3,Flex,>>,-3374,-285.19,604,510,738,36.84676871302351,-2.9144894735872993,36.498246124333406,Flex
140845,1,Flex,>>,810,80.44,617,519,740,36.73348305741333,-3.0975778438240127,33.69609141074617,Flex
140861,2,Flex,>>,-2315,-191.91,608,516,738,36.647260059731074,-2.970651165410091,35.66120426507745,Flex
140876,3,Flex,>>,-3440,-290.9,607,513,731,36.647260059731074,-2.9565963098438126,35.87254853892805,Flex
140957,1,Flex,>>,771,77.19,614,520,742,36.49167256590189,-3.0551823553558894,34.36378585779853,Flex
140972,2,Flex,>>,-2379,-197.27,607,517,740,36.49167256590189,-2.9565963098438126,35.87254853892805,Flex
140988,3,Flex,>>,-3506,-296.44,604,511,732,36.44980711555628,-2.9144894735872993,36.498246124333406,Flex
141070,1,Flex,>>,732,74.2,615,522,741,36.43283722370786,-3.0693045631048768,34.142633359182746,Flex
141086,2,Flex,>>,-2443,-202.64,603,517,740,36.34648043701714,-2.900473104982569,36.70404210265904,Flex
141102,3,Flex,>>,-3572,-302.07,602,515,732,36.34648043701714,-2.8864663581182253,36.90845739914802,Flex
141184,1,Flex,>>,693,71.21,611,525,745,36.118129012129685,-3.0128734625512488,35.01880033826328,Flex
141200,2,Flex,>>,-2507,-207.91,610,520,736,36.118129012129685,-2.998789741763809,35.23433272945574,Flex
141216,3,Flex,>>,-3638,-307.6,603,517,733,36.118129012129685,-2.900473104982569,36.70404210265904,Flex
141297,1,Flex,>>,654,68.22,609,523,738,35.97692801298581,-2.9847156427167567,35.44846651653125,Flex
141313,2,Flex,>>,-2571,-213.1,605,523,738,35.97692801298581,-2.928515463932417,36.291066909107236,Flex
141328,3,Flex,>>,-3704,-312.97,600,518,731,35.94674431133223,-2.8584817296106997,37.3131561581017,Flex
141411,1,Flex,>>,615,65.14,605,525,741,35.958602518126604,-2.928515463932417,36.291066909107236,Flex
141426,2,Flex,>>,-2635,-218.2,601,523,736,35.92910924004666,-2.8724692329942694,37.111494567110256,Flex
141442,3,Flex,>>,-3770,-318.68,596,513,728,35.92910924004666,-2.8026279334802924,38.106097722089906,Flex
141524,1,Flex,>>,576,62.15,603,524,737,35.69160572904297,-2.900473104982569,36.70404210265904,Flex
141540,2,Flex,>>,-2699,-223.03,597,520,735,35.69160572904297,-2.816576949902314,37.909912958501344,Flex
141556,3,Flex,>>,-3836,-323.87,592,514,727,35.59730678457114,-2.7469280851960773,38.87723372299165,Flex
141638,1,Flex,<<,576,59.34,603,523,739,35.47102034892214,-2.900473104982569,36.70404210265904,Flex
141654,2,Flex,<<,-2699,-227.87,604,528,742,35.35824883969349,-2.9144894735872993,36.498246124333406,Flex
141670,3,Flex,<<,-3836,-329.05,604,525,734,35.35824883969349,-2.9144894735872993,36.498246124333406,Flex
141753,1,Flex,<<,615,58.9,607,529,748,35.252768187513595,-2.9565963098438126,35.87254853892805,Flex
141769,2,Flex,<<,-2635,-228.92,615,537,757,35.252768187513595,-3.0693045631048768,34.142633359182746,Flex
141785,3,Flex,<<,-3770,-330.46,618,544,759,35.29736401050889,-3.1117289167941617,33.4706968069486,Flex
141867,1,Flex,<<,654,58.9,621,542,763,35.37839540797283,-3.1542398661469293,32.785987516545106,Flex
141883,2,Flex,<<,-2571,-228.92,623,543,763,35.37839540797283,-3.182628607750709,32.322384254776395,Flex
141898,3,Flex,<<,-3704,-330.46,619,543,762,35.39052377698364,-3.125889611504697,33.243883011190434,Flex
141980,1,Flex,<<,693,58.9,626,543,762,35.349666686588165,-3.2252838832092823,31.616232009630796,Flex
141995,2,Flex,<<,-2507,-225.67,622,542,758,35.2510773081095,-3.168429426078626,32.554900649649504,Flex
142011,3,Flex,<<,-3638,-326.24,620,540,757,35.2510773081095,-3.1400599279556194,33.01564744209835,Flex
142093,1,Flex,<<,732,61.1,620,539,758,35.13805207879417,-3.1400599279556194,33.01564744209835,Flex
142109,2,Flex,<<,-2443,-221.01,618,538,756,35.13805207879417,-3.1117289167941617,33.4706968069486,Flex
142125,3,Flex,<<,-3572,-320.97,614,536,754,35.12759782882595,-3.0551823553558894,34.36378585779853,Flex
142208,1,Flex,<<,771,64.09,616,537,754,35.157418098544824,-3.083436392594251,33.92006940220244,Flex
142223,2,Flex,<<,-2379,-215.82,614,535,752,35.1492041823653,-3.0551823553558894,34.36378585779853,Flex
142239,3,Flex,<<,-3506,-315.34,611,531,751,35.1492041823653,-3.0128734625512488,35.01880033826328,Flex
142321,1,Flex,<<,810,67.34,612,531,751,34.824882080480606,-3.026966805079075,34.801866775612304,Flex
142337,2,Flex,<<,-2315,-210.55,609,532,751,34.824882080480606,-2.9847156427167567,35.44846651653125,Flex
142353,3,Flex,<<,-3440,-309.71,607,528,748,34.631591417888224,-2.9565963098438126,35.87254853892805,Flex
142435,1,Flex,<<,849,70.51,613,528,750,34.51986969316833,-3.041069769347289,34.58352947240722,Flex
142450,2,Flex,<<,-2251,-205.01,611,530,746,34.51986969316833,-3.0128734625512488,35.01880033826328,Flex
142467,3,Flex,<<,-3374,-303.91,606,525,744,34.564851718864844,-2.942551076017921,36.08250190016272,Flex
142548,1,Flex,<<,888,73.67,610,527,745,34.714205212836546,-2.998789741763809,35.23433272945574,Flex
142564,2,Flex,<<,-2187,-199.47,604,524,742,34.817253457269466,-2.9144894735872993,36.498246124333406,Flex
142580,3,Flex,<<,-3308,-298.02,604,522,739,34.817253457269466,-2.9144894735872993,36.498246124333406,Flex
142662,1,Flex,<<,927,77.1,605,526,743,34.837098141497336,-2.928515463932417,36.291066909107236,Flex
142679,2,Flex,<<,-2123,-193.85,605,523,741,34.837098141497336,-2.928515463932417,36.291066909107236,Flex
142695,3,Flex,<<,-3242,-292.31,598,520,741,34.73928783759309,-2.830535588064722,37.712362806626196,Flex
142777,1,Flex,<<,966,80.62,600,516,740,34.66159724679476,-2.8584817296106997,37.3131561581017,Flex
142792,2,Flex,<<,-2059,-188.31,599,517,737,34.5927137192107,-2.8445038479675175,37.51344472192433,Flex
142808,3,Flex,<<,-3176,-286.59,597,514,733,34.5927137192107,-2.816576949902314,37.909912958501344,Flex
142890,1,Flex,<<,1005,83.96,598,513,736,34.29069863101257,-2.830535588064722,37.712362806626196,Flex
142906,2,Flex,<<,-1995,-182.59,596,509,733,34.29069863101257,-2.8026279334802924,38.106097722089906,Flex
142922,3,Flex,<<,-3110,-280.79,594,510,732,34.278185817659214,-2.7747587658574107,38.49438125379785,Flex
143004,1,Flex,<<,1044,87.3,595,509,733,34.22990359327045,-2.788688538798658,38.30091964017801,Flex
143020,2,Flex,<<,-1931,-177.14,590,504,732,34.124577468222824,-2.7191358914962915,39.2546754228496,Flex
143036,3,Flex,<<,-3044,-274.99,588,502,726,34.124577468222824,-2.691382184758054,39.626726618486586,Flex
143117,1,Flex,<<,1083,90.73,588,504,731,34.07212148818155,-2.691382184758054,39.626726618486586,Flex
143133,2,Flex,<<,-1867,-171.52,581,502,727,34.049486433957384,-2.5945472959964135,40.886747501679174,Flex
143149,3,Flex,<<,-2978,-269.19,582,499,721,34.049486433957384,-2.60835198631263,40.710739410270094,Flex
143231,1,Flex,<<,1122,94.15,582,502,727,33.90359685459314,-2.60835198631263,40.710739410270094,Flex
143248,2,Flex,<<,-1803,-165.8,578,497,723,33.90359685459314,-2.5531909554900873,41.40683234794225,Flex
143264,3,Flex,<<,-2912,-263.38,575,495,725,33.85239612064279,-2.511921210647244,41.91506080618752,Flex
143345,1,Flex,<<,1161,97.58,577,494,723,33.73008123259706,-2.5394247521354196,41.57755586393792,Flex
143361,2,Flex,<<,-1739,-160.09,576,492,718,33.64326623130435,-2.5256681705211386,41.74696451411736,Flex
143378,3,Flex,<<,-2846,-257.58,573,492,716,33.64326623130435,-2.484456156120617,42.24732633805785,Flex
143459,1,Flex,<<,1200,100.84,571,488,719,33.904380477075335,-2.457029588555538,42.57437248612516,Flex
143476,2,Flex,<<,-1675,-154.46,566,487,718,33.904380477075335,-2.3886315500996127,43.369284223333544,Flex
143492,3,Flex,<<,-2780,-251.87,565,485,713,33.87292628129683,-2.3749808076295893,43.52439447232054,Flex
143574,1,Flex,<<,1239,104.35,561,480,709,33.8865264068033,-2.320474055153363,44.13201143514799,Flex
143589,2,Flex,<<,-1611,-148.84,557,479,705,33.827044118778005,-2.2661212505233297,44.71922911520601,Flex
143604,3,Flex,<<,-2714,-246.15,555,478,703,33.827044118778005,-2.239002578650635,45.00523778198842,Flex
143686,1,Flex,<<,1278,107.78,552,475,703,33.68072391994982,-2.198396733894495,45.42480618986132,Flex
143702,2,Flex,<<,-1547,-143.21,553,475,698,33.68072391994982,-2.211922393739488,45.286206041302044,Flex
143718,3,Flex,<<,-2648,-240.35,548,472,695,33.77762963463596,-2.144390311918394,45.9667044205956,Flex
143800,1,Flex,<<,1317,111.21,549,468,690,33.80465882786778,-2.1578774848018387,45.83310029322955,Flex
143816,2,Flex,<<,-1483,-137.67,546,467,689,33.80465882786778,-2.1174448313726657,46.23018656889974,Flex
143832,3,Flex,<<,-2582,-234.46,542,465,685,33.76814583299855,-2.0636693311658525,46.7423151699855,Flex
143914,1,Flex,<<,1356,114.46,544,462,682,33.67351619662891,-2.0905378377884847,46.48871694547727,Flex
143929,2,Flex,<<,-1419,-132.13,543,459,674,33.61519844834412,-2.0770987736069753,46.61613135160769,Flex
143945,3,Flex,<<,-2516,-228.75,540,457,674,33.61519844834412,-2.0368393115047683,46.99100083401839,Flex
144027,1,Flex,<<,1395,117.8,541,456,673,33.57493190988216,-2.050249510465117,46.86727084868297,Flex
144042,2,Flex,<<,-1355,-126.59,536,452,672,33.57493190988216,-1.9832947330672432,47.473712706716995,Flex
144057,3,Flex,<<,-2450,-222.95,536,449,667,33.66515441279174,-1.9832947330672432,47.473712706716995,Flex
144138,1,Flex,<<,1434,121.23,532,448,661,33.82876347101511,-1.929904102475911,47.937008735057205,Flex
144153,2,Flex,<<,-1291,-120.97,529,446,659,33.821588994975656,-1.8899621578064751,48.271832802132465,Flex
144169,3,Flex,<<,-2384,-217.23,526,446,656,33.821588994975656,-1.8501068088005226,48.59588858952164,Flex
144250,1,Flex,<<,1473,124.75,524,444,657,33.77112854680662,-1.8235846848318225,48.805975699528936,Flex
144266,2,Flex,<<,-1227,-115.16,524,441,651,33.73579662707328,-1.8235846848318225,48.805975699528936,Flex
144282,3,Flex,<<,-2318,-211.34,520,439,647,33.73579662707328,-1.7706558977790665,49.211956733558836,Flex
144364,1,Flex,<<,1512,128.18,522,438,648,33.71459747523327,-1.7971010478246707,49.0113253105546,Flex
144380,2,Flex,<<,-1163,-109.63,520,435,643,33.71459747523327,-1.7706558977790665,49.211956733558836,Flex
144396,3,Flex,<<,-2252,-205.45,516,432,642,33.73579662707328,-1.7178810585725028,49.59914211902703,Flex
144478,1,Flex,<<,1551,131.6,521,433,645,33.82059323443331,-1.7838736619316753,49.112229589720606,Flex
144494,2,Flex,<<,-1099,-103.91,517,433,643,33.81062553448506,-1.7310603357635634,49.50409943918828,Flex
144510,3,Flex,<<,-2186,-199.56,513,429,638,33.81062553448506,-1.6784009574416439,49.87728912700001,Flex
144593,1,Flex,<<,1590,134.95,512,427,633,33.77118429934901,-1.6652601672121312,49.967685782347786,Flex
144609,2,Flex,<<,-1035,-98.29,509,423,631,33.77118429934901,-1.6258955269659163,50.23195224280959,Flex
144625,3,Flex,<<,-2120,-193.76,506,424,629,33.73900382106128,-1.5866174823831842,50.48588365733836,Flex
144707,1,Flex,<<,1629,138.37,506,423,626,33.72484441061468,-1.5866174823831842,50.48588365733836,Flex
144723,2,Flex,<<,-971,-92.75,502,420,629,33.696954662765314,-1.534381460638293,50.80849349669875,Flex
144739,3,Flex,<<,-2054,-188.04,498,420,626,33.696954662765314,-1.4822993867395942,51.1129968203766,Flex
144822,1,Flex,<<,1668,141.71,500,422,628,33.69458376611783,-1.5083211802081695,50.96299896835851,Flex
144837,2,Flex,<<,-907,-87.12,497,420,623,33.69458376611783,-1.469302922615887,51.18631131955367,Flex
144853,3,Flex,<<,-1988,-182.24,498,418,622,33.709026746961555,-1.4822993867395942,51.1129968203766,Flex
144936,1,Flex,<<,1707,145.14,502,419,627,33.65719330984628,-1.534381460638293,50.80849349669875,Flex
144952,2,Flex,<<,-843,-81.49,499,416,622,33.67546562883514,-1.4953054726036883,51.038560160277555,Flex
144967,3,Flex,<<,-1922,-176.35,499,417,617,33.67546562883514,-1.4953054726036883,51.038560160277555,Flex
145048,1,Flex,<<,1746,148.48,496,412,615,33.77250371985807,-1.4563160802325668,51.25850602695276,Flex
145064,2,Flex,<<,-779,-75.87,494,409,612,33.76340534773156,-1.4303712606870873,51.399545534223336,Flex
145080,3,Flex,<<,-1856,-170.64,493,410,611,33.76340534773156,-1.4174132835249282,51.468395063613066,Flex
145161,1,Flex,<<,1785,152.0,493,411,613,33.650334250452225,-1.4174132835249282,51.468395063613066,Flex
145177,2,Flex,<<,-715,-70.24,492,409,610,33.650334250452225,-1.404464928103156,51.536134260261335,Flex
145193,3,Flex,<<,-1790,-164.84,489,410,609,33.64362833931213,-1.3656775922801618,51.732713448729704,Flex
145276,1,Flex,<<,1824,155.43,490,409,611,33.546426786664924,-1.378597082480773,51.66829109507637,Flex
145291,2,Flex,<<,-651,-64.62,490,410,610,33.54449471308645,-1.378597082480773,51.66829109507637,Flex
145307,3,Flex,<<,-1724,-159.12,487,407,607,33.54449471308645,-1.3398674771001005,51.858257804089725,Flex
145389,1,Flex,<<,1863,158.77,490,410,610,33.68820421585977,-1.378597082480773,51.66829109507637,Flex
145405,2,Flex,<<,-587,-59.08,490,410,608,33.68820421585977,-1.378597082480773,51.66829109507637,Flex
145420,3,Flex,<<,-1658,-153.32,485,408,608,33.79691895762434,-1.3140958488815875,51.97941737047356,Flex
145502,1,Flex,<<,1902,162.29,489,410,606,33.79456663767154,-1.3656775922801618,51.732713448729704,Flex
145518,2,Flex,<<,-523,-53.36,488,406,607,33.73205087911576,-1.3527677238199378,51.7960349006147,Flex
145534,3,Flex,<<,-1592,-147.52,487,406,605,33.73205087911576,-1.3398674771001005,51.858257804089725,Flex
145616,1,Flex,<<,1941,165.71,491,408,608,33.556835521934964,-1.391526194421771,51.60276548454235,Flex
145631,2,Flex,<<,-459,-47.82,486,404,606,33.452787332449375,-1.3269768521206506,51.91938451075919,Flex
145647,3,Flex,<<,-1526,-141.71,484,405,604,33.452787332449375,-1.3012244673829116,52.03835873132934,Flex
145728,1,Flex,<<,1980,169.05,488,408,610,33.41417071105696,-1.3527677238199378,51.7960349006147,Flex
145743,2,Flex,<<,-395,-42.29,486,406,606,33.41417071105696,-1.3269768521206506,51.91938451075919,Flex
145759,3,Flex,<<,-1460,-135.91,483,401,603,33.467192521230494,-1.2883627076246222,52.09621093966906,Flex
145841,1,Flex,<<,2019,172.48,488,408,607,33.563298277819364,-1.3527677238199378,51.7960349006147,Flex
145857,2,Flex,<<,-331,-36.66,486,404,604,33.55754037733448,-1.3269768521206506,51.91938451075919,Flex
145873,3,Flex,<<,-1394,-130.11,485,404,601,33.55754037733448,-1.3140958488815875,51.97941737047356,Flex
145954,1,Flex,<<,2058,176.0,487,406,605,33.429121811402695,-1.3398674771001005,51.858257804089725,Flex
145970,2,Flex,<<,-267,-30.86,484,403,604,33.429121811402695,-1.3012244673829116,52.03835873132934,Flex
145986,3,Flex,<<,-1328,-124.31,481,401,603,33.36896102914817,-1.2626680533292052,52.20865727540064,Flex
146069,1,Flex,<<,2097,179.52,486,406,601,33.24132010943108,-1.3269768521206506,51.91938451075919,Flex
146085,2,Flex,<<,-203,-25.23,487,402,602,33.24405294076016,-1.3398674771001005,51.858257804089725,Flex
146100,3,Flex,<<,-1262,-118.51,485,402,600,33.24405294076016,-1.3140958488815875,51.97941737047356,Flex
146182,1,Flex,<<,2136,182.86,485,405,605,33.41010388974705,-1.3140958488815875,51.97941737047356,Flex
146198,2,Flex,<<,-139,-19.6,485,404,601,33.42458624543524,-1.3140958488815875,51.97941737047356,Flex
146215,3,Flex,<<,-1196,-112.62,482,401,599,33.42458624543524,-1.2755105696067204,52.15297634008129,Flex
146296,1,Flex,<<,2175,186.29,485,404,605,33.37396832122638,-1.3140958488815875,51.97941737047356,Flex
146312,2,Flex,<<,-75,-14.07,480,401,602,33.37396832122638,-1.2498351587920775,52.26325608670778,Flex
146328,3,Flex,<<,-1130,-106.81,480,399,600,33.30935802003456,-1.2498351587920775,52.26325608670778,Flex
146410,1,Flex,<<,2214,189.71,485,402,604,33.17803831422022,-1.3140958488815875,51.97941737047356,Flex
146426,2,Flex,<<,-11,-8.44,481,401,601,33.29395392173752,-1.2626680533292052,52.20865727540064,Flex
146442,3,Flex,<<,-1064,-101.1,480,403,599,33.29395392173752,-1.2498351587920775,52.26325608670778,Flex
146523,1,Flex,<<,2253,193.23,484,402,604,33.28766689559998,-1.3012244673829116,52.03835873132934,Flex
146539,2,Flex,<<,53,-2.81,479,401,601,33.28766689559998,-1.2370118859953363,52.316775113329385,Flex
146555,3,Flex,<<,-998,-95.21,481,400,600,33.281626131647286,-1.2626680533292052,52.20865727540064,Flex
146637,1,Flex,<<,2292,196.66,482,402,604,33.282808019812485,-1.2755105696067204,52.15297634008129,Flex
146652,2,Flex,<<,117,2.81,481,401,602,33.26977134360983,-1.2626680533292052,52.20865727540064,Flex
146667,3,Flex,<<,-932,-89.58,477,400,601,33.26977134360983,-1.2113942056230151,52.42058316105298,Flex
146750,1,Flex,<<,2331,200.0,481,404,604,33.27161581404268,-1.2626680533292052,52.20865727540064,Flex
146766,2,Flex,<<,181,8.53,481,403,600,33.27278589424123,-1.2626680533292052,52.20865727540064,Flex
146782,3,Flex,<<,-866,-83.78,478,402,602,33.27278589424123,-1.2241982349389824,52.369216692838194,Flex
146863,1,Flex,<<,2370,203.52,481,402,603,32.98201189388286,-1.2626680533292052,52.20865727540064,Flex
146879,2,Flex,<<,245,14.15,480,401,601,32.98201189388286,-1.2498351587920775,52.26325608670778,Flex
146895,3,Flex,<<,-800,-77.89,478,402,600,32.98262731285955,-1.2241982349389824,52.369216692838194,Flex
146977,1,Flex,<<,2409,207.03,480,404,603,33.069342939172216,-1.2498351587920775,52.26325608670778,Flex
146992,2,Flex,<<,309,19.52,477,403,604,33.05245768057637,-1.2113942056230151,52.42058316105298,Flex
