Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABC_smooth,∠BCD_smooth,θ_total,L_est_cm,theta_from_R(compose),phase_used
181175,2,Flex,<<,-66,-13.27,422,395,566,44.71412453855216,25.525611524833103,70.23973606338527,-3.007762404594641,86.49960486963701,Flex
181190,3,Flex,<<,-1130,-106.9,419,391,563,44.588358564585846,25.64986351363225,70.2382220782181,-2.929206576476834,86.21915432082979,Flex
181270,1,Flex,<<,2214,189.71,418,394,559,44.43829234267326,25.738670038662725,70.17696238133598,-2.9882379916365154,86.43407779680555,Flex
181285,2,Flex,<<,-2,-7.65,417,391,556,44.49473449933541,25.67536073234978,70.1700952316852,-2.929206576476834,86.21915432082979,Flex
181299,3,Flex,<<,-1064,-101.19,414,391,554,44.49473449933541,25.67536073234978,70.1700952316852,-2.929206576476834,86.21915432082979,Flex
181380,1,Flex,<<,2253,193.23,417,392,559,44.62063359927331,25.569695000726227,70.19032859999953,-2.9489600775776115,86.2938851298008,Flex
181395,2,Flex,<<,62,-2.02,416,393,557,44.62063359927331,25.569695000726227,70.19032859999953,-2.968637215964172,86.36551539819507,Flex
181409,3,Flex,<<,-998,-95.3,412,389,554,44.709424348057134,25.506937302799063,70.2163616508562,-2.889470486132625,86.0602597640441,Flex
181490,1,Flex,<<,2292,196.66,414,392,558,44.76189793258841,25.405340240543328,70.16723817313174,-2.9489600775776115,86.2938851298008,Flex
181504,2,Flex,<<,126,3.6,413,391,555,44.76189793258841,25.405340240543328,70.16723817313174,-2.929206576476834,86.21915432082979,Flex
181519,3,Flex,<<,-932,-89.67,411,390,552,44.699453501393606,25.40512602996128,70.10457953135489,-2.909376712661838,86.14129017370072,Flex
181599,1,Flex,<<,2331,200.0,413,394,560,44.59108196584053,25.478179587831164,70.0692615536717,-2.9882379916365154,86.43407779680555,Flex
181614,2,Flex,<<,190,9.23,411,393,556,44.66386796593207,25.404072449140187,70.06794041507226,-2.968637215964172,86.36551539819507,Flex
181628,3,Flex,<<,-866,-83.87,406,388,552,44.66386796593207,25.404072449140187,70.06794041507226,-2.8694878968891957,85.97603004070206,Flex
181709,1,Flex,<<,2370,203.52,412,392,556,44.77131692978639,25.334570376067575,70.10588730585397,-2.9489600775776115,86.2938851298008,Flex
181724,2,Flex,<<,254,14.95,409,388,552,44.77131692978639,25.334570376067575,70.10588730585397,-2.8694878968891957,85.97603004070206,Flex
181738,3,Flex,<<,-800,-78.07,407,388,551,44.77131692978639,25.334570376067575,70.10588730585397,-2.8694878968891957,85.97603004070206,Flex
181819,1,Flex,<<,2409,206.95,409,393,554,44.86661095761362,25.14372839934417,70.01033935695779,-2.968637215964172,86.36551539819507,Flex
181834,2,Flex,<<,318,20.4,407,390,553,44.86661095761362,25.14372839934417,70.01033935695779,-2.909376712661838,86.14129017370072,Flex
181848,3,Flex,<<,-734,-72.26,406,387,549,44.814489414120814,25.200266175779014,70.01475558989983,-2.849428944931548,85.8885678257285,Flex
181930,1,Flex,<<,2448,210.46,411,390,552,44.63187759610788,25.297077042179342,69.92895463828722,-2.909376712661838,86.14129017370072,Flex
181945,2,Flex,<<,382,26.11,409,391,546,44.68560742432293,25.210036885886943,69.89564431020987,-2.929206576476834,86.21915432082979,Flex
181959,3,Flex,<<,-668,-66.46,409,390,550,44.68560742432293,25.210036885886943,69.89564431020987,-2.909376712661838,86.14129017370072,Flex
182040,1,Flex,<<,2487,213.98,410,393,554,44.76055519582843,25.205717689876803,69.96627288570524,-2.968637215964172,86.36551539819507,Flex
182055,2,Flex,<<,446,31.74,408,391,551,44.8156612810976,25.16768075682117,69.98334203791876,-2.929206576476834,86.21915432082979,Flex
182070,3,Flex,<<,-602,-60.75,404,389,551,44.8156612810976,25.16768075682117,69.98334203791876,-2.889470486132625,86.0602597640441,Flex
182150,1,Flex,<<,2526,217.41,407,392,553,44.7652366059057,25.351333235602237,70.11656984150794,-2.9489600775776115,86.2938851298008,Flex
182165,2,Flex,<<,510,37.36,405,387,549,44.7652366059057,25.351333235602237,70.11656984150794,-2.849428944931548,85.8885678257285,Flex
182179,3,Flex,<<,-536,-54.86,405,390,552,44.79331121867881,25.34956851560745,70.14287973428625,-2.909376712661838,86.14129017370072,Flex
182260,1,Flex,<<,2565,220.84,408,393,554,44.83096443838912,25.209711577301235,70.04067601569035,-2.968637215964172,86.36551539819507,Flex
182275,2,Flex,<<,574,42.9,406,391,549,44.83096443838912,25.209711577301235,70.04067601569035,-2.929206576476834,86.21915432082979,Flex
182289,3,Flex,<<,-470,-48.88,403,388,551,44.897584823061486,25.06957606281424,69.96716088587573,-2.8694878968891957,85.97603004070206,Flex
182370,1,Flex,<<,2604,224.26,406,393,553,44.844982165743424,24.98688531935037,69.8318674850938,-2.968637215964172,86.36551539819507,Flex
182384,2,Flex,<<,638,48.44,408,389,551,44.87964821935982,24.940250121133644,69.81989834049347,-2.889470486132625,86.0602597640441,Flex
182399,3,Flex,<<,-404,-43.16,405,385,549,44.87964821935982,24.940250121133644,69.81989834049347,-2.8090819528736013,85.70381257516114,Flex
182480,1,Flex,<<,2643,227.69,407,391,551,44.75482324639056,25.000057939508764,69.75488118589932,-2.929206576476834,86.21915432082979,Flex
182494,2,Flex,<<,702,54.24,406,392,553,44.75482324639056,25.000057939508764,69.75488118589932,-2.9489600775776115,86.2938851298008,Flex
182509,3,Flex,<<,-338,-37.45,402,391,551,44.86159055306554,24.9194671100839,69.78105766314944,-2.929206576476834,86.21915432082979,Flex
182590,1,Flex,<<,2682,231.12,405,391,553,44.845260813272,24.93118942729555,69.77645024056756,-2.929206576476834,86.21915432082979,Flex
182604,2,Flex,<<,766,59.87,403,389,550,44.845260813272,24.93118942729555,69.77645024056756,-2.889470486132625,86.0602597640441,Flex
182619,3,Flex,<<,-272,-31.65,402,388,546,44.87524660557575,24.94278415943895,69.8180307650147,-2.8694878968891957,85.97603004070206,Flex
182699,1,Flex,<<,2721,234.55,406,393,552,44.83023662781509,24.95893717117876,69.78917379899386,-2.968637215964172,86.36551539819507,Flex
182714,2,Flex,<<,830,65.41,404,387,548,44.76129773273007,24.99856735801212,69.7598650907422,-2.849428944931548,85.8885678257285,Flex
182728,3,Flex,<<,-206,-25.76,401,385,549,44.76129773273007,24.99856735801212,69.7598650907422,-2.8090819528736013,85.70381257516114,Flex
182809,1,Flex,<<,2760,237.89,407,391,553,44.70490995890461,25.06327223650777,69.76818219541238,-2.929206576476834,86.21915432082979,Flex
182823,2,Flex,<<,894,71.03,402,392,549,44.70490995890461,25.06327223650777,69.76818219541238,-2.9489600775776115,86.2938851298008,Flex
182838,3,Flex,<<,-140,-19.96,403,388,548,44.70490995890461,25.06327223650777,69.76818219541238,-2.8694878968891957,85.97603004070206,Flex
182918,1,Flex,<<,2799,241.41,403,390,552,44.71138855883054,25.200243681016,69.91163223984654,-2.909376712661838,86.14129017370072,Flex
182933,2,Flex,<<,958,76.57,401,388,550,44.71138855883054,25.200243681016,69.91163223984654,-2.8694878968891957,85.97603004070206,Flex
182948,3,Flex,<<,-74,-14.15,401,389,550,44.65942647682255,25.315133124484102,69.97455960130665,-2.889470486132625,86.0602597640441,Flex
183028,1,Flex,<<,2838,244.84,404,390,548,44.51592531711965,25.53698195562461,70.05290727274426,-2.909376712661838,86.14129017370072,Flex
183043,2,Flex,<<,1022,82.29,402,390,550,44.34120266972948,25.743461423753992,70.08466409348347,-2.909376712661838,86.14129017370072,Flex
183058,3,Flex,<<,-8,-8.35,402,389,547,44.34120266972948,25.743461423753992,70.08466409348347,-2.889470486132625,86.0602597640441,Flex
183138,1,Flex,<<,2877,248.09,405,390,552,44.34509749866216,25.79601955864225,70.14111705730441,-2.909376712661838,86.14129017370072,Flex
183153,2,Flex,<<,1086,88.0,401,390,551,44.49842141408034,25.652039738760458,70.15046115284079,-2.909376712661838,86.14129017370072,Flex
183168,3,Flex,<<,58,-2.37,401,387,547,44.49842141408034,25.652039738760458,70.15046115284079,-2.849428944931548,85.8885678257285,Flex
183248,1,Flex,<<,2916,251.6,405,388,553,44.77478677959485,25.196218179892504,69.97100495948735,-2.8694878968891957,85.97603004070206,Flex
183262,2,Flex,<<,1150,93.54,402,389,550,44.77478677959485,25.196218179892504,69.97100495948735,-2.889470486132625,86.0602597640441,Flex
183277,3,Flex,<<,124,3.25,403,387,548,44.86017332900734,25.03082419418717,69.8909975231945,-2.849428944931548,85.8885678257285,Flex
184637,4,Extend,>>,1468,129.05,406,391,556,44.35690922200256,24.939987325611305,69.29689654761387,-0.7646885863506823,46.12553897472558,Extend
184652,5,Extend,>>,205,18.02,407,392,556,44.2315082439507,24.96687385031632,69.19838209426702,-0.7446329935565776,46.66169810447436,Extend
184667,6,Extend,>>,1067,93.8,405,392,555,44.2315082439507,24.96687385031632,69.19838209426702,-0.7446329935565776,46.66169810447436,Extend
184747,4,Extend,>>,1423,129.05,406,391,555,43.98081110856107,24.981653033642505,68.96246414220357,-0.7646885863506823,46.12553897472558,Extend
184762,5,Extend,>>,161,18.02,403,388,551,43.98081110856107,24.981653033642505,68.96246414220357,-0.8249943170121958,44.550279214638124,Extend
184777,6,Extend,>>,1019,93.8,402,387,551,44.03096307895898,24.86900169128935,68.89996477024833,-0.845142544659101,44.03633612596116,Extend
184857,4,Extend,>>,1378,126.33,404,388,553,44.15164748327155,24.51466948893485,68.6663169722064,-0.8249943170121958,44.550279214638124,Extend
184872,5,Extend,>>,117,15.47,403,389,552,44.15164748327155,24.51466948893485,68.6663169722064,-0.8048692480784911,45.0698082555794,Extend
184887,6,Extend,>>,971,90.99,403,390,551,44.0633022406157,24.499835141980974,68.56313738259666,-0.7847673378579869,45.59490193777181,Extend
184968,4,Extend,>>,1333,122.37,402,391,553,43.80172688246994,24.49537334112693,68.29710022359687,-0.7646885863506823,46.12553897472558,Extend
184982,5,Extend,>>,73,11.69,402,389,551,43.65014259766363,24.53850883435228,68.18865143201592,-0.8048692480784911,45.0698082555794,Extend
184997,6,Extend,>>,923,86.86,402,388,551,43.65014259766363,24.53850883435228,68.18865143201592,-0.8249943170121958,44.550279214638124,Extend
185077,4,Extend,>>,1288,118.59,403,389,551,43.37673218189046,24.32307397489649,67.69980615678695,-0.8048692480784911,45.0698082555794,Extend
185092,5,Extend,>>,29,7.91,404,389,553,43.37673218189046,24.32307397489649,67.69980615678695,-0.8048692480784911,45.0698082555794,Extend
185107,6,Extend,>>,875,82.64,404,387,548,43.37673218189046,24.32307397489649,67.69980615678695,-0.845142544659101,44.03633612596116,Extend
185187,4,Extend,>>,1243,114.64,403,388,552,43.32820590151313,24.095839098749973,67.4240450002631,-0.8249943170121958,44.550279214638124,Extend
185203,5,Extend,>>,-15,4.22,403,387,550,43.32820590151313,24.095839098749973,67.4240450002631,-0.845142544659101,44.03633612596116,Extend
185218,6,Extend,>>,827,78.33,401,386,549,43.163243102306325,24.135701740614884,67.2989448429212,-0.8653139310192066,43.52800032508513,Extend
185299,4,Extend,>>,1198,110.59,403,388,551,42.76639382973738,24.10624259884326,66.87263642858065,-0.8249943170121958,44.550279214638124,Extend
185313,5,Extend,>>,-59,0.35,404,390,554,42.520157401017954,24.078472986798744,66.5986303878167,-0.7847673378579869,45.59490193777181,Extend
185328,6,Extend,>>,779,74.11,404,387,548,42.520157401017954,24.078472986798744,66.5986303878167,-0.845142544659101,44.03633612596116,Extend
185409,4,Extend,>>,1153,106.64,404,389,552,41.52577401920068,23.74943826552821,65.2752122847289,-0.8048692480784911,45.0698082555794,Extend
185424,5,Extend,>>,-103,-3.6,404,391,544,41.52577401920068,23.74943826552821,65.2752122847289,-0.7646885863506823,46.12553897472558,Extend
185438,6,Extend,>>,731,70.07,401,385,547,41.52577401920068,23.74943826552821,65.2752122847289,-0.8855084760925123,43.02529317207011,Extend
185519,4,Extend,>>,1108,102.77,403,389,550,40.64276600970607,23.466013482049213,64.10877949175529,-0.8048692480784911,45.0698082555794,Extend
185534,5,Extend,>>,-147,-7.47,404,389,549,40.64276600970607,23.466013482049213,64.10877949175529,-0.8048692480784911,45.0698082555794,Extend
185548,6,Extend,>>,683,66.02,402,388,551,40.46290082171932,23.307403947081283,63.77030476880061,-0.8249943170121958,44.550279214638124,Extend
185629,4,Extend,>>,1063,98.99,402,390,551,40.15864185348935,22.8462660737146,63.004907927203945,-0.7847673378579869,45.59490193777181,Extend
185644,5,Extend,>>,-191,-11.34,402,388,550,39.98899737724886,22.483376532907734,62.47237391015659,-0.8249943170121958,44.550279214638124,Extend
185658,6,Extend,>>,635,61.71,402,388,545,39.98899737724886,22.483376532907734,62.47237391015659,-0.8249943170121958,44.550279214638124,Extend
185739,4,Extend,>>,1018,95.03,403,390,549,39.421689708448405,21.85098002279445,61.27266973124286,-0.7847673378579869,45.59490193777181,Extend
185753,5,Extend,>>,-235,-15.21,401,387,548,39.05993652945365,21.55983013834545,60.6197666677991,-0.845142544659101,44.03633612596116,Extend
185768,6,Extend,>>,587,57.58,402,387,547,39.05993652945365,21.55983013834545,60.6197666677991,-0.845142544659101,44.03633612596116,Extend
185848,4,Extend,>>,973,91.08,404,387,548,37.98932150657812,20.825762730078228,58.81508423665635,-0.845142544659101,44.03633612596116,Extend
185863,5,Extend,>>,-279,-18.9,401,388,547,37.98932150657812,20.825762730078228,58.81508423665635,-0.8249943170121958,44.550279214638124,Extend
185878,6,Extend,>>,539,53.63,401,387,546,37.69376935273228,20.657153218593837,58.35092257132612,-0.845142544659101,44.03633612596116,Extend
185958,4,Extend,>>,928,87.21,402,389,546,37.15419549636617,20.40651500367033,57.5607105000365,-0.8048692480784911,45.0698082555794,Extend
185973,5,Extend,>>,-323,-22.68,401,387,546,37.15419549636617,20.40651500367033,57.5607105000365,-0.845142544659101,44.03633612596116,Extend
185988,6,Extend,>>,491,49.41,402,386,543,37.00454175676391,20.109920972583723,57.114462729347636,-0.8653139310192066,43.52800032508513,Extend
186068,4,Extend,>>,883,83.34,401,388,545,36.613547852362416,19.52468653589637,56.13823438825879,-0.8249943170121958,44.550279214638124,Extend
186083,5,Extend,>>,-367,-26.55,402,388,544,36.35132085896442,19.255924088664752,55.60724494762917,-0.8249943170121958,44.550279214638124,Extend
186097,6,Extend,>>,443,45.36,401,386,542,36.35132085896442,19.255924088664752,55.60724494762917,-0.8653139310192066,43.52800032508513,Extend
186178,4,Extend,>>,838,79.47,402,387,543,35.28405859439582,18.695185881425623,53.979244475821446,-0.845142544659101,44.03633612596116,Extend
186193,5,Extend,>>,-411,-30.42,402,386,543,35.28405859439582,18.695185881425623,53.979244475821446,-0.8653139310192066,43.52800032508513,Extend
186207,6,Extend,>>,395,41.32,400,385,540,35.28405859439582,18.695185881425623,53.979244475821446,-0.8855084760925123,43.02529317207011,Extend
186288,4,Extend,>>,793,75.43,402,386,542,34.35476299559061,18.005179630836082,52.359942626426694,-0.8653139310192066,43.52800032508513,Extend
186303,5,Extend,>>,-455,-34.29,400,388,539,34.35476299559061,18.005179630836082,52.359942626426694,-0.8249943170121958,44.550279214638124,Extend
186318,6,Extend,>>,347,37.27,397,386,538,34.08995650694796,17.64544441540302,51.73540092235098,-0.8653139310192066,43.52800032508513,Extend
186399,4,Extend,>>,748,71.65,399,387,541,33.101096588348426,17.244532193066526,50.34562878141495,-0.845142544659101,44.03633612596116,Extend
186413,5,Extend,>>,-499,-38.15,399,387,539,32.48952715240011,17.157934791081733,49.647461943481844,-0.845142544659101,44.03633612596116,Extend
186428,6,Extend,>>,299,33.41,399,387,536,32.48952715240011,17.157934791081733,49.647461943481844,-0.845142544659101,44.03633612596116,Extend
186509,4,Extend,>>,703,67.78,402,387,536,30.728766257575536,16.318496222461437,47.04726248003698,-0.845142544659101,44.03633612596116,Extend
186524,5,Extend,>>,-543,-41.93,399,388,537,30.728766257575536,16.318496222461437,47.04726248003698,-0.8249943170121958,44.550279214638124,Extend
186539,6,Extend,>>,251,29.36,395,383,535,30.728766257575536,16.318496222461437,47.04726248003698,-0.9259670423787241,42.03685037248036,Extend
186619,4,Extend,>>,658,63.74,399,389,534,28.64512909420652,14.930367446470166,43.57549654067669,-0.8048692480784911,45.0698082555794,Extend
186635,5,Extend,>>,-587,-45.8,398,384,532,28.64512909420652,14.930367446470166,43.57549654067669,-0.9057261798790175,42.52823605149956,Extend
186649,6,Extend,>>,203,25.32,398,384,531,27.77787500960754,14.28239504894735,42.06027005855489,-0.9057261798790175,42.52823605149956,Extend
186730,4,Extend,>>,613,59.87,399,385,531,25.753680403821296,12.987146105454666,38.74082650927596,-0.8855084760925123,43.02529317207011,Extend
186744,5,Extend,>>,-631,-49.76,400,386,532,24.7035247921695,12.331090245427774,37.03461503759728,-0.8653139310192066,43.52800032508513,Extend
186759,6,Extend,>>,155,21.54,396,386,528,24.7035247921695,12.331090245427774,37.03461503759728,-0.8653139310192066,43.52800032508513,Extend
186840,4,Extend,>>,568,56.09,399,386,528,22.67539447647185,11.01428455328681,33.689679029758665,-0.8653139310192066,43.52800032508513,Extend
186855,5,Extend,>>,-675,-53.63,396,386,526,21.719385773493045,10.353151535152708,32.07253730864575,-0.8653139310192066,43.52800032508513,Extend
186869,6,Extend,>>,107,17.49,395,385,527,21.719385773493045,10.353151535152708,32.07253730864575,-0.8855084760925123,43.02529317207011,Extend
186950,4,Extend,>>,523,52.4,396,386,529,18.89664342413912,8.840832607904055,27.737476032043176,-0.8653139310192066,43.52800032508513,Extend
186965,5,Extend,>>,-719,-57.32,395,385,527,18.89664342413912,8.840832607904055,27.737476032043176,-0.8855084760925123,43.02529317207011,Extend
186979,6,Extend,>>,59,13.63,396,383,521,18.170091707916,8.24038847856522,26.410480186481223,-0.9259670423787241,42.03685037248036,Extend
187060,4,Extend,>>,478,48.44,398,386,520,16.861291493465636,7.056230479784368,23.917521973250004,-0.8653139310192066,43.52800032508513,Extend
187074,5,Extend,>>,-763,-61.1,394,383,521,16.861291493465636,7.056230479784368,23.917521973250004,-0.9259670423787241,42.03685037248036,Extend
187089,6,Extend,>>,11,9.58,392,382,517,16.30241326060257,6.51903543050939,22.82144869111196,-0.9462310635916302,41.551157568642864,Extend
187169,4,Extend,>>,433,44.4,394,384,517,15.27621008905465,5.64029779224695,20.9165078813016,-0.9057261798790175,42.52823605149956,Extend
187184,5,Extend,>>,-807,-64.79,390,384,515,14.752926872841066,5.249777722986138,20.002704595827204,-0.9057261798790175,42.52823605149956,Extend
187198,6,Extend,>>,-37,5.54,392,381,513,14.752926872841066,5.249777722986138,20.002704595827204,-0.9665182435177364,41.07117909814083,Extend
187279,4,Extend,>>,388,40.53,392,383,508,12.784029548628531,4.5436577711290855,17.327687319757615,-0.9259670423787241,42.03685037248036,Extend
187294,5,Extend,>>,-851,-68.75,389,384,507,12.784029548628531,4.5436577711290855,17.327687319757615,-0.9057261798790175,42.52823605149956,Extend
187309,6,Extend,>>,-85,1.58,390,380,507,12.15447696584635,4.351837597053226,16.506314562899576,-0.9868285821570435,40.596936443651416,Extend
187389,4,Extend,>>,343,36.66,388,382,507,10.888209855947643,4.00975729587081,14.897967151818452,-0.9462310635916302,41.551157568642864,Extend
187404,5,Extend,>>,-895,-72.53,389,382,503,10.888209855947643,4.00975729587081,14.897967151818452,-0.9462310635916302,41.551157568642864,Extend
187419,6,Extend,>>,-133,-2.37,386,380,502,10.360267421921169,3.8531658200513927,14.213433241972561,-0.9868285821570435,40.596936443651416,Extend
187499,4,Extend,>>,298,32.79,388,378,500,9.542922109154976,3.25483342461233,12.797755533767305,-1.0275187355752569,39.66574463603636,Extend
187514,5,Extend,>>,-939,-76.31,384,380,499,9.16628156115857,2.95557783778251,12.12185939894108,-0.9868285821570435,40.596936443651416,Extend
187529,6,Extend,>>,-181,-6.24,382,379,498,9.16628156115857,2.95557783778251,12.12185939894108,-1.0071620795095497,40.12845111237526,Extend
187610,4,Extend,>>,253,28.92,384,379,495,8.247500823761142,2.020136822141721,10.267637645902862,-1.0071620795095497,40.12845111237526,Extend
187625,5,Extend,>>,-983,-80.09,384,379,493,8.247500823761142,2.020136822141721,10.267637645902862,-1.0071620795095497,40.12845111237526,Extend
187639,6,Extend,>>,-229,-10.2,386,377,488,8.247500823761142,2.020136822141721,10.267637645902862,-1.0478985503541645,39.20883857088218,Extend
187720,4,Extend,>>,208,24.97,384,379,490,7.205566093612621,1.6587023552193216,8.864268448831943,-1.0071620795095497,40.12845111237526,Extend
187734,5,Extend,>>,-1027,-83.78,384,377,485,7.205566093612621,1.6587023552193216,8.864268448831943,-1.0478985503541645,39.20883857088218,Extend
187749,6,Extend,>>,-277,-14.33,378,375,482,6.788177888497058,1.4896772505404918,8.27785513903755,-1.0887276560515797,38.31251402173498,Extend
187830,4,Extend,>>,163,21.1,380,378,481,5.981400241491219,1.0385027771516016,7.01990301864282,-1.0275187355752569,39.66574463603636,Extend
187844,5,Extend,>>,-1071,-87.56,379,376,480,5.649487029663756,0.7884712421492382,6.4379582718129935,-1.0683015238462725,38.75775449768361,Extend
187859,6,Extend,>>,-325,-18.29,374,374,478,5.649487029663756,0.7884712421492382,6.4379582718129935,-1.1091769469700878,37.87313877285399,Extend
187940,4,Extend,>>,118,17.23,375,373,476,5.1462027699625565,0.2149247388965376,5.361127508859094,-1.129649396601796,37.43965040538184,Extend
187954,5,Extend,>>,-1115,-91.43,375,371,472,4.899628450905203,0.0154555694524628,4.915084020357666,-1.1706637720048132,36.59042105464579,Extend
187969,6,Extend,>>,-373,-22.42,373,370,469,4.899628450905203,0.0154555694524628,4.915084020357666,-1.1912056977761218,36.174723502681346,Extend
188050,4,Extend,>>,73,13.45,372,369,470,4.464462354056535,-0.7249213403387522,3.7395410137177834,-1.2117707822606314,35.76499969472464,Extend
188065,5,Extend,>>,-1159,-95.21,372,368,468,4.464462354056535,-0.7249213403387522,3.7395410137177834,-1.2323590254583405,35.361271407733966,Extend
188080,6,Extend,>>,-421,-26.29,370,368,466,4.245469768196386,-0.9102938066541826,3.3351759615422036,-1.2323590254583405,35.361271407733966,Extend
188160,4,Extend,>>,28,9.49,370,367,471,3.822738729457327,-1.424654464763243,2.3980842646940843,-1.2529704273692501,34.96356044319105,Extend
188175,5,Extend,>>,-1203,-98.99,369,367,469,3.822738729457327,-1.424654464763243,2.3980842646940843,-1.2529704273692501,34.96356044319105,Extend
188190,6,Extend,>>,-469,-30.42,366,361,465,3.582259661243855,-1.600480514417587,1.9817791468262678,-1.3771251718119117,32.70488240026441,Extend
188271,4,Extend,>>,-17,5.8,366,361,464,3.0721474048004884,-2.0216850741973547,1.0504623306031338,-1.3771251718119117,32.70488240026441,Extend
188285,5,Extend,>>,-1247,-102.59,364,360,464,2.96673213128974,-2.307933737085946,0.658798394203794,-1.3978986847152228,32.34990519431174,Extend
188300,6,Extend,>>,-517,-34.37,362,355,458,2.96673213128974,-2.307933737085946,0.658798394203794,-1.5021136299297821,30.668349233423772,Extend
188381,4,Extend,>>,-62,1.93,361,355,458,2.6664904338894395,-3.0005454314183906,-0.33405499752895107,-1.5021136299297821,30.668349233423772,Extend
188395,5,Extend,>>,-1291,-106.2,358,353,457,2.6664904338894395,-3.0005454314183906,-0.33405499752895107,-1.5439617190080066,30.039692992122063,Extend
188410,6,Extend,>>,-565,-38.51,358,352,455,2.481549918084524,-3.0716499193861098,-0.5901000013015856,-1.5649205016169196,29.734874718031705,Extend
188491,4,Extend,>>,-107,-1.85,353,353,455,2.045560995365458,-3.1923387686381863,-1.1467777732727282,-1.5439617190080066,30.039692992122063,Extend
188505,5,Extend,>>,-1335,-109.98,352,351,451,2.045560995365458,-3.1923387686381863,-1.1467777732727282,-1.5859024429390327,29.436425925282588,Extend
188520,6,Extend,>>,-613,-42.64,346,347,451,1.7188811133060011,-3.0970973817866865,-1.3782162684806853,-1.6700617953594874,28.30677030314924,Extend
188600,4,Extend,>>,-152,-5.71,343,348,448,1.3671447929084235,-3.432806861140138,-2.0656620682317146,-1.6489872191845736,28.57951874149947,Extend
188616,5,Extend,>>,-1379,-113.93,343,349,445,1.18939984459286,-3.673364728811386,-2.4839648842185262,-1.6279358017228596,28.85872568185136,Extend
188631,6,Extend,>>,-661,-46.68,338,344,443,1.18939984459286,-3.673364728811386,-2.4839648842185262,-1.7334244761634308,27.52749928746235,Extend
188712,4,Extend,>>,-197,-9.58,337,345,443,0.4573907754086975,-4.211855963360569,-3.7544651879518716,-1.712280423848916,27.78073822287187,Extend
188728,5,Extend,>>,-1423,-117.71,335,344,437,0.4573907754086975,-4.211855963360569,-3.7544651879518716,-1.7334244761634308,27.52749928746235,Extend
188743,6,Extend,>>,-709,-51.08,334,344,436,0.2421820518262047,-4.471699040134592,-4.229516988308387,-1.7334244761634308,27.52749928746235,Extend
188824,4,Extend,>>,-242,-13.54,329,341,437,-0.2393462894669082,-4.826151940363418,-5.065498229830326,-1.7969955853861759,26.807159654248135,Extend
188839,5,Extend,>>,-1467,-121.49,327,340,430,-0.2393462894669082,-4.826151940363418,-5.065498229830326,-1.8182322725534916,26.580246964484164,Extend
188854,6,Extend,>>,-757,-55.03,328,339,425,-0.419347833451997,-4.976232477012782,-5.395580310464779,-1.8394921184340074,26.35997199516716,Extend
188936,4,Extend,>>,-287,-17.23,324,335,420,-0.6557897102372947,-5.228404502925256,-5.8841942131625515,-1.9247630890880725,25.545699943441758,Extend
188951,5,Extend,>>,-1511,-125.19,323,337,414,-0.8051305029214054,-5.28345435323002,-6.088584856151425,-1.8820812863346394,25.939425293041797,Extend
188966,6,Extend,>>,-805,-59.25,318,333,412,-0.8051305029214054,-5.28345435323002,-6.088584856151425,-1.9675375266943065,25.178976734311618,Extend
189047,4,Extend,>>,-332,-21.19,317,332,404,-1.1485948736732186,-5.321652417919692,-6.47024729159291,-1.9889594835672237,25.005797535945447,Extend
189062,5,Extend,>>,-1555,-128.97,317,331,401,-1.1485948736732186,-5.321652417919692,-6.47024729159291,-2.0104045991533415,24.83943684597078,Extend
189078,6,Extend,>>,-853,-63.3,312,327,397,-1.173006763588932,-5.379539247652978,-6.55254601124191,-2.0964166486298135,24.242633714808708,Extend
189159,4,Extend,>>,-377,-24.97,315,320,391,-1.1869608375680114,-5.453748927311786,-6.640709764879797,-2.2478293456718488,23.466003075008537,Extend
189174,5,Extend,>>,-1599,-132.84,311,317,388,-1.1869608375680114,-5.453748927311786,-6.640709764879797,-2.31306788224501,23.23909215522643,Extend
189189,6,Extend,>>,-901,-67.6,310,317,388,-1.1214526559398397,-5.522507720273449,-6.643960376213289,-2.31306788224501,23.23909215522643,Extend
189271,4,Extend,>>,-422,-28.66,311,311,382,-1.2386237398346711,-5.363845463446413,-6.6024692032810846,-2.4441702406477384,22.979260824236125,Extend
189286,5,Extend,>>,-1643,-136.79,310,308,380,-1.2629436758493116,-5.37019397622727,-6.633137652076582,-2.5100340624773056,22.947589865484105,Extend
189301,6,Extend,>>,-949,-71.74,309,306,374,-1.2629436758493116,-5.37019397622727,-6.633137652076582,-2.5540590705963515,22.96328859181421,Extend
189381,4,Extend,>>,-467,-32.53,307,300,375,-1.2892614422815172,-5.5701586323062005,-6.859420074587717,-2.6866899040702945,23.189138594915526,Extend
189396,5,Extend,>>,-1687,-140.75,308,299,376,-1.2892614422815172,-5.5701586323062005,-6.859420074587717,-2.7088760984788194,23.2530942452857,Extend
189412,6,Extend,>>,-997,-75.96,305,296,371,-1.354383213575102,-5.514887683064725,-6.869270896639827,-2.7755736339835946,23.490540385970174,Extend
189493,4,Extend,>>,-512,-36.4,307,293,374,-1.2290398161816751,-5.441662432419092,-6.670702248600767,-2.8424795979071718,23.796849964056122,Extend
189509,5,Extend,>>,-1731,-144.7,305,288,369,-1.10829783791263,-5.39239962614393,-6.50069746405656,-2.954452712043805,24.462128543402805,Extend
