Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,Frame,∠ABC,∠BCD
90420,2,Flex,<<,190,9.32,435,398,554,2711.0,164.06984033886906,176.56359113338846
90531,2,Flex,<<,254,14.86,437,397,555,2714.0,162.75212645927283,175.60365687050353
90642,2,Flex,<<,318,20.31,435,399,555,2717.0,160.85673780991362,176.00470846964782
90753,2,Flex,<<,382,26.11,435,398,554,2721.0,160.8284021016525,174.6758447385519
90864,2,Flex,<<,446,31.74,437,398,554,2724.0,158.53310200661753,174.56415458009587
90974,2,Flex,<<,510,37.36,436,398,554,2727.0,158.5647459619247,173.94517859780552
91085,2,Flex,<<,574,42.9,433,396,552,2730.0,157.59389034196593,173.84789470125617
91197,2,Flex,<<,638,48.44,436,396,551,2734.0,156.75584211958298,173.8292600917814
91308,2,Flex,<<,702,54.24,433,394,552,2737.0,157.0907959796594,173.2164324069643
91420,2,Flex,<<,766,59.87,433,396,552,2741.0,156.52089383534505,172.6827721686062
91531,2,Flex,<<,830,65.41,434,398,553,2744.0,156.24564166964592,172.76371397862795
91641,2,Flex,<<,894,71.03,434,397,556,2747.0,155.612504312991,172.74288682351587
91751,2,Flex,<<,958,76.57,435,396,552,2750.0,154.91631647964354,172.79771253409615
91862,2,Flex,<<,1022,82.29,437,396,553,2754.0,154.57944034265603,171.58347417606632
91973,2,Flex,<<,1086,88.0,435,397,554,2757.0,152.89712461327497,171.52120886585155
92084,2,Flex,<<,1150,93.54,434,396,553,2760.0,153.1534357505974,170.83641729702043
93461,5,Extend,>>,205,18.02,438,399,559,2802.0,149.56279462572584,169.70672045212717
93570,5,Extend,>>,161,18.02,434,396,555,2805.0,150.11292454860154,168.92057823395302
93680,5,Extend,>>,117,15.47,432,394,552,2808.0,150.11292454860154,169.15659052925153
93790,5,Extend,>>,73,11.69,433,398,553,2812.0,149.97464656764197,169.3666677467313
93900,5,Extend,>>,29,7.91,433,396,554,2815.0,150.00504421954852,169.15659052925153
94010,5,Extend,>>,-15,4.22,432,397,553,2818.0,149.97464656764197,169.13045194552063
94119,5,Extend,>>,-59,0.26,432,395,551,2822.0,149.70465023032824,169.3702945959856
94229,5,Extend,>>,-103,-3.6,434,397,554,2825.0,149.74367752069463,168.92057823395302
94338,5,Extend,>>,-147,-7.47,433,394,552,2828.0,149.19354759781893,169.6805818683963
94449,5,Extend,>>,-191,-11.43,434,396,551,2831.0,149.46353870066895,169.4400692812747
94558,5,Extend,>>,-235,-15.21,430,394,551,2835.0,149.77315603642305,169.3666677467313
94668,5,Extend,>>,-279,-18.9,432,395,550,2838.0,149.74367752069463,169.13045194552063
94777,5,Extend,>>,-323,-22.68,431,397,548,2841.0,149.74367752069463,169.13045194552063
94887,5,Extend,>>,-367,-26.64,429,397,547,2845.0,150.0558836764119,169.05446159101405
94997,5,Extend,>>,-411,-30.42,427,391,543,2848.0,149.71443583862333,169.3666677467313
95107,5,Extend,>>,-455,-34.37,427,394,543,2851.0,150.29241960966203,168.37183614498562
95216,5,Extend,>>,-499,-38.15,426,394,538,2854.0,149.75849566719756,169.29360024209188
95326,5,Extend,>>,-543,-41.93,422,393,536,2858.0,149.71443583862333,169.3666677467313
95435,5,Extend,>>,-587,-45.8,421,393,532,2861.0,149.71443583862333,169.3666677467313
95545,5,Extend,>>,-631,-49.76,420,395,530,2864.0,150.4042088399094,168.8179256577639
95655,5,Extend,>>,-675,-53.63,417,391,527,2868.0,149.95168960641166,169.3412241203805
95764,5,Extend,>>,-719,-57.32,410,393,525,2871.0,149.74972541545918,169.12941397894298
95875,5,Extend,>>,-763,-61.1,400,390,517,2874.0,149.74972541545918,169.36389686769544
95985,5,Extend,>>,-807,-64.88,394,392,511,2877.0,149.74972541545918,169.36389686769544
96095,5,Extend,>>,-851,-68.75,386,387,506,2881.0,149.51828989303698,169.36389686769544
96204,5,Extend,>>,-895,-72.53,389,389,499,2884.0,149.74972541545918,169.12941397894298
96314,5,Extend,>>,-939,-76.31,383,385,492,2887.0,150.0266419943406,169.2889444797665
96423,5,Extend,>>,-983,-80.09,377,379,478,2891.0,150.03288688684682,168.60784844028413
96533,5,Extend,>>,-1027,-83.78,375,374,465,2894.0,150.26317792759073,168.8179256577639
96644,5,Extend,>>,-1071,-87.56,371,367,454,2897.0,149.7213985656677,169.3412241203805
96754,5,Extend,>>,-1115,-91.43,365,358,442,2901.0,150.52638715359876,168.58395811382718
96864,5,Extend,>>,-1159,-95.3,360,354,431,2904.0,150.29241960966203,168.60784844028413
96974,5,Extend,>>,-1203,-99.08,356,346,418,2907.0,150.0266419943406,169.05446159101405
97083,5,Extend,>>,-1247,-102.68,346,341,409,2910.0,149.74972541545918,169.3412241203805
97193,5,Extend,>>,-1291,-106.37,341,338,400,2914.0,150.06121373663828,168.8179256577639
97303,5,Extend,>>,-1335,-110.24,335,336,393,2917.0,150.0266419943406,169.05446159101405
97413,5,Extend,>>,-1379,-114.11,331,330,387,2920.0,150.19683207055706,168.50343698241423
97524,5,Extend,>>,-1423,-117.98,326,327,385,2924.0,150.16804311734066,168.50343698241423
97633,5,Extend,>>,-1467,-121.67,322,318,382,2927.0,149.8727598350655,168.9534547069723
97744,5,Extend,>>,-1511,-125.45,319,316,375,2930.0,149.9584321446368,169.18986285098273
97855,5,Extend,>>,-1555,-129.14,317,307,371,2934.0,150.22585630544216,168.71505478105206
97965,5,Extend,>>,-1599,-133.01,312,303,368,2937.0,150.0558836764119,169.26627173245157
98077,5,Extend,>>,-1643,-136.97,311,296,370,2940.0,150.16804311734066,168.73965278362493
98188,5,Extend,>>,-1687,-140.75,308,288,367,2944.0,149.85323430995155,169.26627173245157
98299,5,Extend,>>,-1731,-144.7,308,281,365,2947.0,150.08977024320168,168.58170985655318
98410,5,Extend,>>,-1775,-148.48,307,282,366,2950.0,149.9688578651613,169.02986358844115
98522,5,Extend,>>,-1819,-152.35,306,279,367,2954.0,149.9688578651613,169.02986358844115
98633,5,Extend,>>,-1863,-156.13,305,276,367,2957.0,149.51247164767088,169.3420697441584
98745,5,Extend,>>,-1907,-160.0,305,274,364,2960.0,149.58553915231036,169.26900223951898
98856,5,Extend,>>,-1951,-163.69,304,272,366,2964.0,149.54102815423425,169.3420697441584
98967,5,Extend,>>,-1995,-167.3,301,273,369,2967.0,149.85323430995155,169.02986358844115
99079,5,Extend,>>,-2039,-170.9,300,272,368,2970.0,149.46353870066895,169.8416686355443
99191,5,Extend,>>,-2083,-174.59,299,270,367,2974.0,149.8059379780091,169.06120065940758
99302,5,Extend,>>,-2127,-178.37,299,271,365,2977.0,149.8059379780091,169.06120065940758
99413,5,Extend,>>,-2171,-182.15,298,268,365,2980.0,149.52273597370012,169.13508527850644
99524,5,Extend,>>,-2215,-185.76,299,267,364,2984.0,149.36652153119465,168.9878144411897
99636,5,Extend,>>,-2259,-189.45,297,268,365,2987.0,149.66018560690154,168.25851959771592
99747,5,Extend,>>,-2303,-192.79,297,265,363,2990.0,149.90841701666616,167.34276400096232
99859,5,Extend,>>,-2347,-196.66,295,265,363,2994.0,149.05253296491296,167.75432055710664
99971,5,Extend,>>,-2391,-200.44,298,264,361,2997.0,149.01688536467773,166.55544940188406
100082,5,Extend,>>,-2435,-204.22,296,265,362,3000.0,148.19374396650508,165.76924582754998
100193,5,Extend,<<,-2435,-207.91,299,266,366,3004.0,147.55644863145787,165.7367878398743
100304,5,Extend,<<,-2391,-209.14,302,268,371,3007.0,146.7263378030968,164.86753950221126
100415,5,Extend,<<,-2347,-209.14,307,272,374,3010.0,146.41610808746313,164.13763720472764
100526,5,Extend,<<,-2303,-206.42,311,273,377,3014.0,146.21151174000195,162.6039507877326
100638,5,Extend,<<,-2259,-202.99,310,273,378,3017.0,145.2580735262939,163.02004321715467
100749,5,Extend,<<,-2215,-199.3,309,272,376,3020.0,144.9475740719394,161.51204161559826
100860,5,Extend,<<,-2171,-195.6,308,273,377,3024.0,143.75796218920067,160.17353990255816
100971,5,Extend,<<,-2127,-191.91,308,275,375,3027.0,141.35933263061094,159.5546325400512
101082,5,Extend,<<,-2083,-188.04,308,276,376,3030.0,139.0213146335829,158.17194908664902
101194,5,Extend,<<,-2039,-184.09,309,276,374,3034.0,135.31180373341854,157.67268717790435
101305,5,Extend,<<,-1995,-180.22,309,274,372,3037.0,131.43068695887783,157.93834229932517
101415,5,Extend,<<,-1951,-176.53,311,275,370,3040.0,129.19157499023888,157.327903812314
101527,5,Extend,<<,-1907,-172.66,306,275,370,3044.0,126.07677648357323,157.50886838867652
101638,5,Extend,<<,-1863,-168.79,310,277,369,3047.0,124.73839095905397,155.75256879396525
101750,5,Extend,<<,-1819,-165.01,310,275,368,3050.0,122.51922190010353,155.51931716082373
101861,5,Extend,<<,-1775,-161.14,311,276,369,3054.0,119.41726195186975,154.04286921540086
101973,5,Extend,<<,-1731,-157.27,311,279,368,3057.0,119.52879298257372,151.40828982878844
102084,5,Extend,<<,-1687,-153.41,311,280,368,3060.0,118.16939573572579,149.68234722677585
102195,5,Extend,<<,-1643,-149.54,312,276,369,3064.0,116.22252260960816,148.33374309201918
102306,5,Extend,<<,-1599,-145.67,312,281,367,3067.0,114.78600572364691,147.09214393373597
102419,5,Extend,<<,-1555,-141.71,312,281,368,3071.0,113.06042457964176,146.2541211489123
102530,5,Extend,<<,-1511,-137.93,315,283,371,3074.0,112.82099203565622,144.56520024459596
102642,5,Extend,<<,-1467,-134.07,315,287,374,3077.0,110.96468686633479,145.30401116808653
102752,5,Extend,<<,-1423,-130.29,318,288,378,3080.0,109.9775502981477,145.55906620113936
102864,5,Extend,<<,-1379,-126.33,324,291,385,3084.0,107.96614519196623,146.24920603815693
102975,5,Extend,<<,-1335,-122.55,325,296,392,3087.0,107.116785833224,145.84444520426808
103086,5,Extend,<<,-1291,-118.68,328,299,399,3091.0,107.23374111097823,143.91953569101125
103198,5,Extend,<<,-1247,-114.81,329,301,404,3094.0,106.1494421242015,145.46109756486973
103309,5,Extend,<<,-1203,-111.03,334,302,410,3097.0,105.45383588649581,145.27194564741458
103421,5,Extend,<<,-1159,-107.08,339,305,408,3101.0,104.52309213109307,144.83031297774588
103532,5,Extend,<<,-1115,-103.3,343,306,420,3104.0,104.22787777140114,144.67196486553527
103644,5,Extend,<<,-1071,-99.43,346,308,421,3107.0,104.15064872373556,143.03907629658067
103755,5,Extend,<<,-1027,-95.47,346,306,425,3111.0,104.2973552387779,144.6024873981585
103867,5,Extend,<<,-983,-91.69,348,308,425,3114.0,104.28419115007696,144.59494966904947
103978,5,Extend,<<,-939,-87.74,353,309,429,3117.0,104.87839797901653,145.05536217163052
104089,5,Extend,<<,-895,-83.96,354,309,433,3121.0,106.58961134216644,144.9900617601653
104200,5,Extend,<<,-851,-80.0,354,311,441,3124.0,106.65918405314213,145.4685703882407
104312,5,Extend,<<,-807,-76.13,354,312,454,3127.0,108.39986261817543,145.90887005067577
104422,5,Extend,<<,-763,-72.26,353,313,471,3131.0,110.8064411838967,145.44437543240556
104535,5,Extend,<<,-719,-68.31,352,319,480,3134.0,110.7219495903435,146.38995968329854
104646,5,Extend,<<,-675,-64.44,351,321,488,3137.0,111.7482121796351,146.029624837193
104757,5,Extend,<<,-631,-60.66,351,322,495,3141.0,113.17415326911136,146.59558755460165
104868,5,Extend,<<,-587,-56.79,351,321,490,3144.0,114.40730228724055,147.0135717822254
104979,5,Extend,<<,-543,-53.01,352,325,489,3147.0,115.99774944343521,147.00745245760166
105090,5,Extend,<<,-499,-49.05,350,332,490,3151.0,117.984775297732,146.71202717085794
105201,5,Extend,<<,-455,-45.1,350,332,490,3154.0,119.60347466599407,146.67888543213385
105312,5,Extend,<<,-411,-41.23,349,328,488,3157.0,120.87568565459807,146.6971956510478
105422,5,Extend,<<,-367,-37.45,349,328,487,3161.0,122.00436234786957,147.88873216775067
105533,5,Extend,<<,-323,-33.49,351,330,486,3164.0,123.2234850329463,148.71046821287
105644,5,Extend,<<,-279,-29.63,349,330,486,3167.0,125.27988955095961,148.065476583763
105755,5,Extend,<<,-235,-25.76,349,330,486,3171.0,127.00087872458117,148.59442302512713
105866,5,Extend,<<,-191,-21.89,349,329,484,3174.0,127.45576137302707,148.89152884482436
105977,5,Extend,<<,-147,-18.02,350,328,484,3177.0,127.34654193388589,150.04972660493038
106089,5,Extend,<<,-103,-14.15,349,327,484,3181.0,128.56277908433427,149.630576709398
106200,5,Extend,<<,-59,-10.29,351,327,483,3184.0,129.55405061334443,149.6012142687865
106311,5,Extend,<<,-15,-6.42,349,329,484,3187.0,130.8633821757709,150.2111585586075
106422,5,Extend,<<,29,-2.55,349,328,482,3191.0,133.12117419974035,150.75392212596708
106532,5,Extend,<<,73,1.32,351,328,482,3194.0,133.12986108555992,151.2119108591936
106643,5,Extend,<<,117,5.1,351,326,482,3197.0,133.9603997565907,151.93975729644694
106753,5,Extend,<<,161,8.88,349,325,481,3201.0,134.50433159156736,152.33188213935932
106863,5,Extend,<<,205,12.84,351,326,479,3204.0,135.57362493004118,152.0854905073608
109241,2,Flex,>>,1150,101.1,351,328,479,3275.0,139.98935286805167,155.25844789010247
109352,2,Flex,>>,1086,101.1,349,326,476,3278.0,140.23907938445387,156.34001706621896
109462,2,Flex,>>,1022,97.41,349,325,474,3282.0,139.88218681369037,155.6694964339941
109573,2,Flex,>>,958,91.87,346,319,474,3285.0,139.64589791586272,155.5931708682702
109685,2,Flex,>>,894,86.24,349,324,473,3288.0,140.02154225915606,155.60379603851996
109794,2,Flex,>>,830,80.7,349,327,473,3292.0,139.77581081958252,156.26247398823148
109905,2,Flex,>>,766,75.08,348,323,474,3295.0,139.4039055003542,157.24464503131554
110017,2,Flex,>>,702,69.45,349,325,474,3298.0,139.4039055003542,157.24464503131554
110128,2,Flex,>>,638,63.82,348,325,475,3302.0,139.34706428784975,157.56926308678447
110239,2,Flex,>>,574,58.37,347,323,472,3305.0,139.7367296309331,157.2312388108469
110350,2,Flex,>>,510,52.75,347,322,473,3308.0,139.83545000453012,157.3130988643541
110462,2,Flex,>>,446,47.12,347,322,472,3312.0,139.52717101306732,157.56926308678447
110573,2,Flex,>>,382,41.76,348,324,473,3315.0,139.88798855127106,157.3130988643541
110684,2,Flex,>>,318,36.13,347,323,472,3318.0,139.94756871426367,156.9906321020816
110796,2,Flex,>>,254,30.59,348,323,473,3322.0,139.47269564967397,156.90901977378803
110907,2,Flex,>>,190,25.05,348,322,472,3325.0,139.47269564967397,156.90901977378803
111019,2,Flex,>>,126,19.43,346,324,472,3329.0,140.09824160055325,156.65560916409845
111129,2,Flex,>>,62,14.15,349,322,470,3332.0,139.21868272044,157.24464503131554
111240,2,Flex,>>,-2,8.44,348,323,473,3335.0,139.39870535499554,157.2470440497256
111351,2,Flex,>>,-66,2.73,347,324,473,3338.0,139.4310756345533,157.24464503131554
111463,2,Flex,>>,-130,-2.9,348,322,471,3342.0,140.07175256891622,156.33075782572055
111574,2,Flex,>>,-194,-8.53,350,322,475,3345.0,139.4827167016991,157.24464503131554
111685,2,Flex,>>,-258,-14.07,352,322,474,3348.0,139.7367296309331,156.9906321020816
111797,2,Flex,>>,-322,-19.69,354,323,472,3352.0,139.6198030496296,156.26247398823148
111908,2,Flex,>>,-386,-25.32,356,325,476,3355.0,139.8077185876571,156.65560916409845
112019,2,Flex,>>,-450,-30.86,356,322,481,3359.0,140.1043240010013,155.2833595858874
112130,2,Flex,>>,-514,-36.4,360,323,482,3362.0,139.88936552849154,156.65560916409845
112241,2,Flex,>>,-578,-41.85,359,325,488,3365.0,139.88936552849154,156.65560916409845
112353,2,Flex,>>,-642,-47.3,363,327,493,3369.0,140.3983439253947,155.9026732704242
112613,2,Flex,>>,-770,-59.16,369,333,501,3376.0,140.45027048314913,156.30559053512619
112722,2,Flex,>>,-834,-63.65,372,336,503,3380.0,140.21123935986654,156.30559053512619
112832,2,Flex,>>,-898,-69.01,378,342,512,3383.0,140.06554008952477,156.6383943709961
112942,2,Flex,>>,-962,-74.37,386,344,517,3386.0,139.8077185876571,156.89621587286376
113052,2,Flex,>>,-1026,-80.0,396,344,519,3389.0,140.35354660886773,155.4470834881589
113161,2,Flex,>>,-1090,-85.27,411,350,524,3393.0,139.83821128276284,157.38847231837286
113271,2,Flex,>>,-1154,-90.73,434,356,535,3396.0,139.8784355239966,157.36669950896993
113380,2,Flex,>>,-1218,-96.35,446,365,545,3399.0,139.8274560165377,157.0446857204515
113490,2,Flex,>>,-1282,-102.07,448,381,562,3403.0,139.28151606648703,157.38847231837286
113600,2,Flex,>>,-1346,-107.87,456,392,577,3406.0,140.06554008952477,157.21759426951832
113711,2,Flex,>>,-1410,-113.49,470,402,599,3409.0,140.11546253588068,156.53210110765633
113821,2,Flex,>>,-1474,-119.3,471,420,618,3413.0,140.31692517806655,156.28008125476845
113931,2,Flex,>>,-1538,-125.01,472,429,627,3416.0,140.13373570996836,157.59636325527106
114041,2,Flex,>>,-1602,-130.46,470,440,636,3419.0,141.33426441051637,156.25643284252678
114150,2,Flex,>>,-1666,-136.09,467,446,650,3422.0,141.0466810330612,157.01999478710096
114260,2,Flex,>>,-1730,-141.63,473,463,662,3426.0,141.78584540294753,158.36429327275638
114370,2,Flex,>>,-1794,-147.16,474,476,679,3429.0,141.7708085630009,158.73415234084143
114479,2,Flex,>>,-1858,-152.79,476,486,685,3432.0,143.7412571110208,157.01808271364
114589,2,Flex,>>,-1922,-158.15,480,490,692,3436.0,143.44699200843877,158.88659033031763
114698,2,Flex,>>,-1986,-163.6,488,504,704,3439.0,144.2700963865196,160.1563270511066
114808,2,Flex,>>,-2050,-169.14,493,517,713,3442.0,144.88467182069266,160.32836475721564
114918,2,Flex,>>,-2114,-174.33,498,522,722,3445.0,144.93812397222487,161.86981308749907
115028,2,Flex,>>,-2178,-179.69,506,530,768,3449.0,145.9422802837608,162.13730321806105
115137,2,Flex,>>,-2242,-184.97,518,538,736,3452.0,147.95940713801025,161.8962369654934
115247,2,Flex,>>,-2306,-190.24,519,538,750,3455.0,148.32902211331307,164.0666958839204
115357,2,Flex,>>,-2370,-195.43,525,544,770,3459.0,149.65140341305414,165.31321946728258
115466,2,Flex,>>,-2434,-200.7,525,544,734,3462.0,150.98202571173513,165.3731525675958
115576,2,Flex,>>,-2498,-205.89,528,545,730,3465.0,152.03198114642228,165.672504252671
115686,2,Flex,>>,-2562,-210.81,525,543,731,3469.0,154.20030493209535,167.68498152072567
115796,2,Flex,>>,-2626,-215.74,527,551,732,3472.0,155.940392422672,168.5392225500185
115906,2,Flex,>>,-2690,-220.31,530,551,730,3475.0,157.70045574411623,168.26050235450654
116015,2,Flex,<<,-2690,-224.88,540,564,747,3478.0,159.6953511199255,169.75013091124842
116125,2,Flex,<<,-2626,-226.29,550,573,758,3482.0,163.00570755109234,171.95769813477673
116234,2,Flex,<<,-2562,-226.37,556,582,769,3485.0,164.42178081429648,173.7893423906651
116344,2,Flex,<<,-2498,-224.62,550,573,761,3488.0,164.88889174090025,174.55475471754897
116454,2,Flex,<<,-2434,-220.04,542,569,753,3492.0,165.84639794126815,175.8797960197103
116563,2,Flex,<<,-2370,-214.95,531,559,737,3495.0,167.26391846613808,176.63101094949658
116673,2,Flex,<<,-2306,-209.67,525,550,734,3498.0,167.9741366487152,177.5448026585776
116783,2,Flex,<<,-2242,-204.31,520,542,726,3501.0,169.51025120422403,177.37107156537215
116893,2,Flex,<<,-2178,-198.68,513,533,721,3505.0,170.71968734533976,178.19913698953147
117002,2,Flex,<<,-2114,-193.14,505,525,717,3508.0,171.65727512226323,179.37214974264683
117112,2,Flex,<<,-2050,-187.6,497,520,720,3511.0,172.67376112498962,179.70785248637983
117221,2,Flex,<<,-1986,-181.89,495,513,707,3515.0,174.34186864726277,178.9743539240346
117331,2,Flex,<<,-1922,-176.35,491,505,697,3518.0,175.3698604183981,178.12141671800663
117441,2,Flex,<<,-1858,-170.81,485,495,688,3521.0,177.31590376300753,178.0981078558157
117550,2,Flex,<<,-1794,-165.01,479,487,680,3524.0,178.0493367404987,177.65302070191484
117660,2,Flex,<<,-1730,-159.38,474,482,675,3528.0,178.54836801607897,176.52282371663668
117770,2,Flex,<<,-1666,-153.85,471,475,662,3531.0,179.40656481103142,176.09483941498783
117879,2,Flex,<<,-1602,-148.13,466,469,657,3534.0,179.60973312949753,175.893085833967
117989,2,Flex,<<,-1538,-142.51,460,462,652,3538.0,179.5042195444147,175.35434550343678
118099,2,Flex,<<,-1474,-136.88,456,450,641,3541.0,179.8324774037337,174.0499165466261
118208,2,Flex,<<,-1410,-131.34,454,443,632,3544.0,178.7142432908779,174.61684598660096
118318,2,Flex,<<,-1346,-125.8,450,439,628,3547.0,178.9661903363595,173.90110757090972
118428,2,Flex,<<,-1282,-120.18,446,435,622,3551.0,178.65954226026872,173.9558086015194
118537,2,Flex,<<,-1218,-114.37,445,432,615,3554.0,178.65954226026872,173.63876305919538
118647,2,Flex,<<,-1154,-108.92,441,425,610,3557.0,178.80308783660064,173.58925477892203
118756,2,Flex,<<,-1090,-103.21,440,418,606,3561.0,179.2819181166196,173.3967186736451
118866,2,Flex,<<,-1026,-97.49,436,411,596,3564.0,179.5043741314768,173.7400319198293
118976,2,Flex,<<,-962,-91.96,432,405,593,3567.0,179.7775355865206,174.3538565310578
119086,2,Flex,<<,-898,-86.42,434,402,590,3571.0,179.25489735338647,175.14359192601015
119196,2,Flex,<<,-834,-80.62,431,399,583,3574.0,178.28142236314886,175.27722993306074
119305,2,Flex,<<,-770,-74.99,432,393,577,3577.0,177.83048706204232,175.4951190315616
119415,2,Flex,<<,-706,-69.45,430,391,573,3580.0,177.0053356512811,175.6337450802941
119525,2,Flex,<<,-642,-63.82,428,386,568,3584.0,175.65898071382227,176.35208759175313
119634,2,Flex,<<,-578,-58.2,427,384,563,3587.0,175.43840170657356,176.86988831850573
119744,2,Flex,<<,-514,-52.48,428,384,561,3590.0,174.36405930170665,176.98147266497114
119854,2,Flex,<<,-450,-47.03,425,380,561,3594.0,172.90620950803046,177.3264619927672
119963,2,Flex,<<,-386,-41.41,427,381,558,3597.0,172.18476419693047,178.1253164480311
120073,2,Flex,<<,-322,-35.87,427,377,557,3600.0,171.60305605406865,178.6054343823656
