Time(ms),MotorID,Angle(deg),angle_smooth,delta_motor,cycle,L_cm,L_rel_cm,θ_total,∠ABC_smooth,∠BCD_smooth
85194,3,-295.65,-284.62399999999997,-5.555999999999983,2,-4.96762593019634,-5.058732117150444,7.670662206425028,11.92938839563982,-4.2587261892147925
85306,3,-301.19,-290.128,-5.504000000000019,2,-5.063688852226108,-5.154795039180212,4.70758608219662,9.67734698792349,-4.96976090572687
85417,3,-306.64,-295.65,-5.521999999999991,2,-5.160065933521235,-5.2511721204753385,2.9103650345145295,8.723576115487008,-5.813211080972478
85529,3,-312.0,-301.136,-5.486000000000047,2,-5.255814696285644,-5.346920883239748,1.1297162386021498,7.91839978547301,-6.78868354687086
85640,3,-317.63,-306.62199999999996,-5.485999999999933,2,-5.351563459050053,-5.442669646004156,-1.027090677858566,6.472346449862076,-7.499437127720642
85752,3,-322.99,-312.09000000000003,-5.468000000000075,2,-5.4469980625491035,-5.538104249503207,-3.2391515525879537,4.899871254734551,-8.139022807322505
85864,3,-328.26,-317.504,-5.413999999999987,2,-5.541490188252077,-5.63259637520618,-5.305415475288789,3.561380092218662,-8.86679556750745
85975,3,-329.58,-322.092,-4.587999999999965,2,-5.621565894333576,-5.712672081287679,-6.654788015586616,2.965580102803268,-9.620368118389884
86087,3,-329.58,-325.608,-3.5160000000000196,2,-5.682931670833697,-5.774037857787801,-8.2377444603958,1.9326445137896988,-10.1703889741855
86198,3,-325.89,-327.26,-1.6519999999999868,2,-5.711764510076643,-5.802870697030746,-9.441391949188596,1.4441335771878543,-10.88552552637645
110269,3,-4.31,5.220000000000001,-1.5299999999999994,3,0.09110618695410401,0.0,72.99098613709367,44.485316186898345,28.505669950195333
110380,3,-10.11,1.018,-4.202000000000001,3,0.017767451785302275,-0.07333873516880174,72.78528378609094,44.29224213154664,28.493041654544307
110492,3,-15.91,-4.343999999999999,-5.361999999999999,3,-0.07581710270663367,-0.16692328966073766,72.66069737574053,44.17667022702548,28.48402714871504
110602,3,-21.63,-10.094,-5.75,3,-0.17617353469630762,-0.26727972165041164,72.5154621134229,44.35835098992159,28.15711112350131
110714,3,-27.43,-15.878,-5.784000000000001,3,-0.27712337863165964,-0.36822956558576364,72.43021310844519,44.34881918036383,28.081393928081354
110825,3,-33.05,-21.625999999999998,-5.7479999999999976,3,-0.37744490403629366,-0.46855109099039766,72.4233013727578,44.13272365607986,28.290577716677937
110937,3,-38.86,-27.375999999999998,-5.75,3,-0.47780133602596764,-0.5689075229800716,72.28143102649426,44.12343017183959,28.15800085465468
111048,3,-44.57,-33.108,-5.731999999999999,3,-0.5778436087502826,-0.6689497957043866,72.09335681094728,44.20800597524732,27.885350835699963
111160,3,-50.29,-38.839999999999996,-5.731999999999999,3,-0.6778858814745975,-0.7689920684287015,72.0092786752378,44.34339698392804,27.66588169130976
