Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,Frame,∠ABC,∠BCD,∠ABC_smooth,∠BCD_smooth
203018,2,Flex,<<,-1996,-182.95,372,299,738,5898,43.252106672261675,29.144263859309234,43.27255594796139,29.476177142591407
203130,2,Flex,<<,-1932,-177.32,371,299,723,5902,45.5356384004333,30.142808506384426,45.645928628616666,30.350546327176605
203241,2,Flex,<<,-1868,-171.78,371,299,711,5905,48.03706684509896,30.860891688349483,47.7984040344363,31.12029650905216
203353,2,Flex,<<,-1804,-165.98,371,299,703,5908,49.35404303009204,32.06546264727987,49.84136082886299,32.11786754980073
203465,2,Flex,<<,-1740,-160.44,370,299,695,5912,52.19178628882423,34.76783401236196,52.48080164551318,33.93070711675557
203577,2,Flex,<<,-1676,-154.81,370,299,688,5915,54.31334789778599,34.72114008034458,54.205532819707216,35.250618964962094
203688,2,Flex,<<,-1612,-149.1,370,299,682,5918,56.00067434287092,36.330135941250745,55.875424381364404,36.12924600133374
203800,2,Flex,<<,-1548,-143.56,370,300,673,5922,57.42996517434804,37.23995395082147,57.68428607257064,36.888330451128645
203912,2,Flex,<<,-1484,-137.85,370,299,663,5925,59.12678005644388,37.66843919882999,59.196838705135804,37.61787064093877
204024,2,Flex,<<,-1420,-132.31,370,297,654,5928,61.152220661401316,38.35347394214617,60.63078512171283,38.68330733506812
204135,2,Flex,<<,-1356,-126.68,370,300,647,5932,61.96621544902504,40.062569870615846,62.736530224113494,39.9794927792565
204247,2,Flex,<<,-1292,-120.97,368,300,643,5935,64.99363302913284,40.91610345239357,64.41597039290409,41.00734263746806
204359,2,Flex,<<,-1228,-115.25,369,297,630,5939,65.1806114043207,42.994494394989346,65.6565146878718,42.68069632609341
204471,2,Flex,<<,-1164,-109.71,369,299,628,5942,66.2045182302872,43.94956039652985,66.12862313873342,43.88196336971777
204582,2,Flex,<<,-1100,-104.09,369,300,622,5945,66.70362913355947,44.37994438527252,67.03299709831637,44.48356642070716
204693,2,Flex,<<,-1036,-98.46,370,299,617,5949,69.14020150166323,44.270530144474776,69.11479174172152,43.970130886513644
204804,2,Flex,<<,-972,-92.84,370,298,614,5952,70.05232685608934,43.46679263696544,69.82120972053134,43.551469318552805
204915,2,Flex,<<,-908,-87.3,369,299,605,5955,70.84239858027597,43.15317825867456,70.97128194737584,42.818353026513975
205026,2,Flex,<<,-844,-81.67,371,299,601,5959,72.77764937173411,41.35049591393181,72.84508332367042,41.542992381392466
205138,2,Flex,<<,-780,-75.96,371,300,599,5962,74.13581150524838,40.301856460973084,74.0742180031435,40.50676371544424
205250,2,Flex,<<,-716,-70.42,371,299,596,5965,74.52970167656821,40.427719418740054,74.25337591876438,40.239598781276634
205362,2,Flex,<<,-652,-64.62,371,299,595,5969,74.22236245422687,40.61084871853822,74.15972662399196,40.49408923983701
205474,2,Flex,<<,-588,-59.08,371,299,589,5972,75.11571007846213,40.38703562552013,74.92082313301154,40.1367041994634
205586,2,Flex,<<,-524,-53.45,371,299,587,5975,75.0432941169371,39.68968842548895,75.25420710211378,39.70706794492123
205699,2,Flex,<<,-460,-47.82,370,298,568,5979,75.93102909986072,38.94807958831586,75.28765496880726,39.63783913597678
205810,2,Flex,<<,-396,-42.29,371,299,560,5982,74.71247127553391,40.82270817052128,74.72983883432819,40.53655859061635
205922,2,Flex,<<,-332,-36.75,370,297,553,5985,74.1658438131713,40.914383220025115,74.14798141717141,41.22569193897025
206033,2,Flex,<<,-268,-31.03,370,299,551,5989,74.54175064518974,41.28734548610922,73.49365001475236,42.00357678062406
206145,2,Flex,<<,-204,-25.41,370,298,532,5992,71.68514061659559,43.29371841044977,71.86565101896159,43.36454745016793
206258,2,Flex,<<,-140,-19.69,370,298,530,5996,70.2689371379493,44.384588798953445,69.82775779270978,44.44248310492085
206369,2,Flex,<<,-76,-14.24,370,298,530,5999,68.01104181810081,44.727001316493045,68.27868533631354,44.92988035464476
206480,2,Flex,<<,-12,-8.44,371,298,526,6002,66.71581289423168,44.98797233671439,66.86268840092772,44.76172853381631
206592,2,Flex,<<,52,-2.9,371,298,526,6006,63.72413477785658,43.62399695397508,64.32279589416396,43.54396129803952
206703,2,Flex,<<,116,2.73,371,298,525,6009,62.973825744850345,42.93564936671902,62.99048078424455,42.64848318097498
206815,2,Flex,<<,180,8.53,371,299,527,6012,61.1478730323264,42.24063393090995,61.42588802871869,42.13601299296948
206928,2,Flex,<<,244,14.07,370,299,529,6016,59.546315455831774,41.43962262321389,59.58765268796823,41.54665616663327
207040,2,Flex,<<,308,19.43,371,299,527,6019,58.622617513398936,41.24082631404889,58.51241012043502,41.182139741638856
207152,2,Flex,<<,372,25.23,369,298,525,6022,57.25868046447826,40.89422164156343,57.29741817705899,40.713540025484846
207265,2,Flex,<<,436,30.86,369,297,529,6026,55.098532765906,40.01328274512335,55.48970296193367,40.070870941969126
207376,2,Flex,<<,500,36.48,368,298,525,6029,54.30688097377622,39.448078667043916,54.31693674820981,39.2873948845169
207487,2,Flex,<<,564,42.02,371,298,525,6032,53.43854147707846,38.303943642552895,53.124075691063425,38.641144479457324
207598,2,Flex,<<,628,47.56,369,297,526,6036,52.000163954060895,37.743177464813044,52.19562979382752,37.605145786580486
207709,2,Flex,<<,692,53.36,371,299,528,6039,51.83576139514321,36.930857406174425,52.063219637874425,36.540664354122256
207821,2,Flex,<<,756,58.99,369,299,527,6042,51.03206570115677,36.04701540679321,50.812049204967074,36.07492834982567
207932,2,Flex,<<,820,64.53,371,298,526,6046,49.1704365248421,35.42577211490817,49.195113667775786,35.37853742261579
208043,2,Flex,<<,884,70.15,369,299,527,6049,48.754566330610004,34.97657758923262,48.67641628324285,35.08565417479218
208154,2,Flex,<<,948,75.78,371,298,525,6052,47.93281806179533,34.83604942273581,48.02044725514835,34.59155083038001
208265,2,Flex,<<,1012,81.49,370,301,526,6056,47.52331497846549,33.74887387342392,47.2927412456945,33.981798460641556
208377,2,Flex,<<,1076,87.03,369,298,527,6059,45.66994729388634,34.227825843226185,46.14607335377222,33.990011473266236
208488,2,Flex,<<,1140,92.66,371,298,526,6062,45.69027719786507,32.955097841459036,45.252782110127214,33.504623397171045
209866,5,Extend,>>,205,18.02,374,300,531,6104,34.42571815253143,28.403681194954345,34.60529531869959,28.01223322584167
209976,5,Extend,>>,161,18.02,372,300,524,6107,34.109346150328804,26.906093455936855,34.22326235262767,27.398376482498
210087,5,Extend,>>,117,15.47,371,299,527,6110,34.109346150328804,26.906093455936855,34.032736727347356,26.74846545704486
210198,5,Extend,>>,73,11.69,372,299,529,6114,33.93365576782611,26.529152976339702,34.1774245214914,26.47118235022613
210310,5,Extend,>>,29,7.82,371,299,526,6117,34.597246785413205,26.35762434345793,34.17226281467519,26.689104134482413
210421,5,Extend,>>,-15,4.22,370,298,526,6120,34.109346150328804,26.52665675451786,34.04681173799134,26.760749612864174
210533,5,Extend,>>,-59,0.18,372,299,526,6124,33.59466138124222,26.868147362923594,34.03783415394474,26.66431269524644
210645,5,Extend,>>,-103,-3.69,370,299,528,6127,34.42571815253143,26.529152976339702,34.16632665478588,26.863195087412908
210756,5,Extend,>>,-147,-7.47,371,299,529,6130,34.08672376594754,27.245087842520718,34.303336684829034,26.762633578887385
210867,5,Extend,>>,-191,-11.43,370,299,528,6134,34.109346150328804,26.52665675451786,34.203469990186626,26.516163348266428
210978,5,Extend,>>,-235,-15.38,371,300,530,6137,34.624155079948935,26.18811069748085,34.46074374213397,26.340495468587484
211089,5,Extend,>>,-279,-19.08,371,301,529,6140,34.45038842918768,26.18811069748085,34.29578018527394,26.378313955849954
211201,5,Extend,>>,-323,-23.03,371,300,529,6144,33.93365576782611,26.529152976339702,33.90117641205321,26.62731979621956
211312,5,Extend,>>,-367,-26.81,371,299,528,6147,33.93365576782611,26.529152976339702,34.0912347546558,26.39498475650936
211424,5,Extend,>>,-411,-30.68,371,299,526,6150,34.45038842918768,25.811202844007227,34.236973609547604,26.364063455697742
211537,5,Extend,>>,-455,-34.55,370,298,524,6154,34.45038842918768,25.80621105280946,34.33506391241506,26.29742203977935
211647,5,Extend,>>,-499,-38.51,369,299,523,6157,34.45038842918768,25.80621105280946,34.15741986160194,26.3892944982526
211758,5,Extend,>>,-543,-42.29,370,299,522,6161,34.422775041532844,26.355128121636085,34.295136296848916,26.499741302391325
211869,5,Extend,>>,-587,-46.07,371,298,518,6164,34.25124640865107,26.529152976339702,34.32616994295332,26.43567489625955
211980,5,Extend,>>,-631,-49.93,370,299,515,6167,34.42571815253143,26.152245122866077,34.31213659069118,26.276392925378417
212092,5,Extend,>>,-675,-53.89,371,298,506,6171,34.42571815253143,26.152245122866077,34.460933012258735,26.14558640939287
212204,5,Extend,>>,-719,-57.58,371,298,494,6174,34.109346150328804,26.152245122866077,34.27644719209104,26.260813917042082
212316,5,Extend,>>,-763,-61.45,371,298,478,6177,33.91225202206721,26.49123950944994,34.04664245997323,26.31796282754059
212427,5,Extend,>>,-807,-65.23,370,299,468,6181,34.109346150328804,26.152245122866077,34.0146695488327,26.22213491367352
212541,5,Extend,>>,-851,-69.27,372,298,456,6184,34.109346150328804,26.152245122866077,34.1940815592457,26.125770867195254
212653,5,Extend,>>,-895,-73.05,372,297,442,6187,34.109346150328804,26.152245122866077,34.231010009321764,26.06458088904118
212763,5,Extend,>>,-939,-76.84,373,298,426,6191,34.109346150328804,26.152245122866077,33.99777113045698,26.30744071336813
212873,5,Extend,>>,-983,-80.7,371,298,413,6194,34.109346150328804,26.152245122866077,33.95445945628196,26.370125939921124
212985,5,Extend,>>,-1027,-84.48,374,297,406,6197,34.109346150328804,26.152245122866077,34.01577841193987,26.375027079044493
213096,5,Extend,>>,-1071,-88.35,373,297,394,6201,33.76766898577017,26.695139758395612,33.71628037847072,26.80838670128798
213206,5,Extend,>>,-1115,-92.22,373,298,384,6204,33.59466138124222,26.868147362923594,33.60300002761058,26.772914697036153
213318,5,Extend,>>,-1159,-96.18,374,297,374,6207,33.59466138124222,26.49123950944994,33.841185365455004,26.40423546670256
213430,5,Extend,>>,-1203,-99.96,374,297,366,6211,34.109346150328804,26.152245122866077,34.15002300256346,26.082380602188113
213543,5,Extend,>>,-1247,-103.82,372,299,362,6214,34.109346150328804,26.152245122866077,34.07040668371726,26.322546059035083
213654,5,Extend,>>,-1291,-107.52,374,298,356,6217,34.597246785413205,25.975724698786507,34.187761294152004,26.357680752023448
213766,5,Extend,>>,-1335,-111.38,373,298,354,6221,33.59466138124222,26.486247718252173,34.07410335138197,26.229198225861516
213878,5,Extend,>>,-1379,-115.34,371,296,355,6224,33.91225202206721,26.11439689128275,33.951530925752415,26.13985077976818
213991,5,Extend,>>,-1423,-119.12,372,295,352,6227,33.91225202206721,26.11439689128275,34.189069887288326,25.88200432623072
214103,5,Extend,>>,-1467,-122.99,373,295,352,6231,34.08672376594754,26.49123950944994,34.18237852843414,26.07868530215218
214214,5,Extend,>>,-1511,-126.86,372,294,352,6234,34.109346150328804,25.76791644844866,34.0341179082518,26.03528251812589
214326,5,Extend,>>,-1555,-130.64,372,294,353,6238,33.91225202206721,26.11439689128275,34.133552202036235,26.065497261222244
214439,5,Extend,>>,-1599,-134.42,371,293,348,6241,34.08672376594754,26.486247718252173,34.09614248273036,26.280301560298412
214549,5,Extend,>>,-1643,-138.2,372,289,350,6244,34.08672376594754,26.10691083503255,33.78818438742911,26.30183635586574
214660,5,Extend,>>,-1687,-141.98,372,288,351,6248,34.08672376594754,26.10691083503255,33.78516866063868,26.109963903830707
214773,5,Extend,>>,-1731,-145.85,372,286,351,6251,33.41960065041823,25.912712814569744,33.825615845503336,25.60109892549753
214884,5,Extend,>>,-1775,-149.63,370,282,351,6254,33.41960065041823,25.5360983422529,33.7005840548579,25.52391449082897
214995,5,Extend,>>,-1819,-153.49,370,280,352,6258,33.91225202206721,25.348569539311427,33.814329442254625,25.414411716142542
215107,5,Extend,>>,-1863,-157.27,369,279,351,6261,33.398799263527906,25.483084162805824,33.740829952284464,25.042942546505405
215219,5,Extend,>>,-1907,-161.05,367,277,352,6264,33.398799263527906,24.725837984883043,33.46613068896441,24.720276083447573
215330,5,Extend,>>,-1951,-164.75,367,276,356,6268,33.71834079262794,23.969650723175363,33.722282564511936,23.78965658714069
215442,5,Extend,>>,-1995,-168.53,368,275,351,6271,33.70352987994093,23.174225865000352,33.63089801997364,23.350703514985717
215553,5,Extend,>>,-2039,-172.4,364,275,354,6274,32.33689681033735,22.99554287202838,32.45330966680165,22.851372740366582
215666,5,Extend,>>,-2083,-176.26,364,274,354,6278,30.30310836795158,21.666472665142436,30.72694326290738,21.728313009226436
215777,5,Extend,>>,-2127,-180.13,362,273,357,6281,28.937951841839833,20.6669878553748,29.033925307791826,20.38158124328688
215888,5,Extend,>>,-2171,-183.82,364,272,355,6284,27.14067875823838,18.504363798007205,27.263172448436308,18.77993430515298
216000,5,Extend,>>,-2215,-187.6,360,272,359,6288,25.59276183653779,17.106953048387226,25.583466802505047,16.805585619806497
216112,5,Extend,>>,-2259,-191.3,362,271,355,6291,23.915000026804194,14.631662852206688,24.14206796341787,15.067814877319176
216224,5,Extend,>>,-2303,-195.16,361,271,359,6294,21.73781254546614,14.005372900055363,22.061451682151578,13.459246224303294
216336,5,Extend,>>,-2347,-199.03,357,269,358,6298,19.65458885631469,11.292310534699965,19.53606547550511,10.678382517170082
216448,5,Extend,>>,-2391,-202.99,357,268,354,6301,18.260332032090304,8.390979387531189,18.157581961486283,8.56880735154395
216559,5,Extend,>>,-2435,-206.77,356,267,356,6305,16.277018960404433,6.397740777497091,16.18506957506955,6.108061360876805
216672,5,Extend,<<,-2435,-210.64,358,270,363,6308,13.460789023235634,4.859452196446227,13.980468904688344,4.453289403527996
216785,5,Extend,<<,-2391,-211.69,358,270,362,6311,12.004725582968064,3.637520874240664,11.685424557160594,3.060484669121932
216896,5,Extend,<<,-2347,-210.46,363,273,366,6315,8.902998723627604,-0.5879973598151764,8.914562739718313,-0.2264267845871707
217009,5,Extend,<<,-2303,-207.38,365,276,368,6318,7.217673365253233,-2.1078378240661095,6.777366218854223,-2.273258196205003
217121,5,Extend,<<,-2259,-203.69,366,276,369,6321,4.50086960071863,-4.045383960408628,4.497588325757046,-3.813532903449668
217232,5,Extend,<<,-2215,-199.74,368,276,370,6325,1.8834060859547037,-5.148550219806964,2.07666675108812,-5.3954639133566245
217343,5,Extend,<<,-2171,-196.04,371,276,369,6328,1.1686075245977463,-6.819576821618227,0.9763023977705914,-6.384935919592605
217455,5,Extend,<<,-2127,-192.26,370,277,367,6331,-0.04333366252339488,-6.537650382295794,0.0701309140902378,-7.038525690508026
217566,5,Extend,<<,-2083,-188.4,372,277,367,6335,-0.6902771978650719,-8.092838158252675,-0.8113922093299683,-7.692806017397807
217678,5,Extend,<<,-2039,-184.44,371,278,367,6338,-1.4094080393841466,-7.702204858281107,-1.6107503745179939,-7.994096537273363
217789,5,Extend,<<,-1995,-180.48,374,280,366,6341,-2.584160133227755,-8.586564403708508,-2.195194928121079,-8.496708626564248
217900,5,Extend,<<,-1951,-176.7,374,280,364,6345,-2.909525047680063,-9.020915074174098,-2.820499462182144,-9.162759775089222
218012,5,Extend,<<,-1907,-172.92,374,279,364,6348,-3.2935142165763978,-9.474224444347527,-3.5250397236315414,-9.586929726673242
218124,5,Extend,<<,-1863,-169.05,374,281,364,6351,-4.214178522734045,-10.556084140949423,-4.225170384635265,-10.16061716035803
218235,5,Extend,<<,-1819,-165.19,374,281,363,6355,-5.2248927108505825,-10.63525445342097,-5.10296877670404,-10.879543869742754
218346,5,Extend,<<,-1775,-161.32,375,283,363,6358,-4.92677511653423,-11.029690768700164,-5.1064469602957105,-11.345033437488915
218457,5,Extend,<<,-1731,-157.36,375,282,363,6361,-4.740236553338036,-11.708064773920682,-5.011568349244089,-11.628305509346351
218568,5,Extend,<<,-1687,-153.49,375,283,365,6365,-5.178378902620182,-12.079864526608333,-5.246371935354539,-12.19580475638169
218679,5,Extend,<<,-1643,-149.63,374,282,364,6368,-5.482654059845544,-12.871638388204104,-5.745189366913593,-12.579829793472868
218791,5,Extend,<<,-1599,-145.76,375,283,365,6371,-6.2761323228744175,-12.895664744553272,-6.271654433208831,-13.135836528177988
218902,5,Extend,<<,-1555,-141.89,375,283,365,6375,-7.027448238581314,-14.013298081790794,-6.907513534098336,-13.924308179285315
219013,5,Extend,<<,-1511,-138.02,375,283,366,6378,-7.3611499423718385,-14.431436211646911,-7.141739618018287,-14.22061485809921
219125,5,Extend,<<,-1467,-134.07,376,285,367,6382,-7.720545819354356,-14.445257208034121,-7.490808893463782,-14.63181170298859
219236,5,Extend,<<,-1423,-130.29,376,284,367,6385,-8.080488160435038,-14.884277412229721,-7.957392617311657,-15.018663591526241
219347,5,Extend,<<,-1379,-126.42,376,285,369,6388,-7.7641733886895,-15.975202307433847,-8.076220080212522,-15.704748942556513
219458,5,Extend,<<,-1335,-122.64,377,285,373,6392,-8.9531588993039,-16.45092796966219,-8.685283412540654,-16.358508993979314
219569,5,Extend,<<,-1291,-118.77,378,285,377,6395,-9.186787160624903,-16.05998730716064,-9.106139601181424,-16.61654457248445
219680,5,Extend,<<,-1247,-114.9,378,285,382,6398,-9.249109963299958,-17.23306257914257,-9.326905963443089,-17.06431065417121
219791,5,Extend,<<,-1203,-111.03,377,285,389,6401,-10.078518840530506,-17.202833372466728,-9.67804573474218,-17.556972889300823
219901,5,Extend,<<,-1159,-107.16,379,285,393,6405,-9.678260053133926,-18.340245141376897,-9.81725906780014,-18.199498588172034
220011,5,Extend,<<,-1115,-103.38,379,285,398,6408,-9.678260053133926,-19.157286005977596,-10.101971214333972,-18.792889492315915
220121,5,Extend,<<,-1071,-99.52,377,285,403,6411,-10.809743931446434,-19.16125009152003,-10.459369099021869,-19.378667823103726
