Time(ms),MotorID,SensorA2,θ_total,cycle
95177,6,372,14.880002242755378,2
95289,6,372,10.487375425266904,2
118923,6,584,67.05784968199633,3
119033,6,584,67.28095206483215,3
119143,6,585,67.1147254753396,3
119252,6,583,67.03647310518149,3
119362,6,581,66.8194095712911,3
119472,6,582,66.70452674885242,3
119581,6,580,66.76264943828454,3
119692,6,579,66.52583384607678,3
119801,6,577,66.49309015547831,3
119911,6,574,66.99710454162626,3
120020,6,571,66.79514301661744,3
120130,6,567,66.42289844993563,3
120240,6,562,66.45843853326232,3
120350,6,561,66.45324907394445,3
120460,6,562,66.50602180460518,3
120569,6,557,66.65961331005536,3
120679,6,550,66.75832423866197,3
120788,6,541,66.68455393840478,3
120899,6,531,66.59941089197363,3
121008,6,523,66.64900591500026,3
121118,6,511,66.45258525633456,3
121228,6,498,66.56184526007388,3
121337,6,480,66.68790418744402,3
121447,6,474,66.845511360111,3
121557,6,458,66.87087437744049,3
121668,6,437,66.62772234647079,3
121778,6,422,66.53887391964892,3
121888,6,408,66.58875086217623,3
121998,6,403,66.46816764805007,3
122108,6,381,66.4365230671562,3
122218,6,371,66.48556558094981,3
122328,6,374,66.4520651775498,3
122439,6,370,66.50209616408881,3
122549,6,368,66.54188365162591,3
122659,6,367,66.54969769754629,3
122768,6,368,66.54738095054508,3
122878,6,369,66.43949770092698,3
122988,6,365,66.40692951304457,3
123098,6,368,66.38610819202138,3
123207,6,368,66.43954777172323,3
123317,6,364,66.55505344346567,3
123428,6,362,66.43007618129002,3
123538,6,362,66.36731000512044,3
123648,6,362,66.05285377533377,3
123758,6,356,65.69928336864115,3
123867,6,362,65.5843399909521,3
123977,6,365,65.13135679683165,3
124087,6,362,64.71437241044194,3
124196,6,359,64.32738171481233,3
124306,6,362,63.63379679689601,3
124416,6,359,62.628867836086854,3
124526,6,359,61.720247415157644,3
124637,6,358,60.50130333135094,3
124747,6,358,58.4465830928397,3
124856,6,355,56.72458365078882,3
124966,6,357,54.527460663256775,3
125076,6,359,51.985472189686654,3
125186,6,361,48.05661899993097,3
125296,6,368,43.97657203684884,3
125406,6,370,40.65915686575493,3
125516,6,369,37.24136876579731,3
125626,6,369,32.436246640836394,3
149252,6,519,60.902710175819664,4
149362,6,516,60.18948392366632,4
149471,6,517,59.778563785436816,4
149580,6,517,58.9046871180996,4
149690,6,517,57.966300711766756,4
149800,6,519,56.919347718941694,4
149910,6,518,56.182254457922014,4
150019,6,517,55.91479111671602,4
150129,6,516,55.73267297072727,4
150239,6,515,55.33803156289446,4
150348,6,516,55.12641046137006,4
150458,6,514,55.36659222908458,4
150567,6,512,55.2197446277783,4
150677,6,511,55.22844883209767,4
150787,6,509,55.26815584876478,4
150896,6,510,55.289096027012604,4
151006,6,507,55.52929204639808,4
151116,6,505,55.691623219446,4
151225,6,509,55.381786296742504,4
151335,6,504,55.35741012854984,4
151444,6,499,55.65078429097493,4
151554,6,495,55.625747685085415,4
151663,6,487,55.48050466092879,4
151773,6,472,55.48861492306018,4
151884,6,459,55.589458173867605,4
151994,6,443,55.5451444814332,4
152104,6,427,55.48422352957041,4
152214,6,406,55.336932601735725,4
152324,6,384,55.24188991718013,4
152434,6,373,55.16825794973342,4
152544,6,363,55.08988121706248,4
152653,6,363,55.137843075328846,4
152764,6,359,55.16738154457221,4
152873,6,356,55.14113138086039,4
152983,6,358,55.165466597707976,4
153093,6,360,55.29589891559912,4
153204,6,355,55.30088463437772,4
153315,6,352,54.783221032799176,4
153426,6,354,54.939643493918524,4
153537,6,350,55.26691352757963,4
153648,6,350,55.192493946122845,4
153758,6,349,55.185722095869856,4
153869,6,350,54.90347389162028,4
153980,6,350,54.55496853244894,4
154090,6,348,54.57442690639445,4
154200,6,350,54.39371492026041,4
154309,6,353,54.06873072115509,4
154420,6,351,53.53015137049417,4
154529,6,351,53.27861988551581,4
154639,6,357,53.21917698696956,4
154749,6,354,52.61891105534671,4
154859,6,353,52.10354871352391,4
154969,6,351,51.56616223009152,4
155078,6,355,50.632088006455575,4
155188,6,356,50.25447460359007,4
155298,6,359,49.45755733709565,4
155408,6,358,48.42018747631856,4
155517,6,363,47.00249242379534,4
155627,6,367,45.13999557237438,4
155737,6,371,42.52334058973608,4
155847,6,369,38.42061869160668,4
155956,6,369,34.282428202364564,4
179691,6,545,66.83599585398206,5
179802,6,547,66.97511694460601,5
179913,6,549,66.98312984597587,5
180025,6,548,66.88151264193088,5
180138,6,549,66.9194295803244,5
180248,6,545,66.97358343171162,5
180358,6,546,66.93849430427899,5
180469,6,546,66.73106649869402,5
180580,6,545,66.72993652452087,5
180691,6,543,66.66529989959108,5
180803,6,540,66.5700430634663,5
180916,6,539,66.7053431709927,5
181027,6,537,66.76541158425619,5
181138,6,534,66.69902573498291,5
181250,6,527,66.46671836536746,5
181362,6,521,66.45022850857356,5
181473,6,519,66.45404766586168,5
181584,6,511,66.38140017191938,5
181695,6,505,66.45040373208963,5
181806,6,498,66.55427082616525,5
181917,6,484,66.4275312086913,5
182028,6,473,66.56645094811978,5
182139,6,460,66.55833723561113,5
182251,6,445,66.20876888234542,5
182362,6,434,66.19132921723869,5
182474,6,423,66.36707206430465,5
182585,6,412,66.1197741175337,5
182696,6,403,66.19226769808773,5
182805,6,390,66.33118351204399,5
182916,6,383,66.54371145135242,5
183027,6,382,66.76937679782449,5
183138,6,378,66.70317350970556,5
183250,6,373,66.45024077630742,5
183361,6,369,66.25911657002044,5
183473,6,366,66.3693577471914,5
183584,6,364,66.34763812153405,5
183696,6,363,66.1033349706422,5
183808,6,361,66.21155082914493,5
183918,6,360,66.42079864591827,5
184029,6,359,66.45623459298058,5
184141,6,361,66.21675724246411,5
184253,6,359,66.09767263977884,5
184364,6,358,65.81537772056785,5
184475,6,358,65.61891094565257,5
184587,6,360,65.30682069273156,5
184698,6,361,65.07022124935602,5
184808,6,359,64.71657198762445,5
184921,6,359,64.18185580680364,5
185032,6,357,63.96147467490644,5
185144,6,358,62.78458812074899,5
185256,6,358,61.65436171993038,5
185367,6,357,60.1509982160096,5
185479,6,356,57.932333125461724,5
185591,6,358,56.20851418989605,5
185702,6,356,54.511795142593,5
185813,6,355,51.38793486551005,5
185923,6,361,48.50680279225209,5
186035,6,367,44.954946989887155,5
186146,6,369,40.110781507284536,5
186258,6,369,36.531717623665806,5
186369,6,367,32.900493557324474,5
210325,6,527,62.860001103660196,6
210436,6,525,62.06705573081392,6
210548,6,525,60.81477929148657,6
210660,6,526,60.89357911447364,6
210771,6,527,60.919313124556325,6
210882,6,528,60.80898877043814,6
210993,6,527,60.88706427773725,6
211105,6,528,61.286795188785284,6
211217,6,525,61.427129747278734,6
211328,6,526,61.23425346675151,6
211440,6,523,61.04359887954598,6
211552,6,523,60.678460678382315,6
211662,6,521,60.7882869930778,6
211772,6,518,60.8073614465234,6
211884,6,516,60.745388404786624,6
211996,6,510,60.948121887837246,6
212108,6,502,60.96465321602624,6
212219,6,491,60.85199376266253,6
212331,6,474,60.83264804967182,6
212443,6,467,60.72748259928166,6
212556,6,452,60.54662133125346,6
212668,6,438,60.57741563599966,6
212777,6,423,60.517301992302585,6
212888,6,411,60.340041876160456,6
213000,6,401,60.41055897586388,6
213111,6,391,60.36554770306889,6
213222,6,379,60.53021565399337,6
213334,6,372,60.581462939424824,6
213445,6,365,60.40364160369474,6
213558,6,358,60.46641707613989,6
213669,6,354,60.42167082595518,6
213781,6,354,60.28186941966979,6
213893,6,352,60.19408938623329,6
214006,6,350,60.48891079281333,6
214118,6,352,60.79806841267614,6
214230,6,349,60.53189047424354,6
214341,6,349,60.242246740884546,6
214453,6,349,60.26326490766779,6
214563,6,347,60.510304041184654,6
214675,6,349,60.431991611673034,6
214788,6,350,60.49854240204038,6
214899,6,346,60.63117790594526,6
215011,6,347,60.080274788774915,6
215122,6,349,59.882026544403395,6
215234,6,349,59.68980110466287,6
215345,6,349,59.516915219757735,6
215457,6,352,59.4110980123924,6
215569,6,350,59.03644861724512,6
215681,6,353,58.39309421353575,6
215792,6,355,57.80268125972208,6
215904,6,352,57.22826102379999,6
216016,6,356,55.28493265645718,6
216127,6,354,53.1568096279738,6
216239,6,354,50.371690256108394,6
216351,6,352,45.99823040260286,6
216463,6,355,43.21486098661474,6
216575,6,354,40.0905434478829,6
216687,6,364,35.401145801177094,6
216800,6,365,31.445773950266563,6
216911,6,369,26.77189554968311,6
217025,6,370,23.557969869481752,6
217136,6,368,19.81872476748657,6
