Time(ms),MotorID,Phase,Direction,Position,Angle(deg),Frame,∠ABC,∠BCD
147180,5,Extend,<<,-1729,-156.4,4413.0,151.2613983749064,163.60368803000378
147283,5,Extend,<<,-1692,-153.05,4416.0,151.80230816449014,163.3040576406325
147386,5,Extend,<<,-1655,-149.8,4420.0,151.18418491436591,163.60368803000378
147490,5,Extend,<<,-1618,-146.55,4423.0,152.3558003786018,162.82019773525525
147592,5,Extend,<<,-1581,-143.3,4426.0,151.80230816449014,163.13307035418072
147695,5,Extend,<<,-1544,-140.04,4429.0,152.43548535485328,162.82019773525525
147798,5,Extend,<<,-1507,-136.79,4432.0,152.11518078341564,162.82019773525525
147900,5,Extend,<<,-1470,-133.54,4435.0,151.42455736061572,163.60368803000378
148003,5,Extend,<<,-1433,-130.37,4438.0,152.0560299271847,163.29095547312406
148105,5,Extend,<<,-1396,-127.12,4441.0,152.3558003786018,162.82019773525525
148208,5,Extend,<<,-1359,-123.78,4444.0,152.3558003786018,162.48415596079224
148310,5,Extend,<<,-1322,-120.62,4447.0,152.3558003786018,162.48415596079224
148413,5,Extend,<<,-1285,-117.36,4450.0,152.3558003786018,162.48415596079224
148515,5,Extend,<<,-1248,-114.11,4453.0,151.50267777511885,163.43270074355198
148618,5,Extend,<<,-1211,-110.95,4456.0,151.80230816449014,163.13307035418072
148720,5,Extend,<<,-1174,-107.52,4460.0,152.3558003786018,162.48415596079224
148823,5,Extend,<<,-1137,-104.44,4463.0,151.50267777511885,163.60368803000378
148925,5,Extend,<<,-1100,-101.19,4466.0,152.04292775967627,163.13307035418072
149027,5,Extend,<<,-1063,-97.85,4469.0,151.2613983749064,163.60368803000378
149130,5,Extend,<<,-1026,-94.59,4472.0,151.724187749987,163.3040576406325
149233,5,Extend,<<,-989,-91.43,4475.0,152.0370603689125,162.82019773525525
149335,5,Extend,<<,-952,-88.09,4478.0,151.49691747124564,163.11996818667228
149437,5,Extend,<<,-915,-84.92,4481.0,151.2212445210435,163.15425148301676
149540,5,Extend,<<,-878,-81.76,4484.0,150.1851593509376,163.78608273604695
149642,5,Extend,<<,-841,-78.33,4487.0,150.5478332879127,163.00487324001122
149745,5,Extend,<<,-804,-74.99,4490.0,150.16698028690647,163.6431610196857
149847,5,Extend,<<,-767,-71.82,4493.0,149.62087398863164,164.26965100130985
149949,5,Extend,<<,-730,-68.57,4496.0,149.92064444004873,163.96988054989282
150051,5,Extend,<<,-693,-65.23,4499.0,149.62087398863164,164.26965100130985
150154,5,Extend,<<,-656,-61.98,4503.0,149.62087398863164,164.420503453826
150256,5,Extend,<<,-619,-58.81,4506.0,149.62087398863164,163.9264258352536
150359,5,Extend,<<,-582,-55.56,4509.0,149.93036877456382,163.29288708796574
150461,5,Extend,<<,-545,-52.31,4512.0,149.93036877456382,163.29288708796574
150564,5,Extend,<<,-508,-48.97,4515.0,149.93036877456382,163.29288708796574
150666,5,Extend,<<,-471,-45.63,4518.0,149.30523576162295,163.9264258352536
150768,5,Extend,<<,-434,-42.37,4521.0,149.36818078287658,163.61693104932144
150871,5,Extend,<<,-397,-39.3,4524.0,149.68343049006722,163.61693104932144
150973,5,Extend,<<,-360,-36.04,4527.0,149.30523576162295,163.9264258352536
151075,5,Extend,<<,-323,-32.7,4530.0,149.30523576162295,163.9264258352536
151177,5,Extend,<<,-286,-29.45,4533.0,149.98330436259116,163.3170571767975
151280,5,Extend,<<,-249,-26.2,4536.0,149.91460442007906,163.46915727191745
151382,5,Extend,<<,-212,-22.95,4539.0,149.36818078287658,163.7690311444414
151485,5,Extend,<<,-175,-19.6,4542.0,149.36818078287658,163.4482037987747
151587,5,Extend,<<,-138,-16.53,4546.0,149.36818078287658,163.4482037987747
151689,5,Extend,<<,-101,-13.19,4549.0,149.67447003769522,163.1419145439561
151792,5,Extend,<<,-64,-10.02,4552.0,149.9210198023737,163.1419145439561
151894,5,Extend,<<,-27,-6.68,4552.0,149.9210198023737,163.1419145439561
151997,5,Extend,<<,10,-3.43,,,
152099,5,Extend,<<,47,-0.18,,,
152201,5,Extend,<<,84,3.08,,,
152303,5,Extend,<<,121,6.24,,,
152405,5,Extend,<<,158,9.49,,,
152507,5,Extend,<<,195,12.75,,,
