Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABC_smooth,∠BCD_smooth
117536,1,Flex,<<,1122,94.15,481,492,684,42.17932776087493,24.89617481374745
117550,2,Flex,<<,-1794,-165.01,479,487,680,42.102428852217585,25.01897061224821
117565,3,Flex,<<,-2912,-263.56,478,485,679,42.102428852217585,25.01897061224821
117645,1,Flex,<<,1161,97.49,480,486,678,42.06248011830133,24.729752088812305
117660,2,Flex,<<,-1730,-159.38,474,482,675,42.06248011830133,24.729752088812305
117674,3,Flex,<<,-2846,-257.76,475,478,670,42.06248011830133,24.729752088812305
117755,1,Flex,<<,1200,100.84,472,475,668,41.752079352031586,24.55170433699834
117770,2,Flex,<<,-1666,-153.85,471,475,662,41.752079352031586,24.55170433699834
117784,3,Flex,<<,-2780,-251.96,469,472,665,41.69061625391328,24.504385211106793
117865,1,Flex,<<,1239,104.26,468,471,663,41.453392329154525,24.58461878619289
117879,2,Flex,<<,-1602,-148.13,466,469,657,41.375684481523024,24.56786749621013
117894,3,Flex,<<,-2714,-246.15,461,463,654,41.375684481523024,24.56786749621013
117975,1,Flex,<<,1278,107.69,463,463,655,41.516094121844795,24.215186888471877
117989,2,Flex,<<,-1538,-142.51,460,462,652,41.58384586458068,24.076568289908657
118004,3,Flex,<<,-2648,-240.44,458,456,648,41.58384586458068,24.076568289908657
118084,1,Flex,<<,1317,111.12,460,456,646,41.832371869159275,23.822156138358864
118099,2,Flex,<<,-1474,-136.88,456,450,641,41.832371869159275,23.822156138358864
118113,3,Flex,<<,-2582,-234.64,454,451,638,41.927187535465166,23.82007062436253
118194,1,Flex,<<,1356,114.46,455,446,636,41.88416376045599,23.87289123446113
118208,2,Flex,<<,-1410,-131.34,454,443,632,41.88416376045599,23.87289123446113
118223,3,Flex,<<,-2516,-228.84,450,442,632,41.83534333076712,23.833941355597524
118304,1,Flex,<<,1395,117.8,452,444,631,41.81612257671916,23.717179571072734
118318,2,Flex,<<,-1346,-125.8,450,439,628,41.784593203665324,23.652933510444665
118333,3,Flex,<<,-2450,-222.95,448,434,623,41.784593203665324,23.652933510444665
118413,1,Flex,<<,1434,121.23,448,437,623,41.64023544689417,23.67836811840497
118428,2,Flex,<<,-1282,-120.18,446,435,622,41.64023544689417,23.67836811840497
118442,3,Flex,<<,-2384,-217.23,444,432,617,41.69021631389016,23.649103022002855
118523,1,Flex,<<,1473,124.66,446,433,622,41.686306695129105,23.549580668497377
118537,2,Flex,<<,-1218,-114.37,445,432,615,41.686306695129105,23.549580668497377
118552,3,Flex,<<,-2318,-211.34,444,428,614,41.68081131101947,23.556323459467
118632,1,Flex,<<,1512,128.18,445,430,616,41.653644876166894,23.549118204718646
118647,2,Flex,<<,-1154,-108.92,441,425,610,41.66570059769769,23.495193385654893
118661,3,Flex,<<,-2252,-205.63,442,426,612,41.66570059769769,23.495193385654893
118742,1,Flex,<<,1551,131.52,440,419,608,41.28739605168893,23.7495420851313
118756,2,Flex,<<,-1090,-103.21,440,418,606,41.28739605168893,23.7495420851313
118771,3,Flex,<<,-2186,-199.74,437,418,604,41.28739605168893,23.7495420851313
118851,1,Flex,<<,1590,134.95,437,414,599,40.90303215351856,23.55913390633987
118866,2,Flex,<<,-1026,-97.49,436,411,596,40.90303215351856,23.55913390633987
118880,3,Flex,<<,-2120,-193.85,435,403,593,40.81773228008399,23.51908956492732
118961,1,Flex,<<,1629,138.29,437,406,595,40.86687353073055,23.21959598751767
118976,2,Flex,<<,-962,-91.96,432,405,593,40.8717491800799,23.203801604486603
118990,3,Flex,<<,-2054,-188.22,433,404,591,40.8717491800799,23.203801604486603
119071,1,Flex,<<,1668,141.63,435,404,590,40.933747049657285,23.20333212877081
119086,2,Flex,<<,-898,-86.42,434,402,590,41.02514163895716,23.205858088803787
119101,3,Flex,<<,-1988,-182.42,433,402,585,41.02514163895716,23.205858088803787
119181,1,Flex,<<,1707,145.14,435,403,587,40.950389675169596,23.04069324265897
119196,2,Flex,<<,-834,-80.62,431,399,583,40.950389675169596,23.04069324265897
119210,3,Flex,<<,-1922,-176.44,431,396,579,40.78775108353432,23.043329955566797
119291,1,Flex,<<,1746,148.48,431,399,583,40.44304969150856,23.069789152441214
119305,2,Flex,<<,-770,-74.99,432,393,577,40.44304969150856,23.069789152441214
119320,3,Flex,<<,-1856,-170.73,428,396,579,40.20573845814151,23.19656448628379
119401,1,Flex,<<,1785,152.0,432,393,578,39.80618131992849,23.39481409011328
119415,2,Flex,<<,-706,-69.45,430,391,573,39.7605441953919,23.481143555396464
119430,3,Flex,<<,-1790,-164.92,427,391,571,39.7605441953919,23.481143555396464
119510,1,Flex,<<,1824,155.34,432,389,570,40.03503157555023,23.319137180608102
119525,2,Flex,<<,-642,-63.82,428,386,568,40.03503157555023,23.319137180608102
119539,3,Flex,<<,-1724,-159.21,428,387,566,40.03503157555023,23.319137180608102
119620,1,Flex,<<,1863,158.77,432,387,569,40.42340847183712,22.98544856378233
119634,2,Flex,<<,-578,-58.2,427,384,563,40.42340847183712,22.98544856378233
119649,3,Flex,<<,-1658,-153.41,428,383,565,40.35262698854814,22.93090320482342
119729,1,Flex,<<,1902,162.29,429,386,566,40.301287843331934,22.715743145705247
119744,2,Flex,<<,-514,-52.48,428,384,561,40.190308882284164,22.761717587752564
119758,3,Flex,<<,-1592,-147.69,427,382,563,40.190308882284164,22.761717587752564
119839,1,Flex,<<,1941,165.71,430,383,563,40.088120607855444,22.776045078831217
119854,2,Flex,<<,-450,-47.03,425,380,561,40.1702671051634,22.68366020441524
119868,3,Flex,<<,-1526,-141.71,428,379,557,40.1702671051634,22.68366020441524
119949,1,Flex,<<,1980,169.05,429,381,559,40.048798554061506,22.965603982449238
119963,2,Flex,<<,-386,-41.41,427,381,558,40.048798554061506,22.965603982449238
119978,3,Flex,<<,-1460,-136.0,428,378,556,40.051774513327196,22.999795028904273
120059,1,Flex,<<,2019,172.48,429,380,559,40.17665189514665,22.88588336862514
120073,2,Flex,<<,-322,-35.87,427,377,557,40.17665189514665,22.88588336862514
120088,3,Flex,<<,-1394,-130.2,426,375,557,40.159196914651254,22.92253849398876
120168,1,Flex,<<,2058,176.0,429,382,557,40.31515415497013,22.790471145535722
120183,2,Flex,<<,-258,-30.15,428,380,557,40.31341193180062,22.738039745729118
120197,3,Flex,<<,-1328,-124.4,424,377,554,40.31341193180062,22.738039745729118
120278,1,Flex,<<,2097,179.52,424,378,555,40.10806834515241,22.91625471808276
120292,2,Flex,<<,-194,-24.44,426,379,553,40.10806834515241,22.91625471808276
120307,3,Flex,<<,-1262,-118.68,425,374,551,40.10806834515241,22.91625471808276
120387,1,Flex,<<,2136,182.86,428,379,556,40.03129308668307,22.840377954396544
120402,2,Flex,<<,-130,-18.9,427,376,553,40.03129308668307,22.840377954396544
120416,3,Flex,<<,-1196,-112.7,423,373,551,40.00995078578121,22.832178552238794
120497,1,Flex,<<,2175,186.29,429,378,555,40.05107544158956,22.88099309176635
120511,2,Flex,<<,-66,-13.36,427,375,554,40.01560885353135,22.977862952634432
120526,3,Flex,<<,-1130,-106.99,426,374,550,40.01560885353135,22.977862952634432
120606,1,Flex,<<,2214,189.71,428,377,555,40.04490395034976,23.098238719174134
120621,2,Flex,<<,-2,-7.65,426,374,550,40.092174224806,23.124911079881187
120636,3,Flex,<<,-1064,-101.19,423,375,552,40.092174224806,23.124911079881187
120716,1,Flex,<<,2253,193.23,429,375,556,40.37552618876977,22.878163079811358
120731,2,Flex,<<,62,-2.02,426,374,552,40.37552618876977,22.878163079811358
120745,3,Flex,<<,-998,-95.3,425,375,549,40.42417053456016,22.797459861290477
120826,1,Flex,<<,2292,196.66,429,374,554,40.51675021748903,22.692885789746843
120840,2,Flex,<<,126,3.6,425,372,550,40.51675021748903,22.692885789746843
120855,3,Flex,<<,-932,-89.67,426,374,549,40.617043992829366,22.620509967197503
120935,1,Flex,<<,2331,200.0,428,375,553,40.55325162831612,22.637786687134138
120950,2,Flex,<<,190,9.32,426,374,552,40.531260275850975,22.63357770485409
120965,3,Flex,<<,-866,-83.87,426,372,551,40.531260275850975,22.63357770485409
121046,1,Flex,<<,2370,203.52,429,378,551,40.346480635739795,22.803071004779756
121061,2,Flex,<<,254,14.95,426,375,552,40.346480635739795,22.803071004779756
121075,3,Flex,<<,-800,-77.98,426,371,549,40.346480635739795,22.803071004779756
121156,1,Flex,<<,2409,207.03,428,375,553,40.42755990097905,22.822277472024588
121170,2,Flex,<<,318,20.4,424,371,551,40.42755990097905,22.822277472024588
121185,3,Flex,<<,-734,-72.26,426,370,547,40.48574313896788,22.81047865206908
121265,1,Flex,<<,2448,210.46,427,375,553,40.29107375406239,22.961348264329168
121280,2,Flex,<<,382,26.11,425,374,550,40.23487803687995,22.98633124713174
121294,3,Flex,<<,-668,-66.55,424,371,549,40.23487803687995,22.98633124713174
121375,1,Flex,<<,2487,213.98,428,376,552,40.23680298083822,23.011948578126884
121389,2,Flex,<<,446,31.74,426,373,550,40.21421116044743,23.026712582470132
121404,3,Flex,<<,-602,-60.75,426,370,548,40.21421116044743,23.026712582470132
121484,1,Flex,<<,2526,217.32,428,371,552,40.39032557988698,22.96630291820822
121499,2,Flex,<<,510,37.36,427,370,550,40.39032557988698,22.96630291820822
121514,3,Flex,<<,-536,-54.77,425,372,547,40.39550673398697,22.932418198140994
121594,1,Flex,<<,2565,220.84,425,370,551,40.345364288440884,22.911797632971787
121609,2,Flex,<<,574,42.99,427,371,549,40.323714570252825,22.942168044772494
121624,3,Flex,<<,-470,-48.88,425,368,547,40.323714570252825,22.942168044772494
121704,1,Flex,<<,2604,224.26,430,372,550,40.29058850181133,22.977320294398318
121719,2,Flex,<<,638,48.44,424,370,548,40.23408596851619,23.00177204199161
121733,3,Flex,<<,-404,-43.08,425,368,546,40.23408596851619,23.00177204199161
121814,1,Flex,<<,2643,227.69,426,371,547,40.35624709621581,22.936260633354983
121828,2,Flex,<<,702,54.24,424,368,545,40.35624709621581,22.936260633354983
121843,3,Flex,<<,-338,-37.45,424,367,543,40.36765281183959,22.860127418640246
121924,1,Flex,<<,2682,231.03,426,370,546,40.41264555529172,22.726330188299613
121938,2,Flex,<<,766,59.87,425,370,543,40.41264555529172,22.726330188299613
121953,3,Flex,<<,-272,-31.56,423,367,541,40.35821916293307,22.778607609381933
122033,1,Flex,<<,2721,234.55,430,370,546,40.162221325837436,23.049512080609723
122048,2,Flex,<<,830,65.41,426,366,541,40.192112415377345,23.155998647992284
122062,3,Flex,<<,-206,-25.76,427,365,541,40.192112415377345,23.155998647992284
122143,1,Flex,<<,2760,237.89,427,370,541,40.16755195535048,23.51589147257195
122157,2,Flex,<<,894,71.12,425,367,542,40.16755195535048,23.51589147257195
122172,3,Flex,<<,-140,-19.96,425,366,542,40.16755195535048,23.51589147257195
122252,1,Flex,<<,2799,241.41,426,368,543,40.07634668666323,23.4911459048539
122266,2,Flex,<<,958,76.66,424,366,542,40.07634668666323,23.4911459048539
122281,3,Flex,<<,-74,-14.15,425,367,539,39.94828040822597,23.513230040274223
122362,1,Flex,<<,2838,244.84,427,373,545,39.73239801666378,23.555167370488995
122376,2,Flex,<<,1022,82.29,426,366,543,39.80078507958053,23.477091456281137
122391,3,Flex,<<,-8,-8.35,425,366,538,39.80078507958053,23.477091456281137
122471,1,Flex,<<,2877,248.09,428,367,543,39.894091236898404,23.475285067877365
122486,2,Flex,<<,1086,88.0,423,368,541,40.01625435846398,23.398993941594462
122500,3,Flex,<<,58,-2.46,424,367,541,40.01625435846398,23.398993941594462
122581,1,Flex,<<,2916,251.69,427,370,543,39.957900245328965,23.489934315069117
122595,2,Flex,<<,1150,93.54,425,368,542,39.957900245328965,23.489934315069117
122610,3,Flex,<<,124,3.34,423,367,539,39.948014529246834,23.486950915186725
123957,4,Extend,>>,1471,129.32,427,370,547,39.35470485938907,22.149726683227556
123971,5,Extend,>>,205,18.02,427,369,545,39.35470485938907,22.149726683227556
123986,6,Extend,>>,1067,93.8,428,371,546,39.12872816629833,22.101369989005654
124066,4,Extend,>>,1426,129.32,425,368,543,38.71581091265611,22.055779438184143
124081,5,Extend,>>,161,18.02,425,368,543,38.62459678337329,21.957547302021716
124095,6,Extend,>>,1019,93.8,426,368,543,38.62459678337329,21.957547302021716
124176,4,Extend,>>,1381,126.59,425,368,543,38.19374616298784,21.58075633497593
124190,5,Extend,>>,117,15.47,423,368,541,38.19374616298784,21.58075633497593
124205,6,Extend,>>,971,91.08,424,367,538,38.19374616298784,21.58075633497593
124285,4,Extend,>>,1336,122.73,424,369,545,37.970209545253105,21.25115027501615
124300,5,Extend,>>,73,11.69,425,368,542,37.970209545253105,21.25115027501615
124314,6,Extend,>>,923,86.95,424,368,542,37.7506307621866,21.23711744266507
124395,4,Extend,>>,1291,118.86,424,371,544,37.43302082564303,21.19345297454868
124409,5,Extend,>>,29,7.91,427,367,542,37.268172811610135,21.02684578310189
124424,6,Extend,>>,875,82.73,424,369,540,37.268172811610135,21.02684578310189
124504,4,Extend,>>,1246,114.99,424,366,542,36.82908338453663,20.791193002160572
124519,5,Extend,>>,-15,4.22,424,367,543,36.731495830481315,20.628115153956315
124534,6,Extend,>>,827,78.42,423,366,541,36.731495830481315,20.628115153956315
124615,4,Extend,>>,1201,110.95,426,367,542,36.048762589084554,20.011989252333215
124629,5,Extend,>>,-59,0.26,424,368,543,36.048762589084554,20.011989252333215
124644,6,Extend,>>,779,74.2,424,367,539,35.71268521863597,19.838967600851042
124724,4,Extend,>>,1156,106.99,424,369,541,35.19920959061097,19.35788949724432
124739,5,Extend,>>,-103,-3.52,424,366,542,35.19920959061097,19.35788949724432
124753,6,Extend,>>,731,70.15,423,365,538,34.84379239531975,19.194619686177735
124834,4,Extend,>>,1111,103.03,426,369,540,34.19837368535288,18.9803355130958
124848,5,Extend,>>,-147,-7.47,423,368,542,34.05421361406097,18.754390544475466
124863,6,Extend,>>,683,66.02,423,365,538,34.05421361406097,18.754390544475466
124943,4,Extend,>>,1066,99.34,425,367,542,33.342910141229936,17.971456133472017
124958,5,Extend,>>,-191,-11.34,424,367,540,33.342910141229936,17.971456133472017
124972,6,Extend,>>,635,61.8,423,368,539,33.342910141229936,17.971456133472017
125053,4,Extend,>>,1021,95.3,424,369,539,32.433807729623275,17.299502087929298
125067,5,Extend,>>,-235,-15.12,425,366,539,32.433807729623275,17.299502087929298
125082,6,Extend,>>,587,57.58,422,364,538,32.02409910303556,17.062550748535575
125162,4,Extend,>>,976,91.34,423,369,539,31.292308099115623,16.48304802479955
125177,5,Extend,>>,-279,-18.9,422,369,538,31.12123687532896,16.07575123663501
125191,6,Extend,>>,539,53.63,424,367,536,31.12123687532896,16.07575123663501
125272,4,Extend,>>,931,87.47,426,370,538,30.658747307052302,15.437911924155046
125286,5,Extend,>>,-323,-22.68,422,368,534,30.389756315635537,15.159590481872897
125301,6,Extend,>>,491,49.41,425,367,535,30.389756315635537,15.159590481872897
125381,4,Extend,>>,886,83.69,425,366,535,29.499652433759415,14.389937339295333
125396,5,Extend,>>,-367,-26.55,423,368,536,29.499652433759415,14.389937339295333
125411,6,Extend,>>,443,45.45,422,366,534,29.23408652132435,14.099148484132705
125491,4,Extend,>>,841,79.82,426,368,534,28.49294244583546,13.709401745338209
125505,5,Extend,>>,-411,-30.42,423,366,535,28.49294244583546,13.709401745338209
125520,6,Extend,>>,395,41.41,421,365,531,28.134668074337995,13.416928840587083
125600,4,Extend,>>,796,75.69,422,367,531,26.84029865427172,13.058010632596233
125615,5,Extend,>>,-455,-34.29,421,367,530,26.109134367855265,12.817023346788735
125630,6,Extend,>>,347,37.36,422,365,527,26.109134367855265,12.817023346788735
125710,4,Extend,>>,751,71.91,423,367,529,24.5106608701706,11.563734967567985
125725,5,Extend,>>,-499,-38.15,421,365,528,24.5106608701706,11.563734967567985
125739,6,Extend,>>,299,33.58,421,363,524,24.5106608701706,11.563734967567985
125820,4,Extend,>>,706,68.04,422,365,526,23.419868485887527,10.56343272267199
125834,5,Extend,>>,-543,-41.85,421,364,524,23.419868485887527,10.56343272267199
125849,6,Extend,>>,251,29.45,420,363,521,22.96213397709841,10.282331161892444
125929,4,Extend,>>,661,64.09,423,367,523,21.525745806464247,9.928134799206033
125944,5,Extend,>>,-587,-45.8,421,365,521,20.715144023352096,9.62466453548647
125958,6,Extend,>>,203,25.41,417,355,520,20.715144023352096,9.62466453548647
126039,4,Extend,>>,616,60.31,422,366,520,18.981821014658557,8.757608871735817
126053,5,Extend,>>,-631,-49.67,418,363,519,18.148375239785853,8.230652603122547
126068,6,Extend,>>,155,21.63,418,364,517,18.148375239785853,8.230652603122547
126148,4,Extend,>>,571,56.44,419,365,515,16.20851290025299,6.700701606547056
126163,5,Extend,>>,-675,-53.63,417,363,517,16.20851290025299,6.700701606547056
126177,6,Extend,>>,107,17.67,417,361,513,15.826316929923928,6.198330658508352
126258,4,Extend,>>,526,52.75,418,364,512,15.271860254116401,5.464868785079014
126272,5,Extend,>>,-719,-57.32,417,362,513,15.271860254116401,5.464868785079014
126287,6,Extend,>>,59,13.71,418,359,509,15.083081100234487,5.167057799402633
126367,4,Extend,>>,481,48.79,419,364,509,14.7092984686586,4.5476547363080595
126382,5,Extend,>>,-763,-61.1,418,363,504,14.463114089710466,4.200595113397632
126396,6,Extend,>>,11,9.58,416,361,502,14.463114089710466,4.200595113397632
126477,4,Extend,>>,436,44.75,415,360,502,13.563254791382882,3.4893356428334297
126491,5,Extend,>>,-807,-64.88,415,362,500,13.563254791382882,3.4893356428334297
126506,6,Extend,>>,-37,5.45,415,359,500,13.563254791382882,3.4893356428334297
126586,4,Extend,>>,391,40.88,414,361,498,12.32935191911259,2.8904132111273153
126601,5,Extend,>>,-851,-68.84,414,359,495,12.32935191911259,2.8904132111273153
126616,6,Extend,>>,-85,1.58,409,356,495,11.898872624881218,2.7401883630293176
126697,4,Extend,>>,346,37.01,412,358,495,11.077792285201843,2.3820998653678442
126711,5,Extend,>>,-895,-72.62,410,356,493,10.627789530495914,2.268033841228749
126726,6,Extend,>>,-133,-2.46,409,357,491,10.627789530495914,2.268033841228749
126807,4,Extend,>>,301,33.14,411,354,491,9.884199126687355,1.9138699206035845
126821,5,Extend,>>,-939,-76.4,407,355,490,9.545841447295658,1.6340238740509658
126836,6,Extend,>>,-181,-6.42,404,354,485,9.545841447295658,1.6340238740509658
126916,4,Extend,>>,256,29.36,403,354,485,8.590657197951373,0.8961754610066175
126931,5,Extend,>>,-983,-80.18,401,353,483,8.590657197951373,0.8961754610066175
126945,6,Extend,>>,-229,-10.46,400,353,482,8.257015529549175,0.6231859288377337
127026,4,Extend,>>,211,25.32,399,353,478,7.4613355530821455,0.20001795533261155
127040,5,Extend,>>,-1027,-83.78,395,351,475,7.4613355530821455,0.20001795533261155
127055,6,Extend,>>,-277,-14.51,391,346,478,7.056261400781355,0.012907695300258162
127135,4,Extend,>>,166,21.45,389,348,472,6.263072736514905,-0.3838129336385043
127150,5,Extend,>>,-1071,-87.56,386,347,472,5.877177582987236,-0.6474731016717896
127164,6,Extend,>>,-325,-18.55,384,344,464,5.877177582987236,-0.6474731016717896
127245,4,Extend,>>,121,17.58,380,342,461,4.832526306058686,-1.6535516355228816
127259,5,Extend,>>,-1115,-91.52,377,343,462,4.832526306058686,-1.6535516355228816
127274,6,Extend,>>,-373,-22.68,376,341,459,4.832526306058686,-1.6535516355228816
127354,4,Extend,>>,76,13.63,373,339,457,3.4672066613911134,-2.0808540004684564
127369,5,Extend,>>,-1159,-95.38,375,339,455,3.4672066613911134,-2.0808540004684564
127383,6,Extend,>>,-421,-26.64,372,341,451,3.105632831891226,-2.2202881456499948
127464,4,Extend,>>,31,9.76,371,336,449,2.455169423094798,-2.407916389075936
127479,5,Extend,>>,-1203,-99.16,366,334,447,2.2149071710217996,-2.5815425751814907
127494,6,Extend,>>,-469,-30.86,362,332,443,2.2149071710217996,-2.5815425751814907
127574,4,Extend,>>,-14,5.98,360,332,443,1.8785190835302696,-3.117542852258109
127589,5,Extend,>>,-1247,-102.86,358,332,440,1.7251879673707586,-3.35971430384606
127603,6,Extend,>>,-517,-34.73,357,328,436,1.7251879673707586,-3.35971430384606
127684,4,Extend,>>,-59,2.11,353,327,432,1.2155474540946154,-3.8741371039477523
127698,5,Extend,>>,-1291,-106.55,351,326,430,1.2155474540946154,-3.8741371039477523
127713,6,Extend,>>,-565,-38.86,349,323,428,1.0899652991998539,-3.991379000233617
127793,4,Extend,>>,-104,-1.67,344,321,426,0.732871806691853,-4.172734306909925
127808,5,Extend,>>,-1335,-110.42,341,324,421,0.732871806691853,-4.172734306909925
127823,6,Extend,>>,-613,-42.99,339,323,420,0.5233700561379389,-4.299709741442243
127904,4,Extend,>>,-149,-5.54,335,319,416,0.1912972365973798,-4.73389787472993
127918,5,Extend,>>,-1379,-114.2,334,319,414,0.05583548044723805,-4.988920333020233
127933,6,Extend,>>,-661,-47.03,328,316,410,0.05583548044723805,-4.988920333020233
128013,4,Extend,>>,-194,-9.49,328,319,409,-0.5308027059475975,-5.408906211355744
128028,5,Extend,>>,-1423,-117.98,328,317,407,-0.5308027059475975,-5.408906211355744
128043,6,Extend,>>,-709,-51.34,323,315,406,-0.7222329543506211,-5.429321902216276
128123,4,Extend,>>,-239,-13.36,322,313,397,-1.135489013016468,-5.278225117348569
128138,5,Extend,>>,-1467,-121.67,322,312,396,-1.135489013016468,-5.278225117348569
128152,6,Extend,>>,-757,-55.3,318,308,392,-1.2335367822580938,-5.362157079801991
128233,4,Extend,>>,-284,-17.14,317,308,390,-1.2464362929979331,-5.719739785983551
128247,5,Extend,>>,-1511,-125.45,314,304,387,-1.2061620298302467,-5.910267930525109
128262,6,Extend,>>,-805,-59.52,314,304,381,-1.2061620298302467,-5.910267930525109
128342,4,Extend,>>,-329,-21.01,313,303,380,-1.3349467249771099,-6.278013794498286
128357,5,Extend,>>,-1555,-129.23,309,298,378,-1.3349467249771099,-6.278013794498286
128372,6,Extend,>>,-853,-63.56,308,300,380,-1.3349467249771099,-6.278013794498286
128452,4,Extend,>>,-374,-24.79,309,298,377,-1.478393378008715,-6.136699513303495
128467,5,Extend,>>,-1599,-132.92,305,296,378,-1.478393378008715,-6.136699513303495
128481,6,Extend,>>,-901,-67.96,309,299,372,-1.4238954052788388,-6.245794704124609
128562,4,Extend,>>,-419,-28.48,310,294,374,-1.2778650286691389,-6.385636228069311
128577,5,Extend,>>,-1643,-137.05,309,290,370,-1.1764310905470665,-6.417921885020683
128592,6,Extend,>>,-949,-71.91,305,288,371,-1.1764310905470665,-6.417921885020683
128672,4,Extend,>>,-464,-32.44,302,288,373,-1.020187463780169,-6.550289352929686
128687,5,Extend,>>,-1687,-140.84,304,288,372,-0.9455943554744326,-6.600460544503308
128701,6,Extend,>>,-997,-76.13,302,283,368,-0.9455943554744326,-6.600460544503308
128782,4,Extend,>>,-509,-36.31,305,285,373,-0.6918743790419577,-6.243821723725148
128796,5,Extend,>>,-1731,-144.7,302,283,370,-0.6918743790419577,-6.243821723725148
128811,6,Extend,>>,-1045,-80.35,301,284,367,-0.5313136228618882,-6.099628021389341
128892,4,Extend,>>,-554,-40.09,303,282,374,-0.19170045996029578,-5.659682684384421
128906,5,Extend,>>,-1775,-148.4,302,281,370,-0.19170045996029578,-5.659682684384421
128921,6,Extend,>>,-1093,-84.22,300,284,372,0.00895955631804271,-5.458024702291182
129001,4,Extend,>>,-599,-43.87,302,280,370,0.47933061173348035,-5.228831386448413
129016,5,Extend,>>,-1819,-152.09,300,282,370,0.6830518338618216,-5.160099982656731
129030,6,Extend,>>,-1141,-88.35,301,280,367,0.6830518338618216,-5.160099982656731
129111,4,Extend,>>,-644,-47.74,298,278,372,1.5995938644204326,-5.1715814883601485
129125,5,Extend,>>,-1863,-155.96,300,279,370,1.5995938644204326,-5.1715814883601485
129140,6,Extend,>>,-1189,-92.31,297,276,365,1.5995938644204326,-5.1715814883601485
129221,4,Extend,>>,-689,-51.52,298,278,371,2.1936364107975375,-4.854439424626218
129235,5,Extend,>>,-1907,-159.74,300,275,369,2.1936364107975375,-4.854439424626218
129250,6,Extend,>>,-1237,-96.18,296,276,370,2.346887869035796,-4.646595689671823
129330,4,Extend,>>,-734,-55.21,298,277,371,2.738451150272722,-4.279538415665543
129345,5,Extend,>>,-1951,-163.43,298,275,371,2.950413824967714,-3.995378200106548
129359,6,Extend,>>,-1285,-100.04,296,272,366,2.950413824967714,-3.995378200106548
129441,4,Extend,>>,-779,-59.16,299,274,372,3.671603468937143,-3.727536127241324
129455,5,Extend,>>,-1995,-167.12,297,273,371,3.9655605706667574,-3.6806019788255044
129470,6,Extend,>>,-1333,-104.44,297,273,367,3.9655605706667574,-3.6806019788255044
129551,4,Extend,>>,-824,-62.95,297,273,370,4.766507128069833,-3.6246199956628713
129566,5,Extend,>>,-2039,-170.64,296,273,370,4.766507128069833,-3.6246199956628713
129581,6,Extend,>>,-1381,-108.48,294,269,367,4.967419211267648,-3.5452931486533275
129661,4,Extend,>>,-869,-66.9,296,272,371,5.323888780012972,-3.155759695512023
129676,5,Extend,>>,-2083,-174.42,293,268,371,5.598144095483921,-2.9628585089541484
129690,6,Extend,>>,-1429,-112.62,293,266,368,5.598144095483921,-2.9628585089541484
129771,4,Extend,>>,-914,-70.59,298,269,372,6.209210182242011,-2.665014976144894
129786,5,Extend,>>,-2127,-178.29,295,269,372,6.576890456679887,-2.5572972525162903
129801,6,Extend,>>,-1477,-116.75,291,268,370,6.576890456679887,-2.5572972525162903
129882,4,Extend,>>,-959,-74.29,297,268,370,7.661127716322852,-2.187214366981788
129896,5,Extend,>>,-2171,-181.98,294,267,370,7.661127716322852,-2.187214366981788
129911,6,Extend,>>,-1525,-120.7,291,267,367,8.00630632822266,-2.0675717918057446
129992,4,Extend,>>,-1004,-78.07,298,269,368,8.509264944587235,-1.8590492172881685
130006,5,Extend,>>,-2215,-185.67,295,267,367,8.509264944587235,-1.8590492172881685
130022,6,Extend,>>,-1573,-124.84,294,264,363,8.705153785659649,-1.7975193090044224
130102,4,Extend,>>,-1049,-81.76,295,266,366,9.442268594339854,-1.4257598435929755
130117,5,Extend,>>,-2259,-189.36,296,265,366,9.95609232302453,-0.9489055912199525
130131,6,Extend,>>,-1621,-128.44,289,264,366,9.95609232302453,-0.9489055912199525
130212,4,Extend,>>,-1094,-85.54,293,266,367,12.17625049420231,0.4587544059079352
130226,5,Extend,>>,-2303,-192.79,295,266,363,12.17625049420231,0.4587544059079352
130241,6,Extend,>>,-1669,-132.66,290,265,366,12.17625049420231,0.4587544059079352
130321,4,Extend,>>,-1139,-89.14,295,266,365,14.128354535943945,1.5449150772788074
130336,5,Extend,>>,-2347,-196.75,294,263,364,14.128354535943945,1.5449150772788074
130351,6,Extend,>>,-1717,-136.53,290,263,362,14.571536142487926,1.8429681192920955
130431,4,Extend,>>,-1184,-92.84,295,266,363,15.420740176007332,2.388098683815295
130446,5,Extend,>>,-2391,-200.53,292,265,364,15.867218083874441,2.749683806558032
130460,6,Extend,>>,-1765,-140.57,289,263,361,15.867218083874441,2.749683806558032
130541,4,Extend,>>,-1229,-96.62,291,264,364,17.02732684954028,2.99080146948873
130555,5,Extend,>>,-2435,-204.22,294,265,364,17.42344126684756,3.084217172684716
130570,6,Extend,>>,-1813,-144.44,288,260,363,17.42344126684756,3.084217172684716
130651,4,Extend,<<,-1229,-100.04,295,267,369,18.593358266045627,3.276151208300969
130665,5,Extend,<<,-2435,-207.91,294,264,367,18.593358266045627,3.276151208300969
130680,6,Extend,<<,-1813,-148.13,296,265,367,18.88481760854777,3.4066044048764255
130760,4,Extend,<<,-1184,-101.45,299,268,369,19.168687685955693,3.76323772391769
