Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABC_smooth,∠BCD_smooth,θ_total,angle_smooth,dmotor,cycle
152983,6,Extend,>>,-771,-57.41,372,294,358,31.88547119071153,23.279995406996445,55.165466597707976,-49.285999999999994,-4.131999999999998,4
153093,6,Extend,>>,-819,-61.36,372,293,360,32.016858545918275,23.279040369680843,55.29589891559912,-53.364,-4.078000000000003,4
153204,6,Extend,>>,-867,-65.41,373,292,355,31.895107915833208,23.40577671854451,55.30088463437772,-57.407999999999994,-4.043999999999997,4
153315,6,Extend,>>,-915,-69.71,372,291,352,31.74259553230924,23.040625500489934,54.783221032799176,-61.468,-4.060000000000009,4
153426,6,Extend,>>,-963,-73.67,371,287,354,31.83169224693804,23.107951246980484,54.939643493918524,-65.512,-4.043999999999997,4
153537,6,Extend,>>,-1011,-77.98,370,286,350,31.891264643631608,23.37564888394802,55.26691352757963,-69.626,-4.114000000000004,4
153648,6,Extend,>>,-1059,-82.11,370,283,350,32.062506034789386,23.12998791133346,55.192493946122845,-73.776,-4.1499999999999915,4
153758,6,Extend,>>,-1107,-86.15,367,280,349,32.305910403636986,22.87981169223287,55.185722095869856,-77.924,-4.14800000000001,4
153869,6,Extend,>>,-1155,-90.11,368,281,350,32.008930249177666,22.894543642442613,54.90347389162028,-82.00399999999999,-4.079999999999984,4
153980,6,Extend,>>,-1203,-93.89,365,276,350,31.89513733460008,22.65983119784886,54.55496853244894,-86.048,-4.044000000000011,4
154090,6,Extend,>>,-1251,-97.85,366,276,348,32.15281602196421,22.42161088443024,54.57442690639445,-90.02199999999999,-3.9739999999999895,4
154200,6,Extend,>>,-1299,-101.63,363,273,350,31.996786055878356,22.396928864382048,54.39371492026041,-93.926,-3.9040000000000106,4
154309,6,Extend,>>,-1347,-105.93,365,276,353,31.82176083934049,22.246969881814604,54.06873072115509,-97.88199999999999,-3.955999999999989,4
154420,6,Extend,>>,-1395,-109.71,362,273,351,31.801044623384264,21.729106747109903,53.53015137049417,-101.80199999999999,-3.9200000000000017,4
154529,6,Extend,>>,-1443,-113.85,364,273,351,31.78081118620487,21.497808699310944,53.27861988551581,-105.79400000000001,-3.9920000000000186,4
154639,6,Extend,>>,-1491,-117.71,360,272,357,31.82768032471961,21.391496662249946,53.21917698696956,-109.766,-3.971999999999994,4
154749,6,Extend,>>,-1539,-121.58,358,270,354,31.71545533264872,20.903455722697988,52.61891105534671,-113.756,-3.989999999999995,4
154859,6,Extend,>>,-1587,-125.63,361,270,353,31.72803738389717,20.375511329626733,52.10354871352391,-117.696,-3.9399999999999977,4
154969,6,Extend,>>,-1635,-129.23,357,269,351,31.47125359937378,20.09490863071774,51.56616223009152,-121.6,-3.9039999999999964,4
155078,6,Extend,>>,-1683,-133.36,355,269,355,31.201124350065697,19.43096365638988,50.632088006455575,-125.502,-3.902000000000001,4
155188,6,Extend,>>,-1731,-137.14,352,267,356,31.38226840687756,18.872206196712504,50.25447460359007,-129.388,-3.88600000000001,4
155298,6,Extend,>>,-1779,-141.1,353,269,359,31.177489677902383,18.280067659193264,49.45755733709565,-133.29199999999997,-3.903999999999968,4
155408,6,Extend,>>,-1827,-145.05,351,266,358,31.068639758024855,17.351547718293702,48.42018747631856,-137.176,-3.8840000000000146,4
155517,6,Extend,<<,-1827,-148.66,356,269,363,30.41600281485753,16.586489608937807,47.00249242379534,-141.062,-3.886000000000024,4
155627,6,Extend,<<,-1779,-149.89,362,274,367,29.269269985378106,15.870725586996276,45.13999557237438,-144.368,-3.305999999999983,4
155737,6,Extend,<<,-1731,-149.89,364,276,371,27.93980078692257,14.583539802813508,42.52334058973608,-146.918,-2.5500000000000114,4
155847,6,Extend,<<,-1683,-149.8,365,278,369,25.852999302415064,12.567619389191616,38.42061869160668,-148.658,-1.7399999999999807,4
155956,6,Extend,<<,-1635,-147.43,366,275,369,23.773515010991936,10.508913191372628,34.282428202364564,-149.134,-0.4759999999999991,4
179691,6,Extend,>>,813,77.27,376,299,545,37.25547359539986,29.58052225858219,66.83599585398206,85.378,-3.059999999999988,5
179802,6,Extend,>>,765,73.14,374,298,547,37.17985952861734,29.79525741598868,66.97511694460601,81.49199999999999,-3.88600000000001,5
179913,6,Extend,>>,717,68.92,373,300,549,37.20231825177456,29.78081159420131,66.98312984597587,77.306,-4.185999999999993,5
180025,6,Extend,>>,669,64.88,374,299,548,37.40210182285307,29.479410819077813,66.88151264193088,73.14,-4.165999999999997,5
180138,6,Extend,>>,621,60.57,373,299,549,37.58163582011319,29.33779376021121,66.9194295803244,68.95599999999999,-4.184000000000012,5
180248,6,Extend,>>,573,56.62,373,299,545,37.684462781672174,29.28912065003944,66.97358343171162,64.826,-4.1299999999999955,5
180358,6,Extend,>>,525,52.57,373,299,546,37.65869490046505,29.279799403813943,66.93849430427899,60.712,-4.11399999999999,5
180469,6,Extend,>>,477,48.44,374,298,546,37.53543699693423,29.195629501759797,66.73106649869402,56.616,-4.096000000000004,5
180580,6,Extend,>>,429,44.48,373,300,545,37.75444071206126,28.9754958124596,66.72993652452087,52.53599999999999,-4.0800000000000125,5
180691,6,Extend,>>,381,40.62,372,299,543,37.92401663145663,28.741283268134445,66.66529989959108,48.546,-3.989999999999988,5
180803,6,Extend,>>,333,36.48,373,298,540,38.00740315826634,28.56263990519995,66.5700430634663,44.518,-4.027999999999999,5
180916,6,Extend,>>,285,32.62,371,297,539,37.83366159027086,28.87168158072185,66.7053431709927,40.528,-3.990000000000002,5
