Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABC_smooth,∠BCD_smooth,θ_total,L_est_cm,theta_from_R(compose),phase_used
184460,5,Extend,>>,-1907,-161.05,367,277,362,37.085450344351045,28.533460601301528,65.61891094565257,-3.457172147713097,50.737308585882126,Extend
184475,6,Extend,>>,-1251,-96.79,361,274,358,37.085450344351045,28.533460601301528,65.61891094565257,-3.526220632568316,49.75952712121618,Extend
184555,4,Extend,>>,-737,-58.46,364,278,369,37.05646634226507,28.422639138074445,65.47910548033951,-3.336885058228879,52.36089066577686,Extend
184571,5,Extend,>>,-1951,-164.75,364,276,364,37.05646634226507,28.422639138074445,65.47910548033951,-3.4227332703263835,51.21250594389575,Extend
184587,6,Extend,>>,-1299,-100.75,359,274,360,36.94872082454776,28.358099868183796,65.30682069273156,-3.4916679351270745,50.25299606540176,Extend
184668,4,Extend,>>,-782,-62.33,364,275,365,37.01649367320594,28.23215314697348,65.24864682017943,-3.405535172893251,51.44669931250127,Extend
184683,5,Extend,>>,-1995,-168.53,364,275,363,37.015153924995474,28.055067324360547,65.07022124935602,-3.4399455952663325,50.97604408402891,Extend
184698,6,Extend,>>,-1347,-105.05,362,273,361,37.015153924995474,28.055067324360547,65.07022124935602,-3.474412927666678,50.49629429818226,Extend
184778,4,Extend,>>,-827,-66.2,366,275,363,36.95363145453718,27.762940533087264,64.71657198762445,-3.4399455952663325,50.97604408402891,Extend
184793,5,Extend,>>,-2039,-172.31,363,275,363,36.95363145453718,27.762940533087264,64.71657198762445,-3.4399455952663325,50.97604408402891,Extend
184808,6,Extend,>>,-1395,-109.01,360,272,359,36.95363145453718,27.762940533087264,64.71657198762445,-3.5089371700942875,50.007408727758566,Extend
184890,4,Extend,>>,-872,-69.98,365,274,360,36.719853673105966,27.595159312030937,64.3150129851369,-3.4916679351270745,50.25299606540176,Extend
184905,5,Extend,>>,-2083,-176.18,363,273,362,36.719853673105966,27.595159312030937,64.3150129851369,-3.457172147713097,50.737308585882126,Extend
184921,6,Extend,>>,-1443,-113.32,358,269,359,36.63310117044277,27.54875463636087,64.18185580680364,-3.5089371700942875,50.007408727758566,Extend
185002,4,Extend,>>,-917,-73.76,363,276,363,36.85259367074576,27.328749795215515,64.18134346596128,-3.4399455952663325,50.97604408402891,Extend
185017,5,Extend,>>,-2127,-180.13,363,273,363,36.80375487321172,27.157719801694714,63.96147467490644,-3.4399455952663325,50.97604408402891,Extend
185032,6,Extend,>>,-1491,-117.36,360,269,357,36.80375487321172,27.157719801694714,63.96147467490644,-3.5435183225491604,49.50934607748364,Extend
185114,4,Extend,>>,-962,-77.71,362,274,363,36.78478461038749,26.30574523454357,63.090529844931055,-3.4399455952663325,50.97604408402891,Extend
185129,5,Extend,>>,-2171,-183.82,360,270,360,36.78478461038749,26.30574523454357,63.090529844931055,-3.4916679351270745,50.25299606540176,Extend
185144,6,Extend,>>,-1539,-121.41,361,271,358,36.72563170163777,26.058956419111222,62.78458812074899,-3.526220632568316,49.75952712121618,Extend
185225,4,Extend,>>,-1007,-81.58,361,273,363,36.55478499627127,25.476592034551864,62.03137703082314,-3.4399455952663325,50.97604408402891,Extend
185241,5,Extend,>>,-2215,-187.6,362,273,360,36.55478499627127,25.476592034551864,62.03137703082314,-3.4916679351270745,50.25299606540176,Extend
185256,6,Extend,>>,-1587,-125.45,358,270,358,36.35871581473073,25.295645905199653,61.65436171993038,-3.526220632568316,49.75952712121618,Extend
185337,4,Extend,>>,-1052,-85.36,359,271,360,35.721047916660616,24.899083954366706,60.620131871027326,-3.4916679351270745,50.25299606540176,Extend
185352,5,Extend,>>,-2259,-191.38,358,271,359,35.54857040596415,24.602427810045448,60.1509982160096,-3.5089371700942875,50.007408727758566,Extend
185367,6,Extend,>>,-1635,-129.14,358,271,357,35.54857040596415,24.602427810045448,60.1509982160096,-3.5435183225491604,49.50934607748364,Extend
185448,4,Extend,>>,-1097,-89.05,359,269,360,34.91138520430874,23.523069396865164,58.43445460117391,-3.4916679351270745,50.25299606540176,Extend
185463,5,Extend,>>,-2303,-195.08,360,271,359,34.91138520430874,23.523069396865164,58.43445460117391,-3.5089371700942875,50.007408727758566,Extend
185479,6,Extend,>>,-1683,-133.36,357,268,356,34.71662460896972,23.21570851649201,57.932333125461724,-3.560830240036821,49.25686042401549,Extend
185559,4,Extend,>>,-1142,-92.75,357,270,359,34.47070478533378,22.28208019489132,56.7527849802251,-3.5089371700942875,50.007408727758566,Extend
185575,5,Extend,>>,-2347,-199.03,359,274,361,34.47070478533378,22.28208019489132,56.7527849802251,-3.474412927666678,50.49629429818226,Extend
185591,6,Extend,>>,-1731,-137.23,352,266,358,34.24257688400321,21.96593730589284,56.20851418989605,-3.526220632568316,49.75952712121618,Extend
185672,4,Extend,>>,-1187,-96.62,358,271,359,33.74479354112586,21.309584775899435,55.0543783170253,-3.5089371700942875,50.007408727758566,Extend
185687,5,Extend,>>,-2391,-202.9,358,271,359,33.6173986055142,20.894396537078805,54.511795142593,-3.5089371700942875,50.007408727758566,Extend
185702,6,Extend,>>,-1779,-141.19,351,266,356,33.6173986055142,20.894396537078805,54.511795142593,-3.560830240036821,49.25686042401549,Extend
185783,4,Extend,>>,-1232,-100.4,357,268,358,32.56506230436787,19.689620219639423,52.25468252400729,-3.526220632568316,49.75952712121618,Extend
185798,5,Extend,>>,-2435,-206.68,353,268,360,32.56506230436787,19.689620219639423,52.25468252400729,-3.4916679351270745,50.25299606540176,Extend
185813,6,Extend,>>,-1827,-145.05,353,266,355,32.18119307141883,19.20674179409122,51.38793486551005,-3.5781563850312974,49.002064984011824,Extend
185893,4,Extend,<<,-1232,-104.09,357,271,365,31.32124254071863,18.14903951999295,49.47028206071158,-3.405535172893251,51.44669931250127,Extend
185908,5,Extend,<<,-2435,-210.55,356,271,361,31.32124254071863,18.14903951999295,49.47028206071158,-3.474412927666678,50.49629429818226,Extend
185923,6,Extend,<<,-1827,-148.75,358,267,361,30.85391354419372,17.652889248058365,48.50680279225209,-3.474412927666678,50.49629429818226,Extend
186005,4,Extend,<<,-1187,-105.23,358,272,362,29.70775399083396,16.422354704871225,46.13010869570519,-3.457172147713097,50.737308585882126,Extend
186020,5,Extend,<<,-2391,-211.6,355,269,362,29.15192352348882,15.803023466398336,44.954946989887155,-3.457172147713097,50.737308585882126,Extend
186035,6,Extend,<<,-1779,-150.07,361,275,367,29.15192352348882,15.803023466398336,44.954946989887155,-3.371181660547433,51.908301142730636,Extend
186116,4,Extend,<<,-1142,-104.53,360,275,369,27.506483745220024,13.944482439051743,41.45096618427176,-3.336885058228879,52.36089066577686,Extend
186131,5,Extend,<<,-2347,-210.55,359,273,366,27.506483745220024,13.944482439051743,41.45096618427176,-3.388351302966934,51.67862933260966,Extend
186146,6,Extend,<<,-1731,-150.15,364,275,369,26.759102584371867,13.351678922912669,40.110781507284536,-3.336885058228879,52.36089066577686,Extend
186227,4,Extend,<<,-1097,-101.45,364,276,368,25.23327819646448,12.4913036375456,37.72458183401008,-3.354026245634748,52.13571987711944,Extend
186243,5,Extend,<<,-2303,-207.38,363,275,367,24.699006015830182,11.832711607835623,36.531717623665806,-3.371181660547433,51.908301142730636,Extend
186258,6,Extend,<<,-1683,-150.15,365,276,369,24.699006015830182,11.832711607835623,36.531717623665806,-3.336885058228879,52.36089066577686,Extend
186339,4,Extend,<<,-1052,-97.67,366,274,368,23.50444146507036,10.609844454243028,34.11428591931339,-3.354026245634748,52.13571987711944,Extend
186354,5,Extend,<<,-2259,-203.69,366,277,367,23.03510964992745,9.865383907397026,32.900493557324474,-3.371181660547433,51.908301142730636,Extend
186369,6,Extend,<<,-1635,-147.43,366,275,367,23.03510964992745,9.865383907397026,32.900493557324474,-3.371181660547433,51.908301142730636,Extend
186450,4,Extend,<<,-1007,-93.71,368,276,368,21.99327708790828,7.528763548153846,29.522040636062126,-3.354026245634748,52.13571987711944,Extend
186465,5,Extend,<<,-2215,-199.74,367,276,368,21.99327708790828,7.528763548153846,29.522040636062126,-3.354026245634748,52.13571987711944,Extend
186480,6,Extend,<<,-1587,-143.91,367,275,366,21.328318387460968,6.863938403647724,28.19225679110869,-3.388351302966934,51.67862933260966,Extend
186562,4,Extend,<<,-962,-89.93,368,276,367,20.420792749118142,5.594035485486927,26.01482823460507,-3.371181660547433,51.908301142730636,Extend
186577,5,Extend,<<,-2171,-196.04,369,276,368,19.88852125269344,4.8717129726561845,24.760234225349624,-3.354026245634748,52.13571987711944,Extend
186592,6,Extend,<<,-1539,-139.96,367,275,366,19.88852125269344,4.8717129726561845,24.760234225349624,-3.388351302966934,51.67862933260966,Extend
186673,4,Extend,<<,-917,-86.07,372,277,366,18.45665711816987,3.889388483335845,22.346045601505715,-3.388351302966934,51.67862933260966,Extend
186688,5,Extend,<<,-2127,-192.35,370,277,367,17.77597970441178,3.247612432368316,21.0235921367801,-3.371181660547433,51.908301142730636,Extend
186702,6,Extend,<<,-1491,-135.91,369,276,366,17.77597970441178,3.247612432368316,21.0235921367801,-3.388351302966934,51.67862933260966,Extend
186783,4,Extend,<<,-872,-82.11,372,277,365,15.81743742007868,1.5690387066726683,17.386476126751347,-3.405535172893251,51.44669931250127,Extend
186798,5,Extend,<<,-2083,-188.48,371,277,364,15.81743742007868,1.5690387066726683,17.386476126751347,-3.4227332703263835,51.21250594389575,Extend
186813,6,Extend,<<,-1443,-131.78,371,277,364,15.198570271382874,1.0190394725031873,16.21760974388606,-3.4227332703263835,51.21250594389575,Extend
186894,4,Extend,<<,-827,-78.15,372,277,363,14.619076828455968,-0.2237880046064215,14.395288823849548,-3.4399455952663325,50.97604408402891,Extend
186909,5,Extend,<<,-2039,-184.44,371,278,362,14.619076828455968,-0.2237880046064215,14.395288823849548,-3.457172147713097,50.737308585882126,Extend
186925,6,Extend,<<,-1395,-127.65,372,278,362,14.202624046806406,-0.6979740337794571,13.504650013026948,-3.457172147713097,50.737308585882126,Extend
187006,4,Extend,<<,-782,-74.2,372,279,363,13.538032715530491,-1.2993302495966552,12.238702465933835,-3.4399455952663325,50.97604408402891,Extend
187021,5,Extend,<<,-1995,-180.57,373,279,360,13.253857340560542,-1.703097426348939,11.550759914211604,-3.4916679351270745,50.25299606540176,Extend
187036,6,Extend,<<,-1347,-123.43,372,279,361,13.253857340560542,-1.703097426348939,11.550759914211604,-3.474412927666678,50.49629429818226,Extend
187118,4,Extend,<<,-737,-70.33,372,278,361,12.83497023722848,-3.1363868401956174,9.698583397032863,-3.474412927666678,50.49629429818226,Extend
187133,5,Extend,<<,-1951,-176.7,372,280,360,12.83497023722848,-3.1363868401956174,9.698583397032863,-3.4916679351270745,50.25299606540176,Extend
187148,6,Extend,<<,-1299,-119.3,372,280,361,12.572859863272528,-3.469919792689498,9.102940070583031,-3.474412927666678,50.49629429818226,Extend
187230,4,Extend,<<,-692,-66.29,373,280,360,11.656851351784251,-4.223197313027781,7.43365403875647,-3.4916679351270745,50.25299606540176,Extend
187244,5,Extend,<<,-1907,-172.92,373,280,359,10.866428850501062,-4.517862325577488,6.348566524923575,-3.5089371700942875,50.007408727758566,Extend
187259,6,Extend,<<,-1251,-115.08,372,279,358,10.866428850501062,-4.517862325577488,6.348566524923575,-3.526220632568316,49.75952712121618,Extend
187341,4,Extend,<<,-647,-62.33,372,281,359,9.452858362797691,-5.389520941960049,4.063337420837643,-3.5089371700942875,50.007408727758566,Extend
187357,5,Extend,<<,-1863,-168.97,374,281,357,8.911629395051882,-5.894269475395415,3.0173599196564673,-3.5435183225491604,49.50934607748364,Extend
187372,6,Extend,<<,-1203,-110.86,374,281,356,8.911629395051882,-5.894269475395415,3.0173599196564673,-3.560830240036821,49.25686042401549,Extend
187453,4,Extend,<<,-602,-58.46,374,281,358,8.128456774300336,-7.014411980899675,1.1140447934006605,-3.526220632568316,49.75952712121618,Extend
187469,5,Extend,<<,-1819,-165.19,373,281,358,8.128456774300336,-7.014411980899675,1.1140447934006605,-3.526220632568316,49.75952712121618,Extend
187484,6,Extend,<<,-1155,-106.55,373,281,357,7.957920707365362,-7.267311500953717,0.6906092064116454,-3.5435183225491604,49.50934607748364,Extend
187566,4,Extend,<<,-557,-54.33,373,283,360,7.311058762138962,-7.817002133923127,-0.5059433717841655,-3.4916679351270745,50.25299606540176,Extend
187581,5,Extend,<<,-1775,-161.32,374,282,359,6.715124335170286,-8.00804799884229,-1.2929236636720045,-3.5089371700942875,50.007408727758566,Extend
187596,6,Extend,<<,-1107,-102.51,374,281,357,6.715124335170286,-8.00804799884229,-1.2929236636720045,-3.5435183225491604,49.50934607748364,Extend
187678,4,Extend,<<,-512,-50.37,374,282,358,4.877706680058303,-8.881573161162656,-4.003866481104353,-3.526220632568316,49.75952712121618,Extend
187694,5,Extend,<<,-1731,-157.36,373,282,357,4.877706680058303,-8.881573161162656,-4.003866481104353,-3.5435183225491604,49.50934607748364,Extend
187710,6,Extend,<<,-1059,-98.29,373,281,356,4.262940145167964,-9.137115631485754,-4.87417548631779,-3.560830240036821,49.25686042401549,Extend
187791,4,Extend,<<,-467,-46.33,375,283,358,3.310955873996788,-10.018999163109784,-6.708043289112997,-3.526220632568316,49.75952712121618,Extend
187805,5,Extend,<<,-1687,-153.49,372,283,358,3.310955873996788,-10.018999163109784,-6.708043289112997,-3.526220632568316,49.75952712121618,Extend
187820,6,Extend,<<,-1011,-94.15,373,279,353,3.0527766685151136,-10.524590399974803,-7.47181373145969,-3.612851357540698,48.485524015926046,Extend
187901,4,Extend,<<,-422,-42.55,374,282,356,2.5658801160295,-11.33358799700726,-8.76770788097776,-3.560830240036821,49.25686042401549,Extend
187916,5,Extend,<<,-1643,-149.63,374,281,356,2.21417453531838,-11.527111643795893,-9.312937108477513,-3.560830240036821,49.25686042401549,Extend
187931,6,Extend,<<,-963,-89.85,371,282,357,2.21417453531838,-11.527111643795893,-9.312937108477513,-3.5435183225491604,49.50934607748364,Extend
188013,4,Extend,<<,-377,-38.59,374,283,357,1.503737608637678,-11.91932585549807,-10.415588246860391,-3.5435183225491604,49.50934607748364,Extend
188028,5,Extend,<<,-1599,-145.76,373,283,357,1.503737608637678,-11.91932585549807,-10.415588246860391,-3.5435183225491604,49.50934607748364,Extend
188043,6,Extend,<<,-915,-85.63,375,284,356,1.340069004610858,-12.099547477170276,-10.759478472559419,-3.560830240036821,49.25686042401549,Extend
188124,4,Extend,<<,-332,-34.55,375,284,357,1.096836640181032,-12.539831136485276,-11.442994496304244,-3.5435183225491604,49.50934607748364,Extend
188139,5,Extend,<<,-1555,-141.89,373,284,357,1.096836640181032,-12.539831136485276,-11.442994496304244,-3.5435183225491604,49.50934607748364,Extend
188154,6,Extend,<<,-867,-81.67,372,283,357,1.0411839334640716,-12.819258799307203,-11.77807486584313,-3.5435183225491604,49.50934607748364,Extend
188236,4,Extend,<<,-287,-30.59,376,284,357,0.7846848470129382,-13.166345969574593,-12.381661122561654,-3.5435183225491604,49.50934607748364,Extend
188251,5,Extend,<<,-1511,-138.02,375,283,356,0.6580489318156806,-13.373950245959282,-12.7159013141436,-3.560830240036821,49.25686042401549,Extend
188266,6,Extend,<<,-819,-77.54,373,283,356,0.6580489318156806,-13.373950245959282,-12.7159013141436,-3.560830240036821,49.25686042401549,Extend
188347,4,Extend,<<,-242,-26.81,376,284,358,0.6229546011001539,-14.25451701141067,-13.631562410310515,-3.526220632568316,49.75952712121618,Extend
188363,5,Extend,<<,-1467,-134.07,374,283,358,0.6229546011001539,-14.25451701141067,-13.631562410310515,-3.526220632568316,49.75952712121618,Extend
188378,6,Extend,<<,-771,-73.14,375,283,358,0.6483336476406489,-14.660564200748333,-14.012230553107683,-3.526220632568316,49.75952712121618,Extend
188460,4,Extend,<<,-197,-22.77,376,285,361,0.3812386532841263,-15.358045679102403,-14.976807025818276,-3.474412927666678,50.49629429818226,Extend
188476,5,Extend,<<,-1423,-130.29,376,287,360,0.3812386532841263,-15.358045679102403,-14.976807025818276,-3.4916679351270745,50.25299606540176,Extend
188490,6,Extend,<<,-723,-68.84,375,280,361,0.1084380226860695,-15.61544614915688,-15.50700812647081,-3.474412927666678,50.49629429818226,Extend
188571,4,Extend,<<,-152,-18.81,376,286,362,-0.5530718765645051,-15.739972936860594,-16.293044813425098,-3.457172147713097,50.737308585882126,Extend
188586,5,Extend,<<,-1379,-126.42,375,284,362,-0.7794628452286272,-15.849847439955308,-16.629310285183934,-3.457172147713097,50.737308585882126,Extend
188602,6,Extend,<<,-675,-64.62,375,284,361,-0.7794628452286272,-15.849847439955308,-16.629310285183934,-3.474412927666678,50.49629429818226,Extend
188683,4,Extend,<<,-107,-14.86,377,285,364,-1.532808936804665,-16.380561491167988,-17.91337042797265,-3.4227332703263835,51.21250594389575,Extend
188698,5,Extend,<<,-1335,-122.64,375,284,363,-1.532808936804665,-16.380561491167988,-17.91337042797265,-3.4399455952663325,50.97604408402891,Extend
188713,6,Extend,<<,-627,-60.4,375,285,363,-2.0024358124186104,-16.59561942444008,-18.59805523685869,-3.4399455952663325,50.97604408402891,Extend
188814,4,Extend,<<,-62,-10.55,376,286,370,-3.689944429003746,-17.12598352043664,-20.815927949440386,-3.319758098329826,52.583818634449216,Extend
188829,5,Extend,<<,-1291,-118.33,377,285,368,-3.689944429003746,-17.12598352043664,-20.815927949440386,-3.354026245634748,52.13571987711944,Extend
188844,6,Extend,<<,-579,-56.0,377,286,368,-4.156723863994198,-17.194151827802525,-21.350875691796723,-3.354026245634748,52.13571987711944,Extend
