Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABD_smooth,angle_smooth,dmotor,L_cm,cycle,L_rel_cm
200335,1,Flex,>>,1434,133.89,500,401,636,43.23304070737672,140.238,-3.2520000000000095,2.447614836411808,6,-1.9710003242771972
200445,1,Flex,>>,1395,130.55,511,413,654,42.28777063568668,137.002,-3.23599999999999,2.3911359818172717,6,-2.0274791788717335
200555,1,Flex,>>,1356,126.95,530,417,661,41.08717651758684,133.71599999999998,-3.28600000000003,2.3337844625967374,6,-2.0848306980922677
200665,1,Flex,>>,1317,123.6,534,426,665,40.56934302741335,130.392,-3.323999999999984,2.275769718260446,6,-2.142845442428559
200775,1,Flex,>>,1278,120.35,541,431,667,40.25267571351572,127.06800000000001,-3.323999999999984,2.217754973924155,6,-2.2008601867648503
200885,1,Flex,>>,1239,117.1,546,435,667,39.84571812108307,123.71,-3.3580000000000183,2.159146817642185,6,-2.2594683430468203
200995,1,Flex,>>,1200,114.02,558,449,680,38.9891743838509,120.404,-3.3059999999999974,2.1014462325712526,6,-2.3171689281177525
201104,1,Flex,>>,1161,110.68,573,458,690,37.981640637137424,117.15,-3.2539999999999907,2.0446532187113573,6,-2.373961941977648
201215,1,Flex,>>,1122,107.34,571,463,692,37.34705044243664,113.898,-3.2520000000000095,1.9878951114365013,6,-2.430720049252504
201324,1,Flex,>>,1083,104.18,574,472,699,36.984176328256005,110.66400000000002,-3.2339999999999804,1.931451163427005,6,-2.487163997262
201434,1,Flex,>>,1044,100.92,584,482,704,36.6561280027247,107.428,-3.2360000000000184,1.8749723088324683,6,-2.5436428518565366
201545,1,Flex,>>,1005,97.67,585,488,712,36.20165178312445,104.15799999999999,-3.2700000000000102,1.8179000422922535,6,-2.6007151183967516
201655,1,Flex,>>,966,94.59,587,504,719,35.54606484044348,100.94000000000001,-3.217999999999975,1.7617353469630765,6,-2.6568798137259284
201765,1,Flex,>>,927,91.78,567,515,734,34.94497011337841,97.828,-3.112000000000009,1.7074207006410127,6,-2.7111944600479925
201875,1,Flex,>>,888,88.7,564,511,730,34.23626367466415,94.732,-3.0960000000000036,1.6533853069992683,6,-2.765229853689737
201985,1,Flex,>>,849,85.71,568,515,726,33.6791248063214,91.69000000000001,-3.0419999999999874,1.600292391153601,6,-2.8183227695354045
202095,1,Flex,>>,810,82.29,578,522,737,33.41543103510367,88.614,-3.0760000000000076,1.5466060633622554,6,-2.8720090973267496
202205,1,Flex,>>,771,78.95,573,519,737,33.17582760839814,85.48600000000002,-3.127999999999986,1.492012164359873,6,-2.926602996329132
202314,1,Flex,>>,732,75.96,570,520,734,32.99744739570475,82.322,-3.1640000000000157,1.436789946826772,6,-2.9818252138622334
202424,1,Flex,>>,693,72.79,574,525,739,32.43153840018108,79.14000000000001,-3.181999999999988,1.3812535700283126,6,-3.0373615906606926
202534,1,Flex,>>,654,69.71,586,529,742,32.271439278356475,75.94,-3.200000000000017,1.3254030339644938,6,-3.093212126724511
202644,1,Flex,>>,615,66.64,587,530,744,32.21892682925102,72.81,-3.1299999999999955,1.2707742283770713,6,-3.147840932311934
202753,1,Flex,>>,576,63.56,586,527,739,32.04389009632021,69.732,-3.078000000000003,1.2170529940006858,6,-3.201562166688319
202863,1,Flex,<<,576,60.4,585,529,747,31.87595988985463,66.61999999999999,-3.112000000000009,1.1627383476786222,6,-3.2558768130103832
202972,1,Flex,<<,615,59.78,589,536,749,31.726571953620944,64.018,-2.6019999999999897,1.11732488054173,6,-3.301290280147275
203082,1,Flex,<<,654,59.78,605,548,767,31.55705845950202,62.032,-1.9860000000000042,1.0826626415971223,6,-3.335952519091883
203192,1,Flex,<<,693,59.78,605,551,768,31.29092219511451,60.660000000000004,-1.3719999999999928,1.0587167242597604,6,-3.359898436429245
203303,1,Flex,<<,732,61.36,601,547,765,31.208376543315897,60.220000000000006,-0.4399999999999977,1.0510372755509854,6,-3.3675778851380196
