Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABC_smooth,∠BCD_smooth,θ_total,angle_smooth,dmotor,L_cm,cycle,L_rel_cm
14474,3,Flex,>>,-1064,-84.57,381,299,504,12.647752352770134,3.1723600174780584,15.820112370248193,-73.054,-5.75,-1.2750328317519375,0,-1.4432825716441908
14584,3,Flex,>>,-1130,-90.2,381,297,508,12.968882313191662,3.2304907308161264,16.19937304400779,-78.768,-5.713999999999999,-1.3747609452108935,0,-1.5430106851031469
14694,3,Flex,>>,-1196,-96.09,381,297,512,12.904190402325892,3.4215750629746164,16.325765465300506,-84.536,-5.768000000000001,-1.4754315364659265,0,-1.6436812763581798
14804,3,Flex,>>,-1262,-101.89,380,297,521,12.868026308095544,3.3567452271162592,16.224771535211804,-90.304,-5.768000000000001,-1.5761021277209595,0,-1.7443518676132128
14914,3,Flex,>>,-1328,-107.6,380,297,522,12.887037619679845,3.262053409356091,16.149091029035937,-96.07000000000001,-5.766000000000005,-1.6767378123909524,0,-1.8449875522832058
15024,3,Flex,>>,-1394,-113.23,379,298,525,12.72591375369387,3.43776896436339,16.16368271805726,-101.80199999999999,-5.731999999999985,-1.7767800851152673,0,-1.9450298250075206
15133,3,Flex,>>,-1460,-119.03,379,297,532,12.898537543350232,3.459934121488057,16.358471664838287,-107.56799999999998,-5.765999999999991,-1.87741576978526,0,-2.0456655096775136
15243,3,Flex,>>,-1526,-124.75,377,296,538,13.040478316363808,3.2418805012827936,16.282358817646603,-113.3,-5.7320000000000135,-1.9774580425095754,0,-2.145707782401829
15353,3,Flex,>>,-1592,-130.55,378,297,548,12.617593462681596,3.3599848010289057,15.977578263710502,-119.03200000000001,-5.7320000000000135,-2.0775003152338907,0,-2.2457500551261442
15463,3,Flex,>>,-1658,-136.35,377,297,567,12.572113077485744,3.5698018511231857,16.14191492860893,-124.782,-5.749999999999986,-2.177856747223564,0,-2.3461064871158177
15572,3,Flex,>>,-1724,-142.15,378,296,570,12.89225464616163,3.3830603189876234,16.275314965149253,-130.56599999999997,-5.783999999999978,-2.278806591158916,0,-2.4470563310511695
15682,3,Flex,>>,-1790,-147.87,377,299,584,12.751454651221025,3.4336440221488376,16.18509867336986,-136.334,-5.768000000000029,-2.3794771824139493,0,-2.547726922306203
15791,3,Flex,>>,-1856,-153.67,376,298,590,12.588420308574314,3.651117827336347,16.23953813591066,-142.118,-5.783999999999992,-2.480427026349301,0,-2.6486767662415547
15901,3,Flex,>>,-1922,-159.38,375,296,598,12.627742870997771,3.5795807541875933,16.207323625185364,-147.884,-5.765999999999991,-2.581062711019294,0,-2.7493124509115474
16011,3,Flex,>>,-1988,-165.1,375,296,601,12.755829755829124,3.4806651195572345,16.23649487538636,-153.63400000000001,-5.750000000000028,-2.6814191430089687,0,-2.8496688829012222
16120,3,Flex,>>,-2054,-170.81,373,296,610,12.801242211125215,3.474888112026688,16.276130323151904,-159.36599999999999,-5.731999999999971,-2.781461415733283,0,-2.9497111556255367
16230,3,Flex,>>,-2120,-176.44,375,297,623,12.825647317585574,3.3054026416591364,16.13104995924471,-165.08,-5.714000000000027,-2.8811895291922394,0,-3.049439269084493
16340,3,Flex,>>,-2186,-182.24,373,298,638,12.780554741635653,3.217170315289875,15.997725056925528,-170.794,-5.713999999999999,-2.980917642651195,0,-3.1491673825434487
16449,3,Flex,>>,-2252,-187.78,374,297,638,12.765776105033783,3.297091627136407,16.06286773217019,-176.474,-5.679999999999978,-3.080052344164473,0,-3.2483020840567267
16559,3,Flex,>>,-2318,-193.41,371,293,636,12.658888338273382,3.552334208742648,16.21122254701603,-182.136,-5.662000000000006,-3.178872886412392,0,-3.3471226263046456
16669,3,Flex,>>,-2384,-198.95,372,295,651,12.563451018319432,3.591256914780736,16.15470793310017,-187.76399999999998,-5.627999999999986,-3.2771000167146327,0,-3.4453497566068862
