Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABC_smooth,∠BCD_smooth,θ_total,angle_smooth,dmotor,cycle
85638,2,Flex,<<,-2562,-226.11,548,576,781,51.51565145654115,29.48884221050681,81.00449366704797,-222.76800000000003,-3.0060000000000286,2
85749,2,Flex,<<,-2498,-224.44,545,572,779,49.85543783073257,29.645600116594423,79.50103794732699,-224.474,-1.7059999999999604,2
109685,2,Flex,>>,894,86.24,349,324,473,30.6481179519566,11.773562809317893,42.421680761274494,95.54400000000001,-1.4599999999999795,3
109794,2,Flex,>>,830,80.7,349,327,473,30.952217380692797,12.119827214345186,43.07204459503798,91.464,-4.0800000000000125,3
109905,2,Flex,>>,766,75.08,348,323,474,31.14245142825345,12.70645204654571,43.84890347479916,86.26,-5.2039999999999935,3
110017,2,Flex,>>,702,69.45,349,325,474,31.91836368123114,13.259885322328005,45.178249003559145,80.668,-5.591999999999999,3
110128,2,Flex,>>,638,63.82,348,325,475,32.56457072298791,13.879248363582208,46.443819086570116,75.058,-5.609999999999999,3
110239,2,Flex,>>,574,58.37,347,323,472,33.26319574730498,14.469062662489495,47.73225840979447,69.484,-5.574000000000012,3
110350,2,Flex,>>,510,52.75,347,322,473,33.714837280199134,15.46572857425932,49.18056585445845,63.894000000000005,-5.589999999999989,3
110462,2,Flex,>>,446,47.12,347,322,472,33.900875430050874,16.327674052542356,50.22854948259323,58.302,-5.592000000000006,3
110573,2,Flex,>>,382,41.76,348,324,473,34.14894182735874,17.10768498826206,51.256626815620805,52.763999999999996,-5.538000000000004,3
110684,2,Flex,>>,318,36.13,347,323,472,34.95229320441723,18.47421683978931,53.42651004420654,47.226,-5.537999999999997,3
110796,2,Flex,>>,254,30.59,348,323,473,36.009035392559454,19.316109457190127,55.32514484974958,41.67,-5.555999999999997,3
110907,2,Flex,>>,190,25.05,348,322,472,37.89228392563393,19.93858990370932,57.830873829343254,36.13,-5.539999999999999,3
111019,2,Flex,>>,126,19.43,346,324,472,41.3614317982389,21.04966023395817,62.41109203219707,30.591999999999995,-5.538000000000007,3
111129,2,Flex,>>,62,14.15,349,322,470,44.14040593165095,21.787394062904085,65.92779999455504,25.07,-5.521999999999995,3
111240,2,Flex,>>,-2,8.44,348,323,473,47.25907175596888,22.270845946149905,69.52991770211878,19.532,-5.538,3
111351,2,Flex,>>,-66,2.73,347,324,473,50.39906100831544,22.757565002139224,73.15662601045466,13.959999999999999,-5.572000000000001,3
111463,2,Flex,>>,-130,-2.9,348,322,471,52.72449312607367,22.71743725803571,75.44193038410938,8.370000000000001,-5.589999999999998,3
