Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABC_smooth,∠BCD_smooth,θ_total,angle_smooth,dmotor,L_cm,cycle,L_rel_cm
186193,5,Extend,>>,-411,-30.42,402,386,543,35.28405859439582,18.695185881425623,53.979244475821446,-22.752,-3.815999999999999,-0.3970973114137498,5,-0.6453180376323834
186303,5,Extend,>>,-455,-34.29,400,388,539,34.35476299559061,18.005179630836082,52.359942626426694,-26.568,-3.8160000000000025,-0.4636990756698535,5,-0.711919801888487
186413,5,Extend,>>,-499,-38.15,399,387,539,32.48952715240011,17.157934791081733,49.647461943481844,-30.418,-3.849999999999998,-0.5308942518716352,5,-0.7791149780902688
186524,5,Extend,>>,-543,-41.93,399,388,537,30.728766257575536,16.318496222461437,47.04726248003698,-34.267999999999994,-3.8499999999999943,-0.5980894280734167,5,-0.8463101542920503
186635,5,Extend,>>,-587,-45.8,398,384,532,28.64512909420652,14.930367446470166,43.57549654067669,-38.118,-3.8500000000000085,-0.6652846042751985,5,-0.9135053304938321
186744,5,Extend,>>,-631,-49.76,400,386,532,24.7035247921695,12.331090245427774,37.03461503759728,-41.986,-3.867999999999995,-0.7327939397423392,5,-0.9810146659609728
186855,5,Extend,>>,-675,-53.63,396,386,526,21.719385773493045,10.353151535152708,32.07253730864575,-45.854,-3.868000000000002,-0.8003032752094799,5,-1.0485240014281134
186965,5,Extend,>>,-719,-57.32,395,385,527,18.89664342413912,8.840832607904055,27.737476032043176,-49.688,-3.834000000000003,-0.8672191987309426,5,-1.1154399249495761
187074,5,Extend,>>,-763,-61.1,394,383,521,16.861291493465636,7.056230479784368,23.917521973250004,-53.522000000000006,-3.834000000000003,-0.9341351222524051,5,-1.1823558484710386
187184,5,Extend,>>,-807,-64.79,390,384,515,14.752926872841066,5.249777722986138,20.002704595827204,-57.32000000000001,-3.798000000000002,-1.0004227272431498,5,-1.2486434534617834
187294,5,Extend,>>,-851,-68.75,389,384,507,12.784029548628531,4.5436577711290855,17.327687319757615,-61.11800000000001,-3.798000000000002,-1.0667103322338944,5,-1.314931058452528
187404,5,Extend,>>,-895,-72.53,389,382,503,10.888209855947643,4.00975729587081,14.897967151818452,-64.898,-3.779999999999987,-1.13268377795928,5,-1.3809045041779135
187514,5,Extend,>>,-939,-76.31,384,380,499,9.16628156115857,2.95557783778251,12.12185939894108,-68.696,-3.798000000000002,-1.1989713829500246,5,-1.4471921091686581
187625,5,Extend,>>,-983,-80.09,384,379,493,8.247500823761142,2.020136822141721,10.267637645902862,-72.494,-3.798000000000002,-1.2652589879407692,5,-1.5134797141594027
187734,5,Extend,>>,-1027,-83.78,384,377,485,7.205566093612621,1.6587023552193216,8.864268448831943,-76.292,-3.798000000000002,-1.331546592931514,5,-1.5797673191501476
187844,5,Extend,>>,-1071,-87.56,379,376,480,5.649487029663756,0.7884712421492382,6.4379582718129935,-80.054,-3.7620000000000005,-1.3972058793915405,5,-1.645426605610174
187954,5,Extend,>>,-1115,-91.43,375,371,472,4.899628450905203,0.0154555694524628,4.915084020357666,-83.834,-3.780000000000001,-1.4631793251169263,5,-1.7114000513355598
188065,5,Extend,>>,-1159,-95.21,372,368,468,4.464462354056535,-0.7249213403387522,3.7395410137177834,-87.614,-3.780000000000001,-1.529152770842312,5,-1.7773734970609456
188175,5,Extend,>>,-1203,-98.99,369,367,469,3.822738729457327,-1.424654464763243,2.3980842646940843,-91.39399999999999,-3.779999999999987,-1.5951262165676974,5,-1.843346942786331
188285,5,Extend,>>,-1247,-102.59,364,360,464,2.96673213128974,-2.307933737085946,0.658798394203794,-95.156,-3.7620000000000147,-1.6607855030277243,5,-1.9090062292463579
188395,5,Extend,>>,-1291,-106.2,358,353,457,2.6664904338894395,-3.0005454314183906,-0.33405499752895107,-98.884,-3.7279999999999944,-1.7258513775420727,5,-1.9740721037607063
188505,5,Extend,>>,-1335,-109.98,352,351,451,2.045560995365458,-3.1923387686381863,-1.1467777732727282,-102.59400000000001,-3.710000000000008,-1.7906030927910626,5,-2.038823819009696
188616,5,Extend,>>,-1379,-113.93,343,349,445,1.18939984459286,-3.673364728811386,-2.4839648842185262,-106.338,-3.7439999999999856,-1.85594821998573,5,-2.1041689462043633
188728,5,Extend,>>,-1423,-117.71,335,344,437,0.4573907754086975,-4.211855963360569,-3.7544651879518716,-110.08200000000002,-3.744000000000028,-1.9212933471803983,5,-2.1695140733990317
188839,5,Extend,>>,-1467,-121.49,327,340,430,-0.2393462894669082,-4.826151940363418,-5.065498229830326,-113.862,-3.7799999999999727,-1.9872667929057835,5,-2.235487519124417
188951,5,Extend,>>,-1511,-125.19,323,337,414,-0.8051305029214054,-5.28345435323002,-6.088584856151425,-117.66,-3.798000000000002,-2.0535543978965283,5,-2.301775124115162
189062,5,Extend,>>,-1555,-128.97,317,331,401,-1.1485948736732186,-5.321652417919692,-6.47024729159291,-121.458,-3.798000000000002,-2.119842002887273,5,-2.3680627291059064
189174,5,Extend,>>,-1599,-132.84,311,317,388,-1.1869608375680114,-5.453748927311786,-6.640709764879797,-125.23999999999998,-3.7819999999999823,-2.1858503551976978,5,-2.4340710814163313
189286,5,Extend,>>,-1643,-136.79,310,308,380,-1.2629436758493116,-5.37019397622727,-6.633137652076582,-129.05599999999998,-3.8160000000000025,-2.252452119453802,5,-2.5006728456724354
189396,5,Extend,>>,-1687,-140.75,308,299,376,-1.2892614422815172,-5.5701586323062005,-6.859420074587717,-132.908,-3.852000000000004,-2.319682202240623,5,-2.5679029284592567
189509,5,Extend,>>,-1731,-144.7,305,288,369,-1.10829783791263,-5.39239962614393,-6.50069746405656,-136.81,-3.9020000000000152,-2.3877849496534425,5,-2.636005675872076
189621,5,Extend,>>,-1775,-148.48,305,283,367,-0.788464856672547,-4.8939048497122695,-5.682369706384817,-140.712,-3.901999999999987,-2.455887697066261,5,-2.7041084232848944
189733,5,Extend,>>,-1819,-152.35,302,280,369,-0.30876432845169,-4.605820691163717,-4.914585019615407,-144.61399999999998,-3.901999999999987,-2.5239904444790793,5,-2.772211170697713
189845,5,Extend,>>,-1863,-156.04,303,276,363,0.3531535146959427,-4.146059271896071,-3.7929057572001286,-148.464,-3.8500000000000227,-2.5911856206808612,5,-2.839406346899495
189956,5,Extend,>>,-1907,-159.91,302,275,366,0.7708967222171255,-3.434557989510604,-2.6636612672934783,-152.296,-3.8319999999999936,-2.658066637617284,5,-2.9062873638359177
190070,5,Extend,>>,-1951,-163.69,301,274,366,1.184650862807518,-3.012012960272202,-1.827362097464684,-156.094,-3.798000000000002,-2.7243542426080287,5,-2.9725749688266623
190182,5,Extend,>>,-1995,-167.38,299,271,367,2.1294262768726613,-2.978126457818337,-0.8487001809456758,-159.874,-3.780000000000001,-2.7903276883334143,5,-3.038548414552048
190296,5,Extend,>>,-2039,-170.99,300,273,367,3.0960873720674256,-2.50273079300564,0.5933565790617856,-163.602,-3.7280000000000086,-2.855393562847763,5,-3.1036142890663965
190407,5,Extend,>>,-2083,-174.68,299,270,365,4.077885063783652,-2.037218054778558,2.0406670090050945,-167.33,-3.7280000000000086,-2.920459437362112,5,-3.1686801635807456
190519,5,Extend,>>,-2127,-178.46,299,270,363,5.484564483275205,-1.6619965729888484,3.822567910286357,-171.04,-3.7099999999999795,-2.985211152611101,5,-3.2334318788297347
190632,5,Extend,>>,-2171,-182.24,302,270,361,6.499977506842625,-1.1538394486045265,5.346138058238099,-174.75,-3.710000000000008,-3.0499628678600907,5,-3.2981835940787243
190745,5,Extend,>>,-2215,-185.93,302,270,363,8.23292506208891,-0.3856115927856286,7.847313469303281,-178.46,-3.710000000000008,-3.114714583109081,5,-3.3629353093277143
190856,5,Extend,>>,-2259,-189.54,302,268,363,9.506338457108557,0.0166453305139448,9.522983787622502,-182.17000000000002,-3.710000000000008,-3.1794662983580704,5,-3.427687024576704
190968,5,Extend,>>,-2303,-192.97,301,267,364,10.851865136488346,0.419194583412775,11.271059719901121,-185.82800000000003,-3.6580000000000155,-3.243310442396023,5,-3.4915311686146566
191081,5,Extend,>>,-2347,-196.84,298,264,359,12.925015696521674,1.3871724079212917,14.312188104442965,-189.504,-3.6759999999999593,-3.307468745699334,5,-3.5556894719179675
191193,5,Extend,>>,-2391,-200.62,301,265,362,14.603091103902798,2.240991286432406,16.844082390335203,-193.18,-3.676000000000016,-3.371627049002646,5,-3.6198477752212797
191304,5,Extend,>>,-2435,-204.4,299,261,358,16.08849362904183,2.7199292528458026,18.808422881887633,-196.874,-3.6939999999999884,-3.4360995115713164,5,-3.68432023778995
191416,5,Extend,<<,-2435,-208.09,306,267,363,17.283080607042443,3.1749824842302328,20.458063091272678,-200.584,-3.710000000000008,-3.500851226820306,5,-3.7490719530389396
191528,5,Extend,<<,-2391,-209.32,308,269,365,18.12062310347937,3.7375136415704215,21.85813674504979,-203.85399999999998,-3.269999999999982,-3.55792349336052,5,-3.8061442195791537
191640,5,Extend,<<,-2347,-209.32,311,272,371,19.38380491287944,4.106499809170026,23.490304722049466,-206.35,-2.4960000000000093,-3.6014869114902988,5,-3.8497076377089323
191752,5,Extend,<<,-2303,-206.51,312,273,372,20.357227448250285,4.750438427105832,25.10766587535612,-207.52799999999996,-1.1779999999999688,-3.6220468900787917,5,-3.870267616297425
215824,5,Extend,>>,29,7.82,400,377,529,40.95465274538185,23.12249004921429,64.07714279459614,14.203999999999999,-1.0039999999999996,0.24790656695327454,6,0.0
215935,5,Extend,>>,-15,4.22,401,374,529,40.71984391979125,22.701467298499416,63.42131121829067,11.443999999999999,-2.76,0.19973547959823107,6,-0.04817108735504347
216047,5,Extend,>>,-59,0.26,400,373,531,40.19311175390908,22.265764947873,62.458876701782074,7.892,-3.5519999999999987,0.1377413845673925,6,-0.11016518238588205
216158,5,Extend,>>,-103,-3.6,400,375,530,39.780067618165454,21.809498554150743,61.5895661723162,4.077999999999999,-3.814000000000001,0.07117452689632875,6,-0.1767320400569458
216269,5,Extend,>>,-147,-7.47,400,374,531,39.42758121902092,21.368334386779395,60.79591560580032,0.24600000000000008,-3.8319999999999994,0.004293509959906052,6,-0.2436130569933685
216380,5,Extend,>>,-191,-11.43,400,375,528,38.90621493613163,21.21492274598095,60.12113768211258,-3.604,-3.85,-0.06290166624187564,6,-0.31080823319515016
216491,5,Extend,>>,-235,-15.21,400,374,527,38.10018093287455,20.717925642302287,58.81810657517684,-7.49,-3.886,-0.13072516097437528,6,-0.3786317279276498
216601,5,Extend,>>,-279,-18.9,399,376,529,37.21550410333949,19.915225099388003,57.130729202727494,-11.322,-3.831999999999999,-0.197606177910798,6,-0.44551274486407255
216713,5,Extend,>>,-323,-22.77,397,374,526,36.450639238164754,18.978721641059096,55.42936087922385,-15.156,-3.8340000000000014,-0.26452210143226057,6,-0.5124286683855351
216824,5,Extend,>>,-367,-26.64,400,374,525,35.67175703680931,18.388239642395675,54.059996679204986,-18.990000000000002,-3.8340000000000014,-0.3314380249537232,6,-0.5793445919069977
216936,5,Extend,>>,-411,-30.42,397,375,524,34.85830125697186,17.944287644861273,52.80258890183313,-22.788,-3.7979999999999983,-0.3977256299444678,6,-0.6456321968977423
217047,5,Extend,>>,-455,-34.37,397,374,522,33.51026451203548,17.165035091007372,50.675299603042845,-26.619999999999997,-3.831999999999997,-0.4646066468808905,6,-0.712513213834165
217158,5,Extend,>>,-499,-38.15,395,374,519,32.08416493900281,16.422587358671386,48.5067522976742,-30.47,-3.8500000000000014,-0.5318018230826722,6,-0.7797083900359467
217269,5,Extend,>>,-543,-41.93,397,374,516,30.873803736465547,15.891420990577934,46.76522472704348,-34.302,-3.8320000000000007,-0.5986828400190949,6,-0.8465894069723694
217379,5,Extend,>>,-587,-45.8,395,373,514,29.620936059646787,14.592344449959445,44.213280509606236,-38.134,-3.8320000000000007,-0.6655638569555177,6,-0.9134704239087922
217490,5,Extend,>>,-631,-49.76,393,372,510,27.893506216834183,13.40436692955294,41.297873146387126,-42.001999999999995,-3.867999999999995,-0.7330731924226582,6,-0.9809797593759327
217601,5,Extend,>>,-675,-53.63,392,374,507,25.662630048231883,12.198996171837184,37.86162622006907,-45.854,-3.852000000000004,-0.8003032752094799,6,-1.0482098421627544
217712,5,Extend,>>,-719,-57.32,392,371,505,23.12025239814457,10.538072236141677,33.658324634286245,-49.688,-3.834000000000003,-0.8672191987309426,6,-1.115125765684217
217823,5,Extend,>>,-763,-61.1,390,372,503,21.3503500055946,9.271652677971195,30.622002683565796,-53.522000000000006,-3.834000000000003,-0.9341351222524051,6,-1.1820416892056798
217935,5,Extend,>>,-807,-64.88,389,371,499,19.72947724480789,8.307081498332288,28.036558743140176,-57.338,-3.8159999999999954,-1.0007368865085087,6,-1.2486434534617832
218046,5,Extend,>>,-851,-68.84,387,373,494,17.757637262448775,6.755815990712802,24.513453253161575,-61.153999999999996,-3.8159999999999954,-1.0673386507646123,6,-1.3152452177178868
218158,5,Extend,>>,-895,-72.62,388,370,490,15.875008314789657,5.546662303255335,21.421670618044992,-64.952,-3.798000000000002,-1.133626255755357,6,-1.3815328227086314
218269,5,Extend,>>,-939,-76.4,386,367,485,14.38936460398909,4.912910079288168,19.302274683277258,-68.768,-3.8160000000000025,-1.2002280200114606,6,-1.448134586964735
218379,5,Extend,>>,-983,-80.18,382,366,479,12.5892315967396,3.450405467344292,16.03963706408389,-72.58399999999999,-3.8159999999999883,-1.266829784267564,6,-1.5147363512208385
218491,5,Extend,>>,-1027,-83.78,383,363,473,10.951046508366248,2.163815862587905,13.114862370954153,-76.364,-3.7800000000000153,-1.33280322999295,6,-1.5807097969462245
218602,5,Extend,>>,-1071,-87.56,380,364,463,9.16743427439806,1.394096869829746,10.561531144227805,-80.108,-3.7439999999999998,-1.3981483571876177,6,-1.6460549241408922
218713,5,Extend,>>,-1115,-91.52,379,360,459,7.327971642061518,0.289248363006669,7.617220005068187,-83.888,-3.780000000000001,-1.4641218029130032,6,-1.7120283698662777
218824,5,Extend,>>,-1159,-95.3,371,357,453,6.001288064846513,-0.5180409758012208,5.4832470890452925,-87.66799999999999,-3.779999999999987,-1.5300952486383887,6,-1.7780018155916633
218934,5,Extend,>>,-1203,-99.08,370,356,449,4.932897163814773,-1.138202250112049,3.794694913702724,-91.448,-3.780000000000001,-1.5960686943637743,6,-1.8439752613170488
219046,5,Extend,>>,-1247,-102.68,362,350,446,4.07568587876332,-2.09341393244225,1.9822719463210698,-95.228,-3.780000000000001,-1.66204214008916,6,-1.9099487070424346
219157,5,Extend,>>,-1291,-106.29,350,347,444,3.055014587008383,-2.56179664088678,0.4932179461216033,-98.974,-3.7460000000000093,-1.7274221738688678,6,-1.9753287408221423
219268,5,Extend,>>,-1335,-110.07,350,344,438,1.9009010995036453,-2.959930657747967,-1.0590295582443219,-102.68400000000001,-3.710000000000008,-1.7921738891178576,6,-2.040080456071132
219380,5,Extend,>>,-1379,-113.93,346,342,438,0.639687366152238,-3.626673231751818,-2.9869858655995802,-106.41,-3.725999999999985,-1.857204857047166,6,-2.1051114240004405
219491,5,Extend,>>,-1423,-117.71,341,337,430,-0.3597643094433246,-4.2160101610895655,-4.57577447053289,-110.13600000000001,-3.7260000000000133,-1.922235824976475,6,-2.17014239192975
219601,5,Extend,>>,-1467,-121.41,333,334,427,-1.0842055785768543,-4.338542168602574,-5.422747747179429,-113.88199999999999,-3.745999999999981,-1.9876158587561823,6,-2.235522425709457
219713,5,Extend,>>,-1511,-125.19,328,327,414,-1.3758518888133733,-4.652034009392096,-6.0278858982054695,-117.66199999999999,-3.780000000000001,-2.053589304481568,6,-2.3014958714348426
219825,5,Extend,>>,-1555,-128.88,323,328,408,-1.8198861055306736,-4.652505284807583,-6.472391390338257,-121.424,-3.7620000000000147,-2.119248590941595,6,-2.3671551578948695
219936,5,Extend,>>,-1599,-132.66,316,319,395,-2.017061335553985,-4.643641606411968,-6.660702941965953,-125.17,-3.745999999999995,-2.1846286247213023,6,-2.4325351916745768
220048,5,Extend,>>,-1643,-136.62,311,312,388,-1.9794639858544625,-4.939821461209816,-6.919285447064279,-128.952,-3.7819999999999965,-2.2506369770317276,6,-2.498543543985002
220159,5,Extend,>>,-1687,-140.4,308,305,380,-1.8977811254332155,-4.966751902180425,-6.864533027613641,-132.75,-3.798000000000002,-2.3169245820224726,6,-2.564831148975747
220270,5,Extend,>>,-1731,-144.26,306,299,374,-1.5557464725259051,-4.899078454217488,-6.4548249267433935,-136.564,-3.813999999999993,-2.383491439693536,6,-2.6313980066468106
220381,5,Extend,>>,-1775,-147.96,305,294,374,-1.2146727042511545,-4.332196439331844,-5.546869143582999,-140.38,-3.8160000000000025,-2.4500932039496397,6,-2.697999770902914
220493,5,Extend,>>,-1819,-151.82,302,289,370,-0.7753985369945205,-3.7765112624222086,-4.5519097994167295,-144.21200000000002,-3.832000000000022,-2.516974220886063,6,-2.7648807878393376
220604,5,Extend,>>,-1863,-155.6,301,286,368,-0.1342863601658996,-3.2323377516589358,-3.3666241118248355,-148.00799999999998,-3.795999999999964,-2.583226919291767,6,-2.8311334862450415
220715,5,Extend,>>,-1907,-159.56,301,282,369,1.0823312094687867,-2.9858270830167566,-1.90349587354797,-151.83999999999997,-3.8319999999999936,-2.6501079362281894,6,-2.898014503181464
220827,5,Extend,>>,-1951,-163.25,299,280,369,2.0003873553286757,-3.065161623202353,-1.0647742678736773,-155.638,-3.7980000000000302,-2.716395541218935,6,-2.9643021081722094
220938,5,Extend,>>,-1995,-166.95,298,276,368,3.2215274356836123,-2.882075692849809,0.3394517428338033,-159.436,-3.798000000000002,-2.7826831462096795,6,-3.030589713162954
221049,5,Extend,>>,-2039,-170.55,293,274,368,4.990165287480179,-1.8445174948543328,3.1456477926258466,-163.182,-3.745999999999981,-2.8480631799893867,6,-3.0959697469426612
221160,5,Extend,>>,-2083,-174.33,297,271,368,5.912592172584086,-1.2057314698985109,4.706860702685574,-166.928,-3.7460000000000093,-2.9134432137690944,6,-3.161349780722369
221271,5,Extend,>>,-2127,-178.2,296,268,365,7.578698372586153,-0.6939779145345555,6.884720458051598,-170.656,-3.7280000000000086,-2.978509088283443,6,-3.2264156552367176
221382,5,Extend,>>,-2171,-181.98,297,269,366,9.978717963405558,-0.1317625075340361,9.846955455871521,-174.402,-3.745999999999981,-3.0438891220631503,6,-3.291795689016425
221493,5,Extend,>>,-2215,-185.67,296,269,365,11.059710445573128,0.1781831446164165,11.237893590189545,-178.146,-3.7439999999999998,-3.109234249257818,6,-3.3571408162110927
221606,5,Extend,>>,-2259,-189.36,295,266,364,12.189821829873884,0.6105300350972704,12.800351864971153,-181.908,-3.7620000000000005,-3.1748935357178447,6,-3.4228001026711192
221717,5,Extend,>>,-2303,-192.79,296,266,363,14.29129950347702,1.031493841711625,15.322793345188646,-185.6,-3.6920000000000073,-3.2393310917014757,6,-3.48723765865475
221828,5,Extend,>>,-2347,-196.66,295,267,361,15.606907833424891,1.9386404567582465,17.545548290183138,-189.292,-3.6920000000000073,-3.3037686476851063,6,-3.5516752146383808
221939,5,Extend,>>,-2391,-200.53,294,265,359,17.107011109122865,2.9015075673344715,20.008518676457335,-193.002,-3.710000000000008,-3.3685203629340963,6,-3.616426929887371
222050,5,Extend,>>,-2435,-204.4,294,263,360,19.14853763920089,3.473266872100191,22.62180451130108,-196.748,-3.745999999999981,-3.4339003967138035,6,-3.681806963667078
222162,5,Extend,<<,-2435,-208.18,300,265,360,20.160455736366693,3.733007846890516,23.89346358325721,-200.512,-3.76400000000001,-3.4995945897588703,6,-3.747501156712145
222273,5,Extend,<<,-2391,-209.41,305,269,363,20.86638866302881,4.47315841983591,25.33954708286472,-203.83599999999998,-3.323999999999984,-3.557609334095161,6,-3.8055159010484356
222384,5,Extend,<<,-2347,-209.41,307,273,370,21.608077422420337,5.076887460867787,26.684964883288124,-206.38600000000002,-2.55000000000004,-3.6021152300210173,6,-3.850021796974292
222496,5,Extend,<<,-2303,-206.68,310,276,370,22.045298707320605,5.378115802936345,27.42341451025695,-207.61599999999999,-1.2299999999999613,-3.623582779820547,6,-3.8714893467738216
