Time(ms),MotorID,Angle(deg),angle_smooth,delta_motor,cycle,L_cm,L_rel_cm,θ_total,∠ABC_smooth,∠BCD_smooth
138430,3,-205.54,-194.022,-5.802000000000021,4,-3.386322721304438,-3.4780572267892595,30.238182438185266,20.822027463420845,9.41615497476442
138540,3,-211.52,-199.842,-5.820000000000022,4,-3.487900883770508,-3.57963538925533,30.198087615938352,20.884152324633423,9.31393529130493
138650,3,-217.23,-205.62599999999998,-5.783999999999963,4,-3.5888507277058594,-3.680585233190681,30.23697301616056,20.916978889993715,9.319994126166849
138760,3,-223.03,-211.42799999999997,-5.8019999999999925,4,-3.6901147309065707,-3.7818492363913925,30.09143461770494,20.763728637008093,9.327705980696848
138870,3,-228.66,-217.196,-5.768000000000029,4,-3.790785322161604,-3.882519827646426,29.99783517915611,20.98673236895487,9.01110281020124
138979,3,-234.29,-222.946,-5.75,4,-3.891141754151278,-3.9828762596361,30.319385121749413,21.042583782925927,9.276801338823487
139089,3,-240.0,-228.642,-5.695999999999998,4,-3.990555708344875,-4.082290213829697,30.441456762069066,21.00531495939339,9.436141802675673
139199,3,-245.63,-234.32199999999997,-5.679999999999978,4,-4.089690409858153,-4.181424915342975,30.26967090511231,20.876348925757974,9.393321979354337
139309,3,-251.43,-240.002,-5.680000000000035,4,-4.188825111371431,-4.2805596168562525,30.031976843924305,21.064654010445253,8.967322833479052
139419,3,-256.88,-245.64600000000002,-5.6440000000000055,4,-4.287331494353991,-4.379065999838812,29.987501883111808,21.35831992781745,8.629181955294356
139528,3,-262.51,-251.29000000000002,-5.6440000000000055,4,-4.385837877336551,-4.477572382821373,30.106503789222444,21.50120614754748,8.60529764167496
139638,3,-267.96,-256.882,-5.5919999999999845,4,-4.483436689108074,-4.575171194592896,30.18544790099602,21.646806209965906,8.538641691030115
139748,3,-273.49,-262.454,-5.572000000000003,4,-4.580686435029198,-4.672420940514019,30.101465506845326,21.427786759752344,8.673678747092982
139857,3,-278.95,-267.95799999999997,-5.503999999999962,4,-4.676749357058965,-4.768483862543786,30.272592571526104,21.46575472460095,8.806837846925154
139967,3,-284.31,-273.444,-5.486000000000047,4,-4.772498119823375,-4.864232625308197,30.615128917676017,21.423443932354445,9.191684985321574
140076,3,-289.93,-278.928,-5.4839999999999804,4,-4.868211976002743,-4.959946481487565,30.87317231438807,21.273178039314928,9.599994275073144
140186,3,-295.47,-284.43,-5.5020000000000095,4,-4.964239991447472,-5.0559744969322935,30.825640374458644,21.19567356278896,9.629966811669682
140295,3,-301.1,-289.952,-5.521999999999991,4,-5.060617072742598,-5.15235157822742,30.833514347763725,21.20663433370544,9.626880014058283
140405,3,-306.55,-295.472,-5.519999999999982,4,-5.156959247452685,-5.248693752937506,31.22601357440333,21.334246627053982,9.891766947349346
140516,3,-312.0,-301.01,-5.538000000000011,4,-5.253615581428131,-5.345350086912953,31.412144113180823,21.17378201259256,10.238362100588262
