Time(ms),MotorID,angle_smooth,dmotor,cycle,L_cm,L_rel_cm,SensorA0
120923,4,63.577999999999996,-3.8340000000000103,3,1.1096454318329547,-1.0651395359070994,466
121036,4,59.74400000000001,-3.833999999999989,3,1.0427295083114925,-1.1320554594285617,463
121150,4,55.894000000000005,-3.8500000000000014,3,0.9755343321097106,-1.1992506356303436,459
121264,4,52.008,-3.886000000000003,3,0.9077108373772109,-1.2670741303628432,457
121378,4,48.14,-3.868000000000002,3,0.8402015019100703,-1.3345834658299838,452
121491,4,44.29,-3.8500000000000014,3,0.7730063257082885,-1.4017786420317657,448
121605,4,40.404,-3.8859999999999957,3,0.7051828309757889,-1.4696021367642653,441
121718,4,36.536,-3.868000000000002,3,0.6376734955086483,-1.5371114722314059,430
121832,4,32.686,-3.8500000000000014,3,0.5704783193068665,-1.6043066484331876,426
121945,4,28.836000000000002,-3.849999999999998,3,0.5032831431050849,-1.6715018246349693,421
122058,4,24.968,-3.868000000000002,3,0.4357738076379442,-1.7390111601021099,411
122172,4,21.118000000000002,-3.849999999999998,3,0.36857863143616254,-1.8062063363038916,411
122286,4,17.266,-3.852000000000004,3,0.3013485486493409,-1.8734364190907131,402
122400,4,13.486,-3.7799999999999976,3,0.2353751029239553,-1.939409864816099,395
122515,4,9.687999999999999,-3.798000000000002,3,0.16908749793321062,-2.0056974698068437,393
122628,4,5.872,-3.815999999999999,3,0.10248573367710703,-2.072299234062947,387
122743,4,2.1100000000000003,-3.7619999999999996,3,0.03682644721708036,-2.137958520522974,379
122857,4,-1.634,-3.744,3,-0.028518679977587343,-2.2033036477176413,374
122970,4,-5.45,-3.8160000000000003,3,-0.09512044423369097,-2.269905411973745,361
123083,4,-9.248,-3.797999999999999,3,-0.16140804922443558,-2.3361930169644896,349
123195,4,-13.028,-3.780000000000001,3,-0.22738149494982127,-2.4021664626898755,339
123306,4,-16.844,-3.8160000000000007,3,-0.2939832592059249,-2.468768226945979,332
123421,4,-20.66,-3.815999999999999,3,-0.3605850234620285,-2.5353699912020824,327
123535,4,-24.404,-3.7439999999999998,3,-0.4259301506566962,-2.6007151183967503,323
123650,4,-28.131999999999998,-3.727999999999998,3,-0.49099602517104474,-2.665780992911099,321
123764,4,-31.875999999999998,-3.7439999999999998,3,-0.5563411523657125,-2.731126120105767,314
123878,4,-35.604,-3.7280000000000015,3,-0.6214070268800611,-2.7961919946201155,313
123992,4,-39.35,-3.746000000000002,3,-0.6867870606597687,-2.8615720283998227,305
124106,4,-43.184000000000005,-3.834000000000003,3,-0.7537029841812314,-2.9284879519212854,306
124222,4,-47.07000000000001,-3.886000000000003,3,-0.8215264789137311,-2.9963114466537855,304
124336,4,-50.940000000000005,-3.8699999999999974,3,-0.8890707209659116,-3.063855688705966,302
124449,4,-54.79,-3.8499999999999943,3,-0.9562658971676932,-3.1310508649077473,302
124563,4,-58.622,-3.8320000000000007,3,-1.0231469141041158,-3.1979318818441698,299
124677,4,-62.384,-3.7620000000000005,3,-1.0888062005641426,-3.2635911683041967,299
124791,4,-66.076,-3.691999999999993,3,-1.1532437565477731,-3.3280287242878273,298
124906,4,-69.80199999999999,-3.725999999999999,3,-1.2182747244770817,-3.393059692217136,296
125019,4,-73.546,-3.744000000000014,3,-1.2836198516717496,-3.458404819411804,296
125133,4,-77.292,-3.745999999999995,3,-1.3489998854514573,-3.5237848531915112,297
125248,4,-81.02,-3.7279999999999944,3,-1.4140657599658057,-3.58885072770586,296
125361,4,-84.74600000000001,-3.7260000000000133,3,-1.4790967278951146,-3.6538816956351687,298
125473,4,-88.474,-3.7279999999999944,3,-1.5441626024094632,-3.7189475701495174,296
125587,4,-92.16799999999999,-3.6939999999999884,3,-1.6086350649781336,-3.7834200327181877,298
125702,4,-95.384,-3.216000000000008,3,-1.6647648537222712,-3.8395498214623256,302
125813,4,-97.88000000000001,-2.4960000000000093,3,-1.7083282718520498,-3.883113239592104,308
125928,4,-99.604,-1.7239999999999895,3,-1.738417748156432,-3.913202715896486,309
126040,4,-99.832,-0.22799999999999443,3,-1.742397098850979,-3.917182066591033,311
150268,4,124.52000000000001,-1.0179999999999723,4,2.1732839845833394,0.0,476
150380,4,121.636,-2.8840000000000146,4,2.1229486889558227,-0.05033529562751671,475
150493,4,117.96,-3.676000000000002,4,2.058790385652511,-0.11449359893082844,474
150606,4,114.05799999999999,-3.902000000000001,4,1.9906876382396923,-0.18259634634364708,475
150720,4,110.154,-3.9039999999999964,4,1.9225499842418337,-0.2507340003415057,475
150833,4,106.25,-3.9039999999999964,4,1.8544123302439752,-0.31887165433936415,476
150947,4,102.348,-3.902000000000001,4,1.7863095828311564,-0.386974401752183,472
151058,4,98.428,-3.9200000000000017,4,1.7178926761529787,-0.4553913084303607,474
151169,4,94.52399999999999,-3.9040000000000106,4,1.6497550221551198,-0.5235289624282196,474
151280,4,90.638,-3.8859999999999815,4,1.5819315274226204,-0.5913524571607189,473
151391,4,86.71799999999999,-3.920000000000016,4,1.5135146207444425,-0.6597693638388968,475
151502,4,82.832,-3.8859999999999957,4,1.445691126011943,-0.7275928585713964,474
151613,4,78.96399999999998,-3.868000000000009,4,1.3781817905448022,-0.7951021940385372,474
151723,4,75.09599999999999,-3.867999999999995,4,1.3106724550776616,-0.8626115295056778,473
151834,4,71.21,-3.8859999999999957,4,1.242848960345162,-0.9304350242381774,472
151945,4,67.33999999999999,-3.8700000000000045,4,1.1753047182929812,-0.9979792662903582,470
152057,4,63.487999999999985,-3.852000000000004,4,1.1080746355061597,-1.0652093490771797,470
152168,4,59.653999999999996,-3.833999999999989,4,1.0411587119846972,-1.1321252725986422,470
152279,4,55.803999999999995,-3.8500000000000014,4,0.9739635357829156,-1.1993204488004237,466
152390,4,51.93599999999999,-3.868000000000002,4,0.9064542003157748,-1.2668297842675647,461
152502,4,48.086,-3.8499999999999943,4,0.8392590241139933,-1.3340249604693462,456
152613,4,44.23599999999999,-3.8500000000000085,4,0.7720638479122115,-1.4012201366711279,453
152724,4,40.367999999999995,-3.867999999999995,4,0.7045545124450708,-1.4687294721382687,449
152835,4,36.53399999999999,-3.834000000000003,4,0.6376385889236083,-1.5356453956597311,444
152946,4,32.702,-3.8319999999999936,4,0.5707575719871856,-1.6025264125961538,439
153057,4,28.869999999999997,-3.8320000000000007,4,0.5038765550507629,-1.6694074295325765,435
153167,4,25.037999999999993,-3.8320000000000043,4,0.4369955381143401,-1.7362884464689992,432
153277,4,21.223999999999997,-3.8139999999999965,4,0.3704286804432764,-1.802855304140063,426
153387,4,17.409999999999993,-3.8140000000000036,4,0.30386182277221263,-1.8694221618111269,423
153497,4,13.629999999999995,-3.7799999999999976,4,0.23788837704682703,-1.9353956075365124,418
153609,4,9.865999999999996,-3.7639999999999993,4,0.17219418400176048,-2.0010898005815787,411
153719,4,6.085999999999994,-3.780000000000002,4,0.1062207382763748,-2.0670632463069647,406
153831,4,2.321999999999994,-3.7640000000000002,4,0.04052654523130823,-2.132757439352031,399
153942,4,-1.442000000000006,-3.764,4,-0.025167647813758336,-2.1984516323970977,392
154053,4,-5.240000000000006,-3.7980000000000005,4,-0.09145525280450298,-2.2647392373878423,377
154163,4,-9.054000000000006,-3.813999999999999,4,-0.1580221104755667,-2.331306095058906,370
154275,4,-12.870000000000005,-3.815999999999999,4,-0.22462387473167028,-2.39790785931501,363
154387,4,-16.668000000000006,-3.798000000000002,4,-0.29091147972241493,-2.4641954643057544,356
154498,4,-20.448000000000008,-3.780000000000001,4,-0.35688492544780065,-2.53016891003114,348
