Time(ms),MotorID,angle_smooth,dmotor,cycle,L_cm,L_rel_cm,SensorA1
126821,5,-68.768,-3.8160000000000025,3,-1.2002280200114606,-1.4484487462300941,355
126931,5,-72.584,-3.8160000000000025,3,-1.2668297842675642,-1.5150505104861978,353
127040,5,-76.364,-3.780000000000001,3,-1.33280322999295,-1.5810239562115835,351
127150,5,-80.10799999999999,-3.7439999999999856,3,-1.3981483571876174,-1.646369083406251,347
127259,5,-83.888,-3.7800000000000153,3,-1.4641218029130032,-1.7123425291316368,343
127369,5,-87.684,-3.7959999999999923,3,-1.5303745013187078,-1.7785952275373413,339
127479,5,-91.47999999999999,-3.7959999999999923,3,-1.5966271997244126,-1.8448479259430461,334
127589,5,-95.296,-3.8160000000000167,3,-1.6632289639805165,-1.91144969019915,332
127698,5,-99.094,-3.7979999999999876,3,-1.7295165689712608,-1.9777372951898944,326
127808,5,-102.874,-3.780000000000001,3,-1.7954900146966466,-2.04371074091528,324
127918,5,-106.63799999999999,-3.763999999999996,3,-1.861184207741713,-2.1094049339603465,319
128028,5,-110.402,-3.76400000000001,3,-1.9268784007867796,-2.175099127005413,317
128138,5,-114.16400000000002,-3.7620000000000147,3,-1.9925376872468066,-2.24075841346544,312
128247,5,-117.944,-3.779999999999987,3,-2.058511132972192,-2.3067318591908257,304
128357,5,-121.70599999999999,-3.7619999999999862,3,-2.1241704194322186,-2.372391145650852,298
128467,5,-125.45,-3.744000000000014,3,-2.1895155466268865,-2.43773627284552,296
128577,5,-129.26399999999998,-3.8139999999999787,3,-2.25608240429795,-2.5043031305165835,290
128687,5,-133.098,-3.8340000000000316,3,-2.322998327819413,-2.5712190540380466,288
128796,5,-136.948,-3.8499999999999943,3,-2.3901935040211946,-2.638414230239828,283
128906,5,-140.78199999999998,-3.8339999999999748,3,-2.457109427542657,-2.7053301537612904,281
129016,5,-144.61599999999999,-3.834000000000003,3,-2.5240253510641195,-2.772246077282753,282
129125,5,-148.398,-3.7820000000000107,3,-2.5900337033745453,-2.838254429593179,279
129235,5,-152.178,-3.780000000000001,3,-2.656007149099931,-2.9042278753185644,275
129345,5,-155.92400000000004,-3.7460000000000377,3,-2.721387182879639,-2.9696079090982725,275
