Time(ms),MotorID,angle_smooth,dmotor,cycle,L_cm,L_rel_cm,SensorA1
81532,2,-25.266,-5.6080000000000005,2,-0.4409748888088873,-2.1088464285997084,327
81641,2,-30.821999999999996,-5.555999999999997,2,-0.5379453820496922,-2.2058169218405137,329
81752,2,-36.362,-5.540000000000006,2,-0.6346366226101782,-2.3025081624009993,329
81863,2,-41.83,-5.467999999999996,2,-0.730071226109228,-2.397942765900049,329
81974,2,-47.297999999999995,-5.467999999999996,2,-0.8255058296082779,-2.493377369399099,332
82085,2,-52.73199999999999,-5.4339999999999975,2,-0.9203470211616497,-2.588218560952471,335
82197,2,-58.181999999999995,-5.450000000000003,2,-1.0154674653953408,-2.683339005186162,334
82308,2,-63.614,-5.432000000000002,2,-1.1102737503636728,-2.778145290154494,338
82419,2,-69.1,-5.485999999999997,2,-1.2060225131280815,-2.873894052918903,344
82531,2,-74.568,-5.4680000000000035,2,-1.3014571166271316,-2.969328656417953,357
82641,2,-80.054,-5.486000000000004,2,-1.3972058793915405,-3.0650774191823618,365
82752,2,-85.592,-5.537999999999997,2,-1.4938622133669865,-3.161733753157808,378
82863,2,-91.202,-5.609999999999999,2,-1.5917751844038683,-3.2596467241946896,391
82974,2,-96.828,-5.626000000000005,2,-1.6899674081210694,-3.3578389479118904,403
83083,2,-102.47200000000001,-5.6440000000000055,2,-1.7884737911036295,-3.4563453308944507,421
83195,2,-108.168,-5.695999999999998,2,-1.8878877452972265,-3.5557592850880475,425
83305,2,-113.848,-5.679999999999993,2,-1.9870224468105042,-3.6548939866013255,442
83417,2,-119.492,-5.6440000000000055,2,-2.0855288297930645,-3.753400369583886,454
83530,2,-125.1,-5.60799999999999,2,-2.1834068942449063,-3.8512784340357276,462
83641,2,-130.708,-5.608000000000004,2,-2.281284958696748,-3.9491564984875693,475
83752,2,-136.228,-5.52000000000001,2,-2.3776271334068353,-4.045498673197656,480
83862,2,-141.73,-5.501999999999981,2,-2.473655148851563,-4.141526688642385,488
83972,2,-147.214,-5.484000000000009,2,-2.569369005030932,-4.237240544821754,505
84083,2,-152.718,-5.503999999999991,2,-2.6654319270607,-4.333303466851522,513
84193,2,-158.204,-5.486000000000018,2,-2.7611806898251094,-4.42905222961593,516
84304,2,-163.69,-5.48599999999999,2,-2.856929452589518,-4.524800992380339,532
84415,2,-169.124,-5.4339999999999975,2,-2.95177064414289,-4.619642183933712,533
84527,2,-174.54000000000002,-5.416000000000025,2,-3.0462976764309033,-4.714169216221725,539
84637,2,-179.88600000000002,-5.346000000000004,2,-3.13960297824252,-4.807474518033342,544
84748,2,-185.16,-5.2739999999999725,2,-3.2316516429927007,-4.899523182783522,544
84859,2,-190.43599999999998,-5.275999999999982,2,-3.323735214327921,-4.991606754118742,546
84971,2,-195.676,-5.240000000000009,2,-3.4151904671324242,-5.083062006923246,552
85082,2,-200.846,-5.170000000000016,2,-3.5054239894605312,-5.1732955292513525,549
85193,2,-205.926,-5.079999999999984,2,-3.594086715461843,-5.261958255252664,551
85305,2,-210.902,-4.975999999999999,2,-3.6809342990410805,-5.348805838831902,547
85416,2,-215.754,-4.852000000000004,2,-3.765617674347846,-5.4334892141386675,560
85527,2,-219.762,-4.00800000000001,2,-3.8355704707677787,-5.5034420105586,568
85638,2,-222.76800000000003,-3.0060000000000286,2,-3.8880350680827287,-5.55590660787355,576
